datetime,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER
6/5/04,1.713169244,1.84342674,,0,78
6/6/04,1.704674189,1.83776337,,0,81
6/7/04,1.684852397,1.806614839,,9.652,79
6/8/04,1.74714946,1.7952881,,35.306,73
6/9/04,1.840595055,2.307823031,,107.696,75
6/10/04,2.123763525,3.39802164,,0,79.5
6/11/04,2.378615148,3.11485317,,1.778,81.5
6/12/04,2.435248842,2.888318394,,0,83
6/13/04,2.491882536,2.715585627,,0,82
6/14/04,2.520199383,2.616476663,,0,82
6/15/04,2.576833077,2.545684545,,0,78
6/16/04,2.54851623,2.520199383,,0,79
6/17/04,2.54851623,2.480555797,,0,82.5
6/18/04,2.491882536,2.455070635,,0,83.5
6/19/04,2.007664452,2.429585473,,0,81
6/20/04,1.996337714,2.401268626,,0,82.5
6/21/04,1.985010975,2.381446833,,0,83
6/22/04,1.996337714,2.395605256,,6.604,77
6/23/04,2.016159506,2.381446833,,0,79
6/24/04,2.035981299,2.375783463,,0.254,79.5
6/25/04,2.061466462,2.384278517,,12.446,79
6/26/04,2.157743741,2.389941887,,25.146,77
6/27/04,2.239862598,2.384278517,,1.524,77.5
6/28/04,2.282337868,2.554179599,,0.254,81.5
6/29/04,2.327644823,2.616476663,,28.448,74
6/30/04,2.321981454,2.973268935,,34.29,76.5
7/1/04,2.491882536,3.058219476,,0,79.5
7/2/04,2.690100465,2.888318394,,0,83.5
7/3/04,2.718417312,2.78354606,,0,83
7/4/04,2.690100465,2.726912366,,0,82
7/5/04,2.616476663,2.667446987,,0,83
7/6/04,2.636298456,2.641961825,,0,83.5
7/7/04,2.650456879,2.636298456,,0,83.5
7/8/04,2.661783618,2.624971717,,0,83.5
7/9/04,2.681605411,2.624971717,,0,83.5
7/10/04,2.707090573,2.602318239,,0,80.5
7/11/04,2.729744051,2.59665487,,6.35,81
7/12/04,2.752397528,2.576833077,,0,81.5
7/13/04,2.775051006,2.568338023,,0,82.5
7/14/04,2.797704484,2.557011284,,0,83.5
7/15/04,2.823189646,2.551347915,,0,83.5
7/16/04,2.8316847,2.537189491,,0,83
7/17/04,2.8316847,2.520199383,,0,85.5
7/18/04,2.826021331,2.571169708,,0,83.5
7/19/04,2.814694592,2.565506338,,0,83
7/20/04,2.806199538,2.562674654,,0,83
7/21/04,2.792041114,2.565506338,,0,83
7/22/04,2.775051006,2.559842969,,0,85
7/23/04,2.758060898,2.562674654,,0,85
7/24/04,2.749565844,2.54851623,,0,84.5
7/25/04,2.738239105,2.540021176,,4.826,83
7/26/04,2.726912366,2.54851623,,0,78
7/27/04,2.718417312,2.528694437,,0,80
7/28/04,2.707090573,2.514536014,,0,85
7/29/04,2.690100465,2.508872644,,7.112,83.5
7/30/04,2.701427204,2.494714221,,2.794,81
7/31/04,2.678773726,2.463565689,,0,86.5
8/1/04,2.653288564,2.438080527,,0,86
8/2/04,2.630635086,2.418258734,,0,86
8/3/04,2.610813293,2.392773572,,0,87.5
8/4/04,2.590991501,2.358793355,,0,88
8/5/04,2.568338023,2.333308193,,0,88.5
8/6/04,2.554179599,2.319149769,,0,86
8/7/04,2.540021176,2.310654715,,0,83
8/8/04,2.525862752,2.276674499,,0,84
8/9/04,2.511704329,2.279506184,,0,84.5
8/10/04,2.491882536,2.268179445,,0,86.5
8/11/04,2.480555797,2.254021021,,6.604,83.5
8/12/04,2.466397374,2.242694282,,0,79
8/13/04,2.45223895,2.225704174,,0,76
8/14/04,2.440912211,2.183228904,,0,78.5
8/15/04,2.429585473,2.160575426,,0,77.5
8/16/04,2.415427049,2.137921949,,0,77.5
8/17/04,2.406931995,2.129426894,,0,78.5
8/18/04,2.389941887,2.118100156,,0,82
8/19/04,2.375783463,2.12093184,,25.146,84
8/20/04,2.36162504,2.109605102,,8.636,83.5
8/21/04,2.353129986,2.106773417,,5.588,80.5
8/22/04,2.338971562,2.115268471,,2.032,79.5
8/23/04,2.333308193,2.12659521,,0.508,82
8/24/04,2.319149769,2.299327976,,0,86
8/25/04,2.299327976,2.316318085,,0,86.5
8/26/04,2.279506184,2.319149769,,0,88
8/27/04,2.256852706,2.316318085,,0,87
8/28/04,2.242694282,2.307823031,,0,84
8/29/04,2.225704174,2.310654715,,0,83
8/30/04,2.214377435,2.285169553,,0,82.5
8/31/04,2.200219012,2.262516075,,0,80
9/1/04,2.186060588,2.234199228,,0,77
9/2/04,2.152080372,2.21720912,,0,76
9/3/04,2.157743741,2.205882381,,0,76.5
9/4/04,2.149248687,2.180397219,,0,81.5
9/5/04,2.135090264,2.149248687,,0,85.5
9/6/04,2.12093184,2.171902165,,3.556,80
9/7/04,2.101110047,2.242694282,,0,78
9/8/04,2.089783309,2.203050697,,0,77.5
9/9/04,2.084119939,2.180397219,,0,77
9/10/04,2.0727932,2.143585318,,0,80
9/11/04,2.067129831,2.123763525,,0,84.5
9/12/04,2.052971408,2.112436786,,0,83.5
9/13/04,2.047308038,2.075624885,,0.508,81.5
9/14/04,2.044476353,2.038812984,,35.814,79.5
9/15/04,2.055803092,2.103941732,,0,83.5
9/16/04,2.047308038,2.214377435,,0,84.5
9/17/04,2.035981299,2.084119939,,0,84.5
9/18/04,2.021822876,2.035981299,,0,83
9/19/04,2.007664452,2.024654561,,0,84
9/20/04,1.999169398,2.016159506,,0,80.5
9/21/04,1.987842659,1.996337714,,0,80
9/22/04,1.973684236,1.973684236,,0,81
9/23/04,1.962357497,1.948199074,,0,80
9/24/04,1.951030758,1.931208965,,0,79
9/25/04,1.93404065,1.919882227,,0,74
9/26/04,1.922713911,1.89156538,,0,79.5
9/27/04,1.914218857,1.88590201,,0,75
9/28/04,1.908555488,1.871743587,,0,79.5
9/29/04,1.897228749,1.857585163,,0,77.5
9/30/04,1.88590201,1.84342674,,0,77
10/1/04,1.871743587,1.834931686,,0,79.5
10/2/04,1.883070326,2.418258734,,50.292,72
10/3/04,1.894397064,2.860001547,,0,77.5
10/4/04,1.880238641,2.616476663,,4.318,77
10/5/04,1.877406956,2.45790232,,0,72
10/6/04,1.866080217,2.375783463,,2.794,75.5
10/7/04,1.854753479,2.330476508,,0,76
10/8/04,1.83776337,2.302159661,,0,75
10/9/04,1.823604947,2.299327976,,0,74.5
10/10/04,1.815109893,2.293664607,,0,74
10/11/04,1.800951469,2.273842814,,0,70
10/12/04,1.792456415,2.304991346,,0,70
10/13/04,1.786793046,2.299327976,,6.35,71
10/14/04,1.786793046,2.299327976,,0,60.5
10/15/04,1.769802938,2.293664607,,0,68.5
10/16/04,1.755644514,2.26534776,,0,71.5
10/17/04,1.74714946,2.21720912,,0,79.5
10/18/04,1.732991036,2.183228904,,0,82.5
10/19/04,1.724495982,2.157743741,,0,84
10/20/04,1.727327667,2.163407111,,0,82
10/21/04,1.69901082,2.152080372,,0,83
10/22/04,1.701842505,2.12659521,,13.208,79
10/23/04,1.871743587,2.426753788,,36.83,74
10/24/04,2.010496137,2.627803402,,1.778,76
10/25/04,1.999169398,2.792041114,,0,77.5
10/26/04,1.98217929,2.724080681,,0,77.5
10/27/04,1.98217929,2.630635086,,1.524,80
10/28/04,1.98217929,2.568338023,,0.254,78.5
10/29/04,1.98217929,2.551347915,,0,79
10/30/04,1.98217929,2.525862752,,0,78
10/31/04,2.010496137,2.494714221,,0,78
11/1/04,2.038812984,2.944952088,,39.116,67.5
11/2/04,2.095446678,3.11485317,,0,56.5
11/3/04,2.075624885,3.001585782,,0,51
11/4/04,2.058634777,2.888318394,,0,57.5
11/5/04,2.052971408,2.792041114,,0,60.5
11/6/04,2.038812984,2.769387637,,0,62.5
11/7/04,2.038812984,2.712753943,,0,64.5
11/8/04,2.044476353,2.658951933,,0,66
11/9/04,2.035981299,2.610813293,,0,65.5
11/10/04,2.018991191,2.559842969,,0,68.5
11/11/04,2.03031793,2.511704329,,0,58.5
11/12/04,2.018991191,2.494714221,,0,48
11/13/04,2.007664452,2.455070635,,0.508,51
11/14/04,2.010496137,2.574001392,,13.97,51.5
11/15/04,2.069961516,2.888318394,,10.16,60
11/16/04,2.118100156,2.944952088,,51.816,66.5
11/17/04,2.350298301,3.624556416,,75.946,62
11/18/04,2.435248842,3.766140651,,0,66
11/19/04,2.435248842,3.567922722,,0,64
11/20/04,2.463565689,3.454655334,,17.526,63.5
11/21/04,2.520199383,3.284754252,,3.81,65
11/22/04,2.54851623,3.794457498,,117.094,63
11/23/04,2.661783618,4.190893356,,19.558,66
11/24/04,2.633466771,4.190893356,,0,51
11/25/04,2.633466771,4.134259662,,0,51.5
11/26/04,2.661783618,4.105942815,,0,61
11/27/04,2.718417312,4.020992274,,0,56
11/28/04,2.803367853,3.936041733,,0,57.5
11/29/04,2.888318394,3.766140651,,0,64.5
11/30/04,2.944952088,3.68119011,,8.636,44.5
12/1/04,2.944952088,3.567922722,,0,44.5
12/2/04,3.029902629,3.482972181,,0,52
12/3/04,3.058219476,3.426338487,,0,48
12/4/04,3.11485317,3.341387946,,0.254,53.5
12/5/04,3.143170017,3.284754252,,2.794,60
12/6/04,3.11485317,3.228120558,,2.54,63.5
12/7/04,3.029902629,3.199803711,,0,58.5
12/8/04,3.029902629,3.171486864,,0,54
12/9/04,3.086536323,3.11485317,,0,63.5
12/10/04,3.086536323,3.086536323,,0,59.5
12/11/04,3.11485317,3.058219476,,0,57
12/12/04,3.058219476,3.029902629,,0,62.5
12/13/04,2.809031222,2.973268935,,0,51
12/14/04,2.814694592,2.944952088,,0,41
12/15/04,2.826021331,2.916635241,,0,39.5
12/16/04,2.817526277,2.888318394,,0,51
12/17/04,2.814694592,2.888318394,,0,51.5
12/18/04,2.814694592,2.8316847,,0,52
12/19/04,2.811862907,2.794872799,,0,52.5
12/20/04,2.826021331,2.78354606,,0,55.5
12/21/04,2.814694592,2.769387637,,0,62
12/22/04,2.780714375,2.752397528,,2.794,42
12/23/04,2.780714375,2.732575736,,0,33.5
12/24/04,2.78354606,2.715585627,,0,30
12/25/04,2.78920943,2.755229213,,0,38
12/26/04,2.78920943,2.726912366,,0,45
12/27/04,2.78354606,2.721248997,,0,47.5
12/28/04,2.780714375,2.715585627,,0,60
12/29/04,2.766555952,2.718417312,,0,62.5
12/30/04,2.766555952,2.69293215,,0,64.5
12/31/04,2.766555952,2.68726878,,0,70.5
1/1/05,2.772219321,2.684437096,,0,69.5
1/2/05,2.777882691,2.670278672,,8.128,68.5
1/3/05,2.786377745,2.658951933,,1.778,72.5
1/4/05,2.775051006,2.650456879,,0.508,72.5
1/5/05,2.766555952,2.633466771,,2.54,54.5
1/6/05,2.763724267,2.627803402,,0,36.5
1/7/05,2.763724267,2.599486555,,1.27,47
1/8/05,2.760892583,2.571169708,,0,50
1/9/05,2.758060898,2.565506338,,0,60.5
1/10/05,2.758060898,2.54851623,,0,68.5
1/11/05,2.760892583,2.551347915,,0,71
1/12/05,2.763724267,2.542852861,,0,68.5
1/13/05,2.758060898,2.542852861,,0,54.5
1/14/05,2.749565844,2.517367698,,0,46.5
1/15/05,2.743902474,2.50604096,,0,45.5
1/16/05,2.74107079,2.503209275,,0,40
1/17/05,2.738239105,2.537189491,,0,41.5
1/18/05,2.738239105,2.525862752,,0,46
1/19/05,2.73540742,2.520199383,,0,55.5
1/20/05,2.738239105,2.50604096,,0,59.5
1/21/05,2.738239105,2.503209275,,0,59.5
1/22/05,2.732575736,2.483387482,,0,54
1/23/05,2.732575736,2.480555797,,0,38
1/24/05,2.732575736,2.477724113,,0,47
1/25/05,2.73540742,2.472060743,,0,61
1/26/05,2.729744051,2.472060743,,0,64.5
1/27/05,2.743902474,2.483387482,,34.544,52
1/28/05,2.766555952,2.579664762,,3.302,46
1/29/05,2.760892583,2.605149924,,0,48
1/30/05,2.760892583,2.605149924,,2.54,45
1/31/05,2.760892583,2.531526122,,2.54,43
2/1/05,2.763724267,2.520199383,,10.16,42
2/2/05,2.766555952,2.531526122,,0,41.5
2/3/05,2.766555952,2.520199383,,0,45.5
2/4/05,2.769387637,2.517367698,,0,47
2/5/05,2.772219321,2.511704329,,0,49.5
2/6/05,2.777882691,2.511704329,,6.604,61
2/7/05,2.78354606,2.792041114,,5.842,54.5
2/8/05,2.780714375,2.973268935,,0.254,52.5
2/9/05,2.777882691,2.888318394,,0,49.5
2/10/05,2.426753788,2.780714375,,0,49.5
2/11/05,2.772219321,2.732575736,,0.254,50
2/12/05,2.777882691,2.715585627,,0.508,56
2/13/05,2.777882691,2.69293215,,4.064,68.5
2/14/05,2.780714375,2.675942042,,0,66
2/15/05,2.780714375,2.653288564,,0,67
2/16/05,2.78354606,2.63913014,,0,61
2/17/05,2.780714375,2.622140032,,0,55.5
2/18/05,2.780714375,2.610813293,,1.27,51
2/19/05,2.780714375,2.593823185,,2.54,58.5
2/20/05,2.78354606,2.579664762,,0,66
2/21/05,2.78354606,2.54851623,,0,68.5
2/22/05,2.780714375,2.514536014,,0,68
2/23/05,2.78354606,2.627803402,,0,68.5
2/24/05,2.78920943,2.619308348,,5.588,56
2/25/05,2.78920943,2.616476663,,0,51
2/26/05,2.794872799,2.613644978,,19.05,47
2/27/05,2.811862907,2.630635086,,0,56
2/28/05,2.718417312,2.641961825,,0,55.5
3/1/05,3.029902629,2.64479351,,0,56.5
3/2/05,3.058219476,2.678773726,,23.876,50.5
3/3/05,3.058219476,2.746734159,,0,53.5
3/4/05,3.199803711,2.78920943,,0,55
3/5/05,3.284754252,2.73540742,,4.064,60.5
3/6/05,3.369704793,2.973268935,,9.906,58
3/7/05,3.426338487,3.086536323,,1.27,67.5
3/8/05,3.482972181,3.086536323,,0,58.5
3/9/05,3.511289028,3.029902629,,0,61
3/10/05,3.567922722,3.001585782,,0,61
3/11/05,3.68119011,2.944952088,,0,64
3/12/05,3.199803711,2.860001547,,0,67
3/13/05,3.199803711,2.8316847,,0,69.5
3/14/05,3.228120558,2.792041114,,0,55
3/15/05,3.228120558,2.775051006,,0.254,50
3/16/05,3.256437405,2.755229213,,1.778,48.5
3/17/05,3.199803711,2.738239105,,0,51
3/18/05,3.171486864,2.701427204,,0,60.5
3/19/05,3.171486864,2.661783618,,6.604,66
3/20/05,3.171486864,2.69293215,,0,64
3/21/05,3.171486864,2.707090573,,14.224,70
3/22/05,3.199803711,2.701427204,,0,64.5
3/23/05,3.199803711,2.69293215,,0,60
3/24/05,3.199803711,2.68726878,,0,67.5
3/25/05,3.199803711,2.63913014,,16.764,70.5
3/26/05,3.199803711,2.627803402,,14.986,54
3/27/05,3.199803711,2.619308348,,1.016,52.5
3/28/05,3.199803711,2.613644978,,0,58
3/29/05,3.199803711,2.636298456,,0,65.5
3/30/05,3.199803711,2.624971717,,0,72.5
3/31/05,3.199803711,2.630635086,,14.478,70
4/1/05,3.199803711,2.624971717,,0,59.5
4/2/05,3.199803711,2.616476663,,0,59.5
4/3/05,3.199803711,2.613644978,,0,59.5
4/4/05,3.199803711,2.624971717,,0,66.5
4/5/05,3.199803711,2.579664762,,9.398,69
4/6/05,3.199803711,2.565506338,,0,63.5
4/7/05,3.171486864,2.545684545,,0,69.5
4/8/05,3.171486864,2.54851623,,0,64.5
4/9/05,3.171486864,2.542852861,,0,70.5
4/10/05,3.171486864,2.542852861,,0,73.5
4/11/05,3.171486864,2.534357807,,0,67
4/12/05,3.143170017,2.542852861,,0,66.5
4/13/05,3.143170017,2.534357807,,0,71
4/14/05,3.143170017,2.540021176,,0,65.5
4/15/05,3.11485317,2.489050851,,0,66.5
4/16/05,3.11485317,2.463565689,,0,66
4/17/05,3.11485317,2.460734004,,0,67.5
4/18/05,3.11485317,2.45790232,,0.762,68.5
4/19/05,3.086536323,2.438080527,,0,72
4/20/05,3.086536323,2.432417157,,0.762,73.5
4/21/05,3.086536323,2.421090419,,0,73.5
4/22/05,3.058219476,2.429585473,,0,77
4/23/05,3.058219476,2.415427049,0.433247759,0,64.5
4/24/05,3.058219476,2.418258734,0.430416074,0,58
4/25/05,3.058219476,2.412595364,0.433247759,3.302,63.5
4/26/05,3.029902629,2.395605256,0.430416074,0,68
4/27/05,3.029902629,2.472060743,0.430416074,0,69
4/28/05,3.029902629,2.469229058,0.42758439,0,76.5
4/29/05,3.029902629,2.421090419,0.416257651,0,78
4/30/05,3.001585782,2.372951779,0.410594282,4.064,60
5/1/05,3.001585782,2.358793355,0.407762597,0,60
5/2/05,2.973268935,2.341803247,0.402099227,0,65.5
5/3/05,2.944952088,2.350298301,0.402099227,0,65
5/4/05,2.944952088,2.364456725,0.396435858,0.762,66.5
5/5/05,2.916635241,2.370120094,0.387940804,0,68.5
5/6/05,2.916635241,2.381446833,0.37378238,0,71
5/7/05,2.888318394,2.384278517,0.368119011,0.254,72.5
5/8/05,2.888318394,2.446575581,0.396435858,37.084,64.5
5/9/05,2.888318394,2.418258734,0.42758439,0,72.5
5/10/05,2.888318394,2.395605256,0.402099227,0,77
5/11/05,2.860001547,2.412595364,0.37378238,0,76
5/12/05,2.860001547,2.392773572,0.356792272,0,75.5
5/13/05,2.860001547,2.370120094,0.359623957,0,76.5
5/14/05,2.8316847,2.375783463,0.33130711,1.27,74.5
5/15/05,2.8316847,2.372951779,0.300158578,0,75.5
5/16/05,2.820357961,2.347466616,0.294495209,0,68
5/17/05,2.803367853,2.344634932,0.294495209,0,71.5
5/18/05,2.792041114,2.333308193,0.286000155,0,77.5
5/19/05,2.780714375,2.321981454,0.281469459,0,79
5/20/05,2.775051006,2.333308193,0.274107079,0,81
5/21/05,2.769387637,2.35596167,0.261930835,0,82
5/22/05,2.763724267,2.35596167,0.239843694,0,84
5/23/05,2.755229213,2.338971562,0.231914977,0,80.5
5/24/05,2.746734159,2.307823031,0.232764482,0,82
5/25/05,2.73540742,2.299327976,0.22398626,0,82.5
5/26/05,2.724080681,2.290832922,0.226251608,0,77.5
5/27/05,2.718417312,2.290832922,0.226817944,0,78
5/28/05,2.712753943,2.316318085,0.231914977,11.684,78
5/29/05,2.721248997,2.319149769,0.267027867,27.686,75
5/30/05,2.74107079,2.296496292,0.282318965,0.762,75
5/31/05,2.724080681,2.279506184,0.264479351,0,78.5
6/1/05,2.729744051,2.288001238,0.276089258,22.606,76.5
6/2/05,2.721248997,2.293664607,0.268726878,0,78.5
6/3/05,2.709922258,2.290832922,0.263063509,0,79.5
6/4/05,2.695763834,2.285169553,0.258249645,0,83.5
6/5/05,2.690100465,2.26534776,0.258532813,0,83
6/6/05,2.678773726,2.262516075,0.254002118,0,83.5
6/7/05,2.675942042,2.239862598,0.249754591,0,84.5
6/8/05,2.670278672,2.245525967,0.242675379,0,85
6/9/05,2.661783618,2.245525967,0.245223895,0,84.5
6/10/05,2.641961825,2.220040805,0.250037759,0,84
6/11/05,2.636298456,2.220040805,0.239277357,0,84.5
6/12/05,2.630635086,2.208714066,0.226251608,0,83.5
6/13/05,2.619308348,2.197387327,0.217190216,0,82.5
6/14/05,2.610813293,2.177565534,0.220021901,0,85
6/15/05,2.599486555,2.140753633,0.219738733,0,85
6/16/05,2.593823185,2.140753633,0.202465456,0,85
6/17/05,2.582496446,2.160575426,0.188023864,0,85
6/18/05,2.571169708,2.154912057,0.187174359,0,85.5
6/19/05,2.562674654,2.137921949,0.169617914,0,84.5
6/20/05,2.551347915,2.129426894,0.155742659,0,85.5
6/21/05,2.542852861,2.135090264,0.14441592,0,81
6/22/05,2.531526122,2.137921949,0.150079289,0,81
6/23/05,2.520199383,2.12659521,0.13875255,0,84
6/24/05,2.508872644,2.123763525,0.13875255,0,82.5
6/25/05,2.497545905,2.149248687,0.135920866,0,82
6/26/05,2.491882536,2.12093184,0.127425812,0,84
6/27/05,2.480555797,2.109605102,0.127425812,0,84
6/28/05,2.472060743,2.106773417,0.121762442,0,84.5
6/29/05,2.460734004,2.0727932,0.127425812,0,85
6/30/05,2.45223895,2.092614993,0.137619876,0,88
7/1/05,2.446575581,2.135090264,0.130823833,0,88.5
7/2/05,2.438080527,2.109605102,0.126859475,0,89
7/3/05,2.429585473,2.07845657,0.11468323,0,89
7/4/05,2.418258734,2.055803092,0.103073323,0,89
7/5/05,2.406931995,2.044476353,0.105338671,0,87
7/6/05,2.401268626,2.041644669,0.120063431,0,89.5
7/7/05,2.378615148,2.050139723,0.137053539,6.35,87
7/8/05,2.381446833,2.07845657,0.165087218,0,82
7/9/05,2.370120094,2.075624885,0.172732767,0,85
7/10/05,2.367288409,2.044476353,0.157724838,0,85.5
7/11/05,2.35596167,1.987842659,0.13507136,5.842,87.5
7/12/05,2.344634932,1.976515921,0.136770371,0,87
7/13/05,2.333308193,1.973684236,0.127992148,0,88.5
7/14/05,2.333308193,1.956694128,0.140168393,24.384,86.5
7/15/05,2.350298301,1.962357497,0.152344637,1.778,79.5
7/16/05,2.330476508,1.968020867,0.16282187,2.032,80
7/17/05,2.324813139,1.990674344,0.18689119,9.652,79.5
7/18/05,2.324813139,2.067129831,0.185475348,0,85
7/19/05,2.310654715,2.010496137,0.174431778,1.016,85
7/20/05,2.299327976,2.024654561,0.164520881,2.54,82.5
7/21/05,2.288001238,2.021822876,0.172449598,0,85
7/22/05,2.285169553,2.010496137,0.174431778,0.254,86
7/23/05,2.276674499,1.996337714,0.172449598,0,85.5
7/24/05,2.271011129,1.985010975,0.143849583,10.16,85
7/25/05,2.26534776,1.987842659,0.134221855,0,84
7/26/05,2.26534776,1.976515921,0.127142643,0,84.5
7/27/05,2.254021021,1.953862443,0.11468323,3.81,84.5
7/28/05,2.279506184,1.956694128,0.111568377,1.524,82
7/29/05,2.271011129,1.945367389,0.104772334,0.508,82.5
7/30/05,2.251189337,1.931208965,0.094578269,0,84
7/31/05,2.239862598,1.931208965,0.081835688,0,84
8/1/05,2.234199228,1.908555488,0.078720835,0.762,85
8/2/05,2.22287249,1.880238641,0.08325153,0,85.5
8/3/05,2.214377435,1.874575271,0.106188176,0,86.5
8/4/05,2.208714066,1.860416848,0.129974328,0,86.5
8/5/05,2.203050697,1.83776337,0.16282187,30.734,79
8/6/05,2.200219012,1.812278208,0.181227821,0,84
8/7/05,2.191723958,1.78962473,0.195669413,0,85
8/8/05,2.180397219,1.758476199,0.149229784,4.064,84
8/9/05,2.205882381,1.749981145,0.131956507,4.064,80.5
8/10/05,2.188892273,2.041644669,0.125726801,22.098,75
8/11/05,2.188892273,2.469229058,0.127142643,0,83.5
8/12/05,2.171902165,2.455070635,0.128558485,0,86
8/13/05,2.160575426,2.370120094,0.135637697,0,85.5
8/14/05,2.149248687,2.251189337,0.124877295,0,88
8/15/05,2.140753633,2.180397219,0.104205997,0.254,85.5
8/16/05,2.132258579,2.140753633,0.111568377,0,85.5
8/17/05,2.12093184,2.084119939,0.117231747,0,86.5
8/18/05,2.112436786,2.033149615,0.113267388,0,87.5
8/19/05,2.101110047,1.968020867,0.112134714,0,87.5
8/20/05,2.086951624,1.925545596,0.125443632,0,87.5
8/21/05,2.084119939,1.880238641,0.12402779,0,87.5
8/22/05,2.075624885,1.84342674,0.124310958,0,88
8/23/05,2.067129831,1.820773262,0.12402779,0,88.5
8/24/05,2.061466462,1.7952881,0.116382241,0,87.5
8/25/05,2.038812984,1.752812829,0.118081252,0,87.5
8/26/05,2.024654561,1.701842505,0.107037682,0,89
8/27/05,2.024654561,1.682020712,0.088348563,0,89.5
8/28/05,2.024654561,1.673525658,0.079004003,0,84
8/29/05,2.002001083,1.65653555,0.078437666,0,86
8/30/05,1.987842659,1.633882072,0.087782226,0,85
8/31/05,1.973684236,1.619723648,0.085516878,0,88
9/1/05,1.959525812,1.580080063,0.080419845,0,87
9/2/05,1.945367389,1.537604792,0.082402025,0.508,84
9/3/05,1.936872335,1.529109738,0.090897079,0,83
9/4/05,1.928377281,1.537604792,0.094578269,0,84.5
9/5/05,1.919882227,1.51211963,0.087499057,0,84
9/6/05,1.908555488,1.486634468,0.095144606,0,82.5
9/7/05,1.897228749,1.452654251,0.108736692,0,81
9/8/05,1.883070326,1.41584235,0.113550556,0,81.5
9/9/05,1.868911902,1.401683927,0.113267388,0,82.5
9/10/05,1.857585163,1.398852242,0.121196105,0,82
9/11/05,1.883070326,1.396020557,0.104489165,20.574,74.5
9/12/05,1.936872335,1.370535395,0.119213926,15.494,81.5
9/13/05,1.908555488,1.322396755,0.117231747,0,83
9/14/05,1.880238641,1.296911593,0.109869366,0,84.5
9/15/05,1.860416848,1.294079908,0.108170356,0,86.5
9/16/05,1.84342674,1.279921484,0.106754513,0,86
9/17/05,1.832100001,1.265763061,0.107887187,0,85.5
9/18/05,1.817941577,1.231782845,0.113267388,0,85.5
9/19/05,1.809446523,1.22895116,0.106471345,0,86
9/20/05,1.800951469,1.217624421,0.095427774,0,85
9/21/05,1.786793046,1.209129367,0.092879258,0,86.5
9/22/05,1.772634622,1.206297682,0.105055502,0,87
9/23/05,1.758476199,1.203465998,0.082968362,0,85
9/24/05,1.752812829,1.209129367,0.069376275,0,89
9/25/05,1.744317775,1.197802628,0.067960433,0,88.5
9/26/05,1.735822721,1.177980835,0.05181983,0,91.5
9/27/05,1.718832613,1.169485781,0.065128748,0,89
9/28/05,1.704674189,1.141168934,0.064562411,0,89.5
9/29/05,1.693347451,1.135505565,0.075322813,0,77.5
9/30/05,1.682020712,1.110020402,0.070508949,0,79
10/1/05,1.673525658,1.070376817,0.0628634,0,84.5
10/2/05,1.665030604,1.09019861,0.056067357,0,84
10/3/05,1.65653555,1.087366925,0.062013895,0,85.5
10/4/05,1.65087218,1.053386708,0.065978254,0.254,83
10/5/05,1.642377126,1.053386708,0.070792118,0,83.5
10/6/05,1.557426585,1.064713447,0.067394096,0,66
10/7/05,1.517782999,0.999584699,0.083817867,2.794,55
10/8/05,1.455485936,0.959941113,0.093445595,0,67
10/9/05,1.446990882,0.948614375,0.095710943,0,68.5
10/10/05,1.480971098,0.957109429,0.093728764,28.956,65
10/11/05,1.486634468,1.027901546,0.097976291,1.778,69.5
10/12/05,1.46398099,1.04205997,0.097693122,0,75.5
10/13/05,1.435664143,1.0363966,0.087499057,0,76
10/14/05,1.41584235,1.010911438,0.100807975,0,75.5
10/15/05,1.398852242,0.982594591,0.104489165,0,74
10/16/05,1.370535395,0.957109429,0.102223818,0,72
10/17/05,1.336555178,0.934455951,0.099675301,0,74
10/18/05,1.322396755,0.925960897,0.098259459,0,75
10/19/05,1.311070016,0.914634158,0.109586198,0,76
