Date,SWE_Ob,SWE_Yenise,SWE_Lena,SWE_Kolyma,SWE_Yukon,SWE_Mackenzie,SM_Ob,SM_Yenise,SM_Lena,SM_Kolyma,SM_Yukon,SM_Mackenzie,SF_Ob,SF_Yenise,SF_Lena,SF_Kolyma,SF_Yukon,SF_Mackenzie,SD_Ob,SD_Yenise,SD_Lena,SD_Kolyma,SD_Yukon,SD_Mackenzie,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
2/1/2014,107.0576901,15.20572941,105.5647697,128.6849918,255.2587533,111.773523,0.06308955,0.193041604,0.00255024,0,0.056275419,0,21.8524769,15.20572941,11.17263272,21.19013414,11.30734231,11.32936884,607.9465252,800.3437967,655.6894901,791.1363155,1055.267456,573.7744075,-20.78439646,4.44271729,19.59384229,2.115384615,-26.10327603,6.486912,12.84649341,2.773025268,-32.67910897,3.96144,10.54870583,0.618663469,-27.46452867,0.673255385,17.98925977,1.01002004,-22.16921788,5.364815422,9.739138,6.555662018,-23.06730482,6.156,13.7787067,7.11181407
3/1/2014,122.0753406,29.53028378,114.3975939,142.7047392,262.8188942,120.1450326,33.71556081,7.484991274,0.744526758,0,0.015006076,2.071229434,31.65793151,29.53028378,16.46691748,14.13428529,9.214753249,14.03035885,515.329893,707.6829503,593.6552351,806.1019787,1038.632401,568.5891958,-4.573956366,4.8304922,29.23617574,20.48895438,-9.992677976,6.837696,16.30585787,17.09679015,-16.00559951,3.11904,9.649855603,8.310837187,-23.74869661,0.632315077,11.4903606,3.29258517,-14.77735154,4.80758747,8.797608,19.40095664,-16.46938371,6.12912,15.49171145,16.27629046
4/1/2014,78.33818446,34.36125217,111.8995136,152.28363,254.5879274,116.0898507,71.17491934,56.56648383,39.07472903,0.587245017,43.92011976,46.37553622,22.77338328,34.36125217,26.78019504,16.91046374,13.52913287,22.04334887,261.117707,489.32145,437.9339035,680.3647953,887.6973341,456.853904,2.550988904,4.68082983,29.92849845,59.39340981,0.625818898,7.556544,24.01622461,50.93257015,-2.064840428,2.56716,19.58050614,42.49488348,-11.5250501,0.688408615,8.887955599,21.61923701,-4.590909091,4.166353735,9.802026,39.23445268,-5.021630616,5.10864,19.23621889,38.38102979
5/1/2014,21.29989522,26.16297173,51.85991309,137.2023117,165.516826,47.55468001,48.97372174,75.52448099,86.61056184,116.0850935,94.39464035,84.2336591,6.378267397,26.16297173,12.35371109,21.89859113,8.078193302,12.77500228,63.00033015,311.0223768,173.0633844,492.5624231,521.769154,142.1045072,10.011649,19.37088,41.65407795,109.261377,4.321965192,57.160512,41.70062871,73.3985228,5.675918239,50.29632,27.79061936,81.01246602,-0.229659331,2.156942769,13.92659342,53.30881991,5.529186681,36.42728096,18.70394,81.02520178,5.128785195,21.62592,30.72323991,80.06872132
6/1/2014,3.707894194,2.361927281,2.783251406,8.632190445,126.1546911,3.239826087,10.20757316,86.4294591,15.41530267,56.36134512,14.2722781,11.45044487,0.90351159,2.361927281,1.699176507,3.99282116,4.149375222,2.213051373,10.01727429,85.72837632,8.485632494,26.14092312,413.8841959,8.792565372,16.28582375,29.7186712,45.57998798,131.2945087,12.99081517,67.226112,49.5854257,101.0404624,13.56255409,63.7344,48.59153466,103.1360679,8.578157291,85.61083569,39.18876033,79.71943888,9.452472401,42.37878361,58.97191,87.13875364,12.05623928,27.336,47.87883778,106.1006558
7/1/2014,0.006335269,0.011179499,0.000415703,0.020533369,121.124388,0.595381358,0.125638189,0.838329559,0.014870548,0.434343288,4.40848725,0.269654032,0.094273699,0.011179499,0.010425769,0.367727266,1.78960507,0.450071666,0.026750567,0.153672119,0.002122908,0.129719848,401.0234067,2.018275393,16.40538612,29.595661,90.83592891,109.7451032,16.57797071,26.849664,72.53040703,106.9928028,16.31204259,37.8108,59.90807025,103.3582179,11.67474891,44.34712615,71.20869865,76.10221199,12.14401883,48.97859855,71.50383,83.40335049,15.63885224,24.1728,60.13232992,112.4175642
8/1/2014,0.0023084,1.312693859,0.048204896,0.000996933,120.3260755,0.588195195,0.052354774,0.91704889,0.563572398,0.011805039,1.030276679,0.350768936,0.03939117,1.312693859,0.968695496,0.144548035,1.359917753,0.140720385,0.014714257,0.626995995,0.302137376,0.005580071,399.0530007,2.009141596,16.98236178,24.2037153,54.39823575,100.2424209,12.60577985,18.734976,70.28339254,73.78079543,13.09084912,29.16,68.65839009,72.85280407,11.37775453,38.42939077,32.24284702,65.78336825,10.72791131,42.68826217,50.86222,61.88134454,13.01397736,17.6112,53.32013643,83.10681944
9/1/2014,0.314237471,12.84076839,3.715028922,1.838833995,122.0875185,1.470758837,2.761139195,6.680431016,7.979388437,4.778114032,5.858491432,4.927407344,3.243089176,12.84076839,22.94487881,18.98825823,13.23019092,8.408981451,1.867971237,15.40816185,23.40517535,11.99468907,410.4507023,7.670183792,8.043297133,13.1064407,43.65185869,53.99010828,4.85086724,21.01248,43.42861372,39.77649137,4.176761046,28.7928,52.36008523,34.7302834,3.18136297,12.21696,28.85134135,29.51303119,4.567783094,34.34629012,43.42888,34.86602929,6.172046833,13.69824,38.92113483,41.42346273
10/1/2014,11.39024228,36.86292809,24.51329316,29.22541473,142.4961866,13.66183856,8.62834484,5.67690946,2.202206175,3.068629233,4.335245631,9.611729311,39.62721477,36.86292809,33.86994997,40.61344538,36.20958159,34.15854004,72.3646048,108.1116862,158.4351788,179.8459918,537.2594133,83.05852666,-0.720879188,11.3022915,64.2247081,18.35302198,-4.53680173,15.5637504,32.80251234,14.95446323,-8.479711488,21.30264,25.98327438,8.396688628,-8.131463122,6.841019077,29.82472954,3.510019803,-5.902552068,25.16717494,22.28726,10.03173814,-0.950831866,11.92032,37.12610536,14.34459109
11/1/2014,39.5038063,37.17006548,53.19712276,72.18940033,159.2317484,36.19418955,4.026779228,1.032216982,0.063686965,0,1.656448224,1.066627549,38.02834761,37.17006548,24.57955611,33.52618334,12.09963853,23.97108777,231.329762,334.2259928,347.0548176,477.3027269,635.7642233,223.9750534,-9.21554988,7.31705492,30.80884057,3.181318933,-16.23108592,10.0566144,28.19725183,2.815029313,-24.42986153,3.31776,19.79445505,0.341360654,-23.37454988,2.134212923,31.64897764,0,-13.58676298,13.14654072,10.5401,1.110047883,-15.00748752,5.27712,24.69188719,2.850249889
12/1/2014,73.69220314,33.46510403,68.86131659,88.10427402,178.4682174,57.04479156,0.154467677,0.000133153,0,0,0.681181735,0.467798652,31.71895987,33.46510403,14.1620658,10.15354265,30.94159317,22.51122303,419.4250251,498.5842288,449.0601489,573.7585988,764.3521879,353.8847792,-12.43043978,8.61510508,26.43503606,1.88895607,-20.14951755,8.50176,28.75464385,0.18516378,-33.92215721,3.79188,12.48790615,0.037326911,-33.34569138,1.350897231,11.27428783,0.006212425,-15.80047909,8.244746024,16.6385,0.39553429,-17.61905288,4.98336,20.96493179,0.833028267
1/1/2015,109.5193654,28.46028939,84.11657183,105.3101207,204.5645142,80.64029981,0.035827088,0.005754138,0,0,0.00577604,2.555673713,36.52589983,28.46028939,16.7219034,20.75777311,24.6125342,30.90547803,574.0925662,642.9582863,539.0189064,672.3165651,895.7049446,484.6945627,-16.19071407,6.71664814,32.79225833,1.081593407,-22.53083103,8.7696,24.24401393,0.897944811,-31.73034176,4.130748,15.72279383,0.020529802,-31.20781602,1.145531077,19.99134402,0,-21.25071957,6.741177831,14.85541,0.954226438,-19.46614042,5.292,22.45722852,2.052911774
2/1/2015,133.8788064,24.86402587,99.14990916,122.0103853,222.1390714,105.798082,0.171873771,0.079982672,0.000896421,0,0.945612808,0.547694909,25.78110409,24.86402587,11.36635733,13.27352049,16.23249775,24.07020299,618.354553,724.5102457,599.2924863,750.9190465,956.9201479,604.0304635,-11.80939539,4.84074305,22.45756997,5.678462102,-18.89267848,7.463232,19.12974922,3.682980145,-26.44412957,3.305304,9.621516476,1.173269218,-31.16793548,0.870912,10.89833769,0.707014103,-18.267304,5.214500241,9.737257,2.442743426,-19.89667286,4.4736,21.37765416,4.817304208
3/1/2015,150.8378917,35.03128334,110.5039024,130.3597036,244.9192031,119.6282706,9.705884914,4.948838164,1.39007122,0,1.180681132,14.69173928,28.23865528,35.03128334,24.6704612,7.480658596,22.13348136,21.11870119,568.4958919,718.0738061,585.2799605,727.0369735,985.7942798,560.3766636,-6.403571429,5.11400136,21.79502704,21.28610015,-11.13474681,8.180352,23.67461715,16.2087997,-16.57585909,2.609784,16.47947514,8.977122216,-25.63366773,0.817742769,5.028557114,3.031663279,-13.23125997,5.332337349,11.87716,14.30350817,-11.75058253,4.84656,18.97944817,18.27504254
4/1/2015,101.2486558,28.18215184,122.9893622,139.4559047,247.1921278,103.4254153,107.2801854,50.58269883,17.29831928,0.02029908,30.60912486,42.35598835,11.81786799,28.18215184,27.02187195,14.83650004,20.16693374,18.43743265,308.5777002,572.4417663,533.5650717,662.300935,868.4908423,379.2609668,3.572857197,5.08764203,33.58958834,58.99615546,-0.915606999,8.3624832,28.23859235,43.75337281,-7.432330274,2.5794,19.93267422,28.23901485,-13.82505049,0.664083692,6.462545208,18.10220294,-3.266028981,4.946452048,8.147001,36.03827518,-2.864475752,4.99584,16.51756997,47.49833854
5/1/2015,18.05565453,15.36875846,78.02797479,128.9131313,164.171578,42.30285656,51.20266381,125.8181082,93.12589589,79.07128643,103.8594599,82.91976199,2.513049801,15.36875846,18.83230906,21.49622009,2.460956817,6.2855594,49.31744319,271.5932486,258.5733228,468.4106204,526.0175425,127.6109893,12.05434087,21.1756149,50.08360663,112.267704,6.073988565,51.3703296,35.12632466,81.83243611,3.588259849,27.064728,28.81988448,70.97899494,-1.156713451,1.114161231,12.00028084,52.10360797,7.194099195,33.09140819,14.2314,89.03477115,6.474043505,22.83552,17.81815395,96.1541547
6/1/2015,0.481546795,1.07315763,4.964379331,10.15353482,121.7991402,1.103193081,2.804375571,27.0839997,33.76964636,71.58834158,6.05177115,4.75210537,0.029055475,1.07315763,1.980412189,5.024870165,2.981617619,2.024102799,1.290327277,9.970251522,15.06548259,29.75750248,402.9728183,3.710696011,18.39472656,29.2617763,60.055267,135.1483516,13.89955268,67.464576,44.6066755,109.7167687,12.41450933,87.164244,53.71087165,98.2034954,10.08236493,52.104384,26.21577139,97.40080747,11.53444992,43.17741108,32.98236,100.6842129,12.90623863,20.9664,36.3076123,113.787856
7/1/2015,0.028100942,0.183807765,0.001643209,0.001489578,120.1438229,0.574003186,0.677471034,0.189389272,0.060379551,0.042292181,1.698831822,0.054241634,0.684642248,0.183807765,0.023472318,0.046228072,0.912466187,0.04187245,0.154088824,0.052532721,0.009552388,0.008645913,398.5382008,1.916900632,17.69708856,29.0714034,90.14012706,116.1205561,17.3985228,20.438784,69.25607137,109.9375119,16.77296833,45.8712,51.70095669,110.0528032,12.850902,22.20612923,43.75897498,93.56532156,12.79776668,29.66278554,55.78081,86.62695254,14.44675541,18.672,62.661917,103.6797862
8/1/2015,0.003566202,1.408790045,0.061836509,0.085116425,120.3483736,0.698661909,0.063469363,1.360829602,0.864429316,0.898752511,2.903891032,0.939322527,0.09337009,1.408790045,0.892296684,0.985730626,8.214352076,2.863592442,0.021641845,0.600366322,0.376852759,0.515627831,400.669965,2.725416184,14.82044128,31.7395525,75.88762878,90.30708625,13.83384764,18.76608,69.21413375,74.49358225,13.92089079,27.9072,53.41844145,73.46122544,8.647695782,20.48078769,48.14049975,54.35871743,9.344816898,30.6057947,68.84416,55.9631591,12.64708721,18.8976,60.45444882,78.4155574
9/1/2015,0.639845335,17.20544081,1.933310079,2.439872277,126.201318,3.56177248,2.064976406,5.476072539,3.82224283,6.741902589,14.29025236,11.94349368,6.178703893,17.20544081,9.549015308,16.16008919,31.71249784,15.13556074,4.09756816,14.71613331,12.51998176,15.52737895,437.547328,20.62306274,9.229451408,21.0581695,48.82424451,54.85714286,5.903147203,21.541248,49.32363921,38.66473894,4.54798326,19.7676,35.03687538,35.11860149,2.660921942,10.51900062,36.08286495,30.3006012,3.002392344,41.45305446,57.5805,29.82775236,5.964725539,18.0288,43.8674777,42.10981575
10/1/2015,11.88432619,37.60344818,16.89272173,18.27963207,144.7505937,13.80795883,10.64856516,11.1403087,4.509375459,0.206426494,9.370739692,5.95111474,31.72437021,37.60344818,34.05802607,26.67120903,26.95882713,29.21221594,72.3788116,115.2895346,110.1735696,121.0525032,540.03128,82.19733356,0.723461512,12.3420203,50.80752919,24.31115468,-2.689852029,15.1106688,37.37263668,15.27103404,-7.48374532,15.574968,30.15628292,7.33473811,-10.22585209,5.420204308,21.27086204,2.627855664,-2.62216902,34.79161446,27.293,11.38149905,-0.664226361,14.3688,34.59887247,17.72570684
11/1/2015,37.64614572,23.95253066,39.46590781,42.89990032,177.8579418,39.23384357,2.842149198,0.544405658,0.069842429,0,0.413235644,0.455541108,36.75066105,23.95253066,16.08198574,18.87898942,50.22652744,28.7143068,223.0709822,267.7195468,261.451191,285.5998261,759.5419929,244.9102774,-9.791208791,9.86629424,35.23218578,2.383516836,-17.477842,10.2795264,21.36808064,2.315992234,-24.41589686,4.160196,14.83340114,0.256472001,-25.64609297,2.760945231,17.54961877,0.535070175,-14.10542202,13.2970641,38.17192,1.856459294,-11.86713875,8.81328,25.55144479,4.480033278
12/1/2015,74.85834136,33.95092643,56.52366237,55.53207303,208.9274283,63.34167886,1.452978631,0.00263854,0,0,0.133417372,0.047554584,50.08421558,33.95092643,19.41564423,8.350171447,15.92688177,20.7848723,398.8999114,446.3519314,374.0795589,368.1625199,918.9967394,392.0888761,-9.982472313,7.87265085,42.96871995,1.318351804,-17.92838793,9.516096,28.94066113,0.344444429,-30.31800309,3.59064,19.3899818,0.029861532,-35.29619004,1.234057846,11.1209822,0.173947908,-19.74178566,8.56827759,14.93062,1.626634844,-17.67870281,5.72112,21.1073208,0.595757081
1/1/2016,107.4430265,9.410983311,73.63255622,71.8265234,225.508746,75.1955718,0.001558532,6.33E-05,0,0,0.052426558,0.64575565,15.12263457,9.410983311,17.29418654,18.2667387,16.79314392,17.31850151,556.1368736,540.1708269,483.2413595,475.8376649,951.5568346,436.1412941,-19.79719694,7.70863729,14.73887363,1.400109968,-26.7699427,9.419328,7.419049429,0.862106676,-31.46279303,4.37976,15.93978237,0.029861532,-32.72966049,1.158557538,17.32446925,0.577755523,-16.03141977,7.191186506,15.08346,1.285486443,-17.87370983,5.99856,21.79695326,1.108985025
2/1/2016,124.3528124,28.23815219,88.39839899,87.6581549,238.0750239,94.52218827,3.688839671,0.300307168,2.94E-06,0,0.010865487,1.401982345,25.09317796,28.23815219,14.89717952,19.61507239,11.23420984,20.52599708,547.642329,595.5430334,569.4968739,580.5130776,961.6350892,526.9311554,-9.844781293,6.40707254,19.99217033,5.866923271,-19.19743121,8.434368,21.56223406,2.63179168,-29.79560506,3.27636,11.94475043,1.117399157,-31.97314551,0.614636308,18.35352737,1.348296638,-14.66985646,6.039672289,9.942663,3.098883573,-16.35574011,5.10912,18.19027481,4.608153078
3/1/2016,133.2993961,27.47515422,101.6777652,100.0162633,245.8435169,109.0632858,28.00198189,7.489622456,0.557883158,0,5.081920683,10.33900133,25.31358443,27.47515422,22.00373467,6.222232932,19.84356891,21.19671233,496.5818211,597.171686,563.6673851,600.8219179,930.5940153,520.2913796,-5.06087955,5.75511864,23.55475618,21.72725233,-9.719139496,9.085824,17.19634614,17.70603701,-16.02396076,2.484,14.42337777,10.79307623,-25.05871704,0.639891692,4.354348345,3.025450949,-10.78181849,5.762775904,12.39841,14.36778189,-10.40099834,5.17968,18.09549281,17.36464195
4/1/2016,64.34710115,22.56474826,113.420493,104.9011773,239.4700344,100.205064,101.3394015,35.48998474,21.09593732,0.63260088,66.62093258,54.80750243,8.295773828,22.56474826,22.03128567,12.10053019,16.82187367,22.38463057,194.7335581,452.5655946,482.519354,502.3239574,834.3381331,396.2327559,5.738462075,5.72524475,33.75650112,62.18406593,-1.086512571,8.964864,18.44626836,46.86127356,-5.039976153,2.03688,14.61939109,36.02348204,-12.47655369,0.657038769,5.996132402,19.34669449,-0.52583734,5.54458988,11.40338,45.17224764,-2.699168175,4.93488,18.97409093,44.31364393
5/1/2016,16.28585285,22.69641381,75.2334867,42.67250463,151.7230188,25.38803081,23.67456072,68.65997802,87.32375894,110.9757443,74.77921918,72.92156229,6.950744777,22.69641381,30.32735712,18.67377665,8.080940026,14.65252517,45.94245406,304.716054,259.3602638,160.1952078,484.1059271,77.03060464,9.912692093,25.4982508,33.00504378,112.8451116,3.451509626,23.205312,35.74759152,75.39949105,3.239253697,21.00312,38.95653033,66.74612226,1.720841708,18.88065969,14.59216382,61.27314553,6.667464115,40.62767422,24.25603,81.56906143,7.095591007,24.9624,42.00676909,87.51180609
6/1/2016,1.376079342,0.722733337,3.399392892,0.101040597,123.502318,1.352747489,6.195280044,58.32467449,30.54418712,1.973823252,10.21670245,6.584625176,0.204976172,0.722733337,2.426422974,0.591644415,3.509483196,0.816273437,3.407754355,32.49734841,10.60012116,0.426798896,407.2930869,4.273154376,17.40901228,29.0860475,67.67092205,128.7692308,14.72915914,59.412096,37.35635688,119.4181174,12.70933126,82.6254,39.0730711,107.7922956,11.63707493,29.19655385,23.75635255,102.9438907,11.5208933,40.97889542,41.76466,97.60287782,13.03469153,24.6912,58.21181787,108.4043359
7/1/2016,0.000227432,0.002795492,0.028083369,0.025728248,120.1605024,0.582699948,0.004729038,0.001028251,0.504496068,0.788864957,2.707100474,0.248407798,5.49E-06,0.002795492,0.512141976,0.789588186,0.643392221,0.236851617,0.000500577,0.000263408,0.178617441,0.154510707,398.5847128,1.971924724,19.70664706,27.4605559,83.0327524,120.540611,17.09852305,16.644096,51.50222282,110.6383507,14.81535149,44.4834,82.58511439,97.42696624,11.85971944,20.92142769,55.86679218,78.28898251,13.59952215,38.07231614,72.37331,85.40079986,15.23286222,23.352,64.9220902,104.6675579
8/1/2016,0.003588884,0.632308981,0.364235577,0.242636282,119.8803433,0.611213134,0.063379619,0.560500087,3.586260682,2.064375109,1.56941617,0.539120499,0.084210538,0.632308981,4.148056068,3.055775011,1.225222891,0.874512971,0.022769124,0.325524476,2.314276874,1.509720782,398.0255425,2.157427051,17.9374721,19.5703322,36.11088599,107.0692308,13.6417477,14.069376,77.8759383,74.98734844,11.54292642,46.5534,66.13594032,67.59157317,9.752305392,20.98057846,53.64671139,56.64488902,11.88835726,49.9131759,59.45668,63.39920497,13.48502496,18.1104,61.75976236,82.20415722
9/1/2016,0.031165174,4.57894677,1.565054293,4.68720926,122.6997226,1.448197299,0.211547704,1.823553278,1.665753852,8.948145618,7.359536323,6.153504727,0.296650791,4.57894677,12.16789506,35.85689105,14.92836926,8.342488852,0.2016651,2.60570627,10.20330045,30.2485128,415.6804289,7.449518024,12.20318617,10.8600407,38.42065161,64.3269271,7.993256889,14.819328,24.73460581,46.02889985,5.91788056,29.6712,31.95744751,37.03130732,2.851903759,25.95456,32.52036103,30.20440845,4.857416424,45.46211855,52.72678,34.33492998,6.7769554,17.7936,47.66535045,44.4309472
10/1/2016,9.079187877,21.91952376,19.75040629,71.0407213,128.1034908,11.67509529,2.649695216,2.049592055,0.434607263,3.31698873,1.203958648,6.002278472,26.52416276,21.91952376,24.44234669,88.66485387,8.165968069,25.72377765,58.0090169,64.8969165,129.3593943,401.7480462,447.1604082,71.37347246,-0.690824136,7.94294237,34.08561126,19.0888474,-6.964161975,12.0586752,17.25952352,12.12524085,-9.905358688,17.14608,19.59359361,8.105538604,-8.416031281,9.559428923,51.90140437,6.218637654,-5.198405337,31.41327036,12.78373,13.74481659,-3.082113307,13.65888,31.45503574,12.81522526
11/1/2016,39.74668602,29.7501837,34.57271799,125.6984261,140.1764474,23.01520889,3.130879135,0.209518848,0.00083162,0,0.027245331,6.317091811,47.20806861,29.7501837,15.03907073,22.94447482,16.80498241,19.6292549,249.6214989,202.7155617,229.7564114,715.1335562,526.3047092,139.8186752,-13.58148395,4.72417627,43.23489011,1.986263862,-19.21008324,8.5228416,25.18800929,3.855491153,-26.08013339,3.6018,15.64600344,0.791089691,-22.42725881,2.008999385,20.04430932,0.084168342,-15.39027144,12.74868434,12.82676,1.808612404,-9.771131773,7.49904,19.89291234,2.960066708
12/1/2016,80.95287255,29.44810706,49.42061127,150.2845075,157.3793708,39.82766672,0.362206315,0.013344747,0.000245624,4.21E-05,0.240549837,0.001656821,40.31953991,29.44810706,15.05611071,29.77347274,28.20073072,19.62427653,469.2603751,379.5656179,327.9520823,894.4055989,643.2992448,253.97143,-16.8673635,6.33355932,35.94280563,1.102033045,-22.78400971,8.123328,25.94847864,0.47983302,-33.55948271,5.64876,14.21445454,0.057856715,-29.94970214,1.166134154,25.79226422,0,-21.69266472,8.522683373,16.69053,2.753907345,-21.15948517,5.74704,18.15752165,3.058735402
1/1/2017,116.7857794,21.39761421,64.42930816,181.6302165,187.7531191,60.5590411,5.64E-06,0.003857439,7.87E-06,0,0.580236372,1.002153263,29.9636771,21.39761421,15.27750568,24.41270924,28.64365487,26.18003516,620.3072415,513.7168985,418.6372346,1104.511464,824.8218171,375.3557509,-17.01725404,6.25506712,25.83343492,1.086703219,-24.89640535,8.266752,16.51138758,0.378291548,-32.41300657,4.31676,14.14779783,0.01306442,-34.89458996,0.872241231,20.10613219,0,-22.80398662,6.451061205,17.84552,3.451036833,-19.48327982,5.60304,21.19534185,4.319883527
2/1/2017,138.6212054,18.77119712,75.81425309,200.1334739,211.058598,78.21419929,0.713788439,0.228567663,0.004024726,0,0.066427845,3.055505307,26.03179816,18.77119712,11.42424924,17.72779691,28.95954657,21.90758032,664.1631065,563.3558284,472.3830471,1125.061859,933.4685337,446.8510929,-14.70939646,4.47054102,23.26297862,3.370769325,-19.62806579,7.22304,13.36652642,2.645343719,-27.84353129,2.87712,9.791311945,1.119325733,-29.84849582,0.862006154,15.43811647,0.02244489,-19.59426087,4.895861205,14.7888,6.131419594,-18.42213173,4.8072,20.46380687,5.809650796
3/1/2017,150.4813493,30.05574274,87.76420186,214.2412077,232.5351617,96.05075178,22.49896633,8.857102887,1.392557265,0,0.007404473,6.479744526,15.67228771,30.05574274,18.40211097,11.40606981,10.06702112,24.9884268,553.508511,546.2368132,472.9163356,985.1107627,1006.575801,543.4532344,-5.115879336,4.93124339,15.09775927,25.05719739,-7.969171484,7.921152,17.96652467,20.16692284,-13.38284307,2.73888,9.998820599,13.19506321,-19.89759402,0.680566154,9.04951896,3.466533256,-19.62121212,4.796449157,8.720015,14.22440252,-15.89301197,5.30688,22.00088526,10.73910213
4/1/2017,90.76141762,33.52172596,96.30310937,217.8740842,225.6307657,96.08008363,103.1992053,42.17084049,15.83263526,7.33660062,32.85088102,22.48410377,20.22799012,33.52172596,30.3683489,12.37513766,8.076006395,18.0315104,292.7045554,458.9152262,408.1870009,786.3730393,817.277117,392.0878843,2.920549129,4.90693424,34.90975489,57.73351246,-1.181310243,8.183808,26.3733517,47.62428122,-3.894220526,2.27628,20.1161833,36.1643575,-9.921443473,0.594166154,6.165049826,20.57915942,-2.471770218,4.166874217,4.959713,42.83253939,-3.770299826,5.77296,14.3440728,42.93843655
5/1/2017,29.6984023,23.98795838,66.12141622,139.9531974,152.3874044,41.31058348,37.50794941,74.86994951,76.81915263,179.0780225,75.39297614,89.04174061,11.16709027,23.98795838,27.46389027,17.74832146,7.738791976,10.61918831,93.85648073,287.9778953,240.0484807,389.1302629,491.3253482,130.1634345,9.23730898,17.6364366,48.90808293,103.4378072,5.092678416,22.880448,42.12539138,79.20231214,3.101505176,10.66464,40.99759181,67.30228504,0.410220465,24.52842831,11.78533043,52.89258669,5.084050959,27.25836723,23.35378,75.58166231,6.470715312,23.7624,32.22020099,87.76197751
6/1/2017,2.752401529,1.069479877,6.455755978,10.87930092,123.7855248,1.588778938,14.97620915,51.50052085,33.4173365,50.26971161,8.78650288,6.460530804,0.19630555,1.069479877,3.857189435,13.70034629,2.578046566,2.682679681,7.862533143,36.02239912,21.41164263,33.05505363,407.7807555,5.035405097,17.41428679,30.9399864,61.62636933,132.0428588,15.19544045,70.910208,45.74733562,113.9036628,14.03648381,93.6144,39.12483538,112.9000673,8.81703446,84.85809231,41.36100717,88.23847402,11.5006378,37.37664,42.96789,98.80861711,11.99600763,26.472,58.10430796,102.985852
7/1/2017,0.002155918,0.255339259,0.009096528,0.04354118,120.356962,0.583677431,0.032252881,0.259866242,0.185173927,1.144338397,3.559284906,0.274155758,0.000719094,0.255339259,0.190150503,0.866365615,0.890641951,0.243426544,0.005169187,0.057890813,0.053097712,0.265688141,399.0909344,1.96928921,18.52478108,30.3776542,73.48688187,127.2107143,16.43962749,24.126336,72.36196411,108.2750199,15.25280093,36.027,70.16930689,99.40156532,10.38937934,52.58304,61.14367015,76.6116278,13.91929731,28.11185349,61.75443,92.00127833,14.88785455,25.3392,59.99355045,109.3536631
8/1/2017,0.002655544,1.049241555,0.164691974,0.002089724,119.8890196,0.576697683,0.05968301,0.966020411,1.781953798,0.106628725,1.848394595,0.082893125,0.060125532,1.049241555,2.026272779,0.009859001,4.308955662,0.08725185,0.01686827,0.525103877,1.018946764,0.01155269,398.7804395,1.933200132,16.6706602,21.6556475,50.2776056,102.0598418,13.42010377,15.693696,76.50810352,72.9087328,13.87983166,31.158,62.86362696,71.51276704,10.40260501,26.99667692,34.51128429,61.43466706,10.76443428,33.6125147,64.05774,61.11004785,14.15482659,19.1808,42.5873461,93.43585439
9/1/2017,0.514117326,15.37315877,3.611823953,3.178916022,120.6978686,0.927376415,1.954170031,6.46005806,6.143808803,10.84596669,5.565095332,2.996620112,4.425309099,15.37315877,24.44198732,16.24319703,7.053026954,4.053587331,3.260835188,14.07488238,23.20587739,19.85547615,403.7284443,4.123346066,8.88576848,11.7796881,48.13870192,53.79066015,5.237764744,20.158848,60.07973065,36.97688049,4.453762617,29.8152,65.25669307,30.27092113,2.957916076,20.33988923,32.83282581,23.50100164,5.579425915,31.81737253,47.07957,33.02392403,8.174292845,14.86656,34.68171888,48.78868674
10/1/2017,5.802834289,31.78433492,26.5741471,23.1847672,134.2761631,10.61467685,7.652677556,6.670569413,1.647725984,0.109018153,5.340412964,9.688910098,21.86740021,31.78433492,31.5437009,50.41647113,37.30597275,34.616485,35.62052399,104.2556648,168.7153992,152.796705,491.0828469,65.11516015,1.231153953,10.1541966,37.74416209,24.59049367,-3.214771935,15.9041664,29.27045701,14.07642903,-8.191029971,21.82896,26.1649397,8.982721594,-10.68557134,16.29105231,28.61280373,4.106412731,-3.31993636,30.33472771,40.12027,10.98596401,-1.321464145,13.25232,35.01963559,17.4729633
11/1/2017,26.81228953,37.76642923,49.65810686,94.14627417,166.3535543,36.97825082,4.11462935,0.827714742,0.095449773,0,0.220638729,0.279691234,29.07811881,37.76642923,17.09814799,71.14940996,26.04179468,32.38335975,159.5039397,294.7432745,324.2896537,630.295701,697.4713865,238.7198911,-5.500549451,6.51045966,28.2848987,5.973626273,-16.22395582,9.6844032,35.77552987,2.462427804,-25.80240631,6.2406,16.84028235,0.435279959,-21.83466934,5.146781538,58.30240168,0,-17.22456265,13.47402795,19.82872,3.956937653,-16.45490914,6.92256,29.6923714,5.076538949
