DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,Barton Ck360,Colorado Rv,Bear Ck,Onion Ck,Walnut Ck
2/25/19,3.39802164,2.007664452,0.71075286,0,13.1,0.84100896,17.6130496,,1.7981168,0.182360192
2/26/19,3.369704793,2.052971408,0.733406337,0,16.4,0.8070288,17.0183968,,1.79245344,0.178112672
2/27/19,3.369704793,2.118100156,0.555010201,0,18.3,0.79003872,17.9528512,,1.79245344,0.174997824
2/28/19,3.369704793,2.103941732,0.501208192,2.54,7.2,0.75322688,17.0183968,,1.75280992,0.176413664
3/1/19,3.341387946,2.132258579,0.484218084,0,8.9,0.76172192,13.167312,,1.7556416,0.19680176
3/2/19,3.341387946,2.146417003,0.52386167,0,9.7,0.75605856,22.4552224,,1.73015648,0.15291072
3/3/19,3.341387946,2.092614993,0.826851932,0,3.9,0.73906848,21.7189856,,1.69051296,0.140451328
3/4/19,3.313071099,2.044476353,0.631465688,0,0.8,0.71358336,21.4641344,,1.57724576,0.119496896
3/5/19,3.313071099,1.996337714,0.487049768,0,2.8,0.69092992,20.671264,,1.52627552,0.113550368
3/6/19,3.284754252,1.993506029,0.512534931,0,6.7,0.67393984,28.599968,,1.49512704,0.128275104
3/7/19,3.284754252,2.302159661,0.594653787,0,16.9,0.6512864,31.14848,,1.4724736,0.122611744
3/8/19,3.284754252,3.029902629,0.617307265,0,23.3,0.61730624,30.865312,,1.47530528,0.125726592
3/9/19,3.256437405,2.528694437,0.557841886,1.016,22.5,0.57766272,38.794016,,1.44982016,0.150645376
3/10/19,3.256437405,2.446575581,0.450237867,0,19.2,0.52952416,40.493024,,1.37902816,0.157441408
3/11/19,3.228120558,2.455070635,0.37378238,0,16.1,0.48704896,39.926688,,1.31389952,0.111285024
3/12/19,3.228120558,2.302159661,0.37378238,0.254,20,0.47005888,27.8354144,,1.30540448,0.11185136
3/13/19,3.199803711,2.319149769,0.370950696,8.636,20.6,0.50120736,29.166304,,1.39601824,1.90288896
3/14/19,3.199803711,2.302159661,0.399267543,0.508,19.7,0.50687072,26.5328416,,1.34221632,0.6229696
3/15/19,3.199803711,2.271011129,0.362455642,0,12.8,0.4672272,32.281152,,1.15532544,0.31714816
3/16/19,3.171486864,2.321981454,0.353960588,0,12.8,0.39926688,41.625696,,1.0901968,0.278354144
3/17/19,3.171486864,2.242694282,0.362455642,0,13.1,0.35396,41.05936,,1.06188,0.262213568
3/18/19,3.171486864,2.098278363,0.345465533,0,14.7,0.3398016,39.64352,,1.04205824,0.250886848
3/19/19,3.143170017,2.137921949,0.319980371,0,15.3,0.32281152,33.413824,,1.00807808,0.240409632
3/20/19,3.143170017,2.103941732,0.314317002,0,18.9,0.30298976,30.865312,,0.99675136,0.239843296
3/21/19,3.11485317,2.16907048,0.319980371,0,18.3,0.279486816,31.14848,,0.97409792,0.234463104
3/22/19,3.11485317,2.129426894,0.322812056,0,18.6,0.261080896,29.449472,,0.9486128,0.221437376
3/23/19,3.086536323,2.084119939,0.314317002,0,20.3,0.234746272,25.6550208,,0.94011776,0.211809664
3/24/19,3.086536323,2.061466462,0.305821948,0,23.6,0.23219776,25.8249216,,0.920296,0.215774016
3/25/19,3.058219476,2.047308038,0.294495209,0,22.8,0.20246512,26.6461088,,0.88631584,0.21520768
3/26/19,3.029902629,2.013327822,0.27948728,0,19.7,0.171599808,26.1647232,,0.84100896,0.191704736
3/27/19,3.029902629,2.044476353,0.280619954,0,18.9,0.141300832,25.5417536,,0.8070288,0.18122752
3/28/19,3.001585782,2.135090264,0.28316847,0,20,0.118081056,25.6550208,,0.77021696,0.173015648
3/29/19,2.973268935,2.098278363,0.281752628,0,21.7,0.093162272,26.617792,,0.76172192,0.172449312
3/30/19,2.973268935,2.12093184,0.263346677,0,15.8,0.080419712,22.9649248,,0.69942496,0.163954272
3/31/19,2.944952088,2.092614993,0.237295178,0,10.6,0.070792,24.9471008,,0.6654448,0.145548352
4/1/19,2.916635241,2.418258734,0.230782303,0,11.1,0.077588032,25.4001696,,0.63146464,0.144698848
4/2/19,2.916635241,2.115268471,0.228233787,0,13.9,0.064845472,28.2601664,,0.61164288,0.149795872
4/3/19,2.888318394,2.163407111,0.24437439,0.762,16.9,0.050687072,32.281152,,0.60031616,0.152061216
4/4/19,2.860001547,2.336139878,0.241259536,1.016,25.8,0.05521776,30.015808,,0.61164288,0.16565328
4/5/19,2.860001547,2.052971408,0.233613988,0,23.1,0.015007904,29.449472,,0.57483104,0.15432656
4/6/19,2.860001547,1.999169398,0.224835765,86.36,20.8,0.41908864,73.057344,,0.76172192,30.015808
4/7/19,2.916635241,2.013327822,0.241259536,33.02,18.9,2.12659168,88.065248,,1.79245344,30.015808
4/8/19,2.916635241,2.443743896,0.235879336,0,23.6,1.54043392,39.077184,,1.63954272,3.6528672
4/9/19,2.916635241,2.455070635,0.237012009,0,23.1,0.99958304,41.05936,,1.1185136,1.93403744
4/10/19,2.888318394,2.511704329,0.23134864,0,25.3,0.7362368,46.72272,,0.93728608,1.39035488
4/11/19,2.888318394,2.018991191,0.218039722,0,21.9,0.58615776,33.696992,,0.80136544,1.10718688
4/12/19,2.888318394,2.016159506,0.231631808,0.254,19.2,0.48988064,28.2601664,,0.71075168,0.9344544
4/13/19,2.860001547,1.98217929,0.265328856,10.922,14.4,0.48704896,33.130656,,0.76172192,2.265344
4/14/19,2.860001547,1.968020867,0.267877373,0,15.8,0.48988064,28.883136,,0.78437536,1.12984032
4/15/19,2.860001547,2.016159506,0.263629846,0,19.4,0.46156384,27.2690784,,0.73057344,0.84667232
4/16/19,2.8316847,1.902892118,0.23502983,0,23.3,0.40209856,28.883136,,0.6654448,0.77304864
4/17/19,2.828853015,1.945367389,0.244091221,6.096,22.5,0.36245504,25.626704,,0.6512864,0.74756352
4/18/19,2.8316847,2.137921949,0.216907048,8.382,19.2,0.6088112,26.2779904,,1.203464,2.8599968
4/19/19,2.8316847,2.418258734,0.197934761,0,18.1,0.89481088,56.6336,,0.94011776,0.8919792
4/20/19,2.828853015,2.35596167,0.187174359,0,18.6,0.60314784,60.88112,,0.74190016,0.70792
4/21/19,2.826021331,2.256852706,0.185758516,0,21.9,0.4813856,53.235584,,0.65694976,0.64845472
4/22/19,2.820357961,2.21720912,0.175564451,0,23.1,0.42192032,49.5544,,0.61164288,0.64845472
4/23/19,2.814694592,2.146417003,0.178112968,0,23.3,0.37944512,39.64352,,0.59748448,0.57766272
4/24/19,2.8316847,2.095446678,0.227384281,37.592,17.8,0.778712,124.877088,,1.2176224,13.0540448
4/25/19,2.860001547,2.089783309,0.272974405,0,22.5,3.5962336,118.364224,,3.1997984,4.6439552
4/26/19,2.860001547,2.17473385,0.220871407,0,22.8,1.99067104,114.399872,,1.84625536,1.41017664
4/27/19,2.860001547,2.0727932,0.203881298,0,22.8,1.38185984,90.330592,,1.44132512,0.97976128
4/28/19,2.860001547,1.951030758,0.187457527,0,24.4,1.1468304,114.68304,,1.2600976,0.77304864
4/29/19,2.860001547,1.863248533,0.181510989,0,25,1.02223648,114.399872,,1.13833536,0.65411808
4/30/19,2.860001547,1.83776337,0.180095147,0.508,25.8,0.95710784,114.116704,,1.07887008,0.61447456
5/1/19,2.860001547,1.829268316,0.181227821,0.254,26.1,0.92595936,115.249376,,1.02506816,0.5521776
5/2/19,2.8316847,1.798119785,0.180944652,3.81,21.7,0.90896928,114.399872,,1.00241472,0.79003872
5/3/19,2.8316847,1.956694128,0.314317002,82.804,22.8,20.1898784,214.075008,,61.164288,30.298976
5/4/19,2.888318394,3.11485317,1.376198764,0,22.2,139.884992,202.46512,,88.065248,10.901968
5/5/19,2.944952088,2.576833077,1.197802628,0,22.8,18.9439392,117.797888,,14.441568,2.40126464
5/6/19,2.944952088,2.599486555,1.175149151,0,21.9,13.1106784,235.02944,,11.9213728,1.61972096
5/7/19,2.944952088,2.54851623,1.152495673,46.228,25.3,13.875232,255.983872,,10.9869184,6.654448
5/8/19,2.916635241,3.029902629,2.115268471,36.576,22.2,72.491008,351.12832,,77.8712,23.644528
5/9/19,2.973268935,3.511289028,2.367288409,0.254,23.9,41.625696,308.65312,,33.413824,5.66336
5/10/19,3.001585782,3.879408039,1.953862443,0,16.4,22.3985888,305.82144,,16.99008,2.973264
5/11/19,3.029902629,3.256437405,1.826436632,3.302,16.4,18.3209696,348.29664,,14.8946368,2.8883136
5/12/19,3.058219476,3.029902629,1.713169244,0,21.1,17.3581984,521.02912,,13.45048,2.00482944
5/13/19,3.058219476,2.860001547,1.517782999,0,21.1,11.8081056,521.02912,,12.2328576,1.557424
5/14/19,3.058219476,2.792041114,1.424337404,0,22.5,9.4011776,518.19744,,11.4966208,1.31389952
5/15/19,3.086536323,2.709922258,1.359208656,0,23.9,8.0136544,501.20736,,10.760384,1.19780064
5/16/19,3.086536323,2.582496446,1.302574962,0,25,6.7677152,385.10848,,9.5144448,0.97976128
5/17/19,3.086536323,2.534357807,1.234614529,0,27.5,5.946528,282.601664,,8.1269216,0.86932576
5/18/19,3.11485317,2.486219167,1.217624421,1.524,26.9,5.4934592,129.974112,,7.1641504,0.79570208
5/19/19,3.11485317,2.455070635,1.13267388,0,28.6,5.1819744,131.106784,,6.4562304,0.73340512
5/20/19,3.11485317,2.435248842,1.13267388,0,28.6,4.5590048,35.112832,,5.5500928,0.64562304
5/21/19,3.11485317,2.395605256,1.095861979,4.064,24.4,4.0493024,123.17808,,4.9837568,0.82685056
5/22/19,3.11485317,2.341803247,1.050555024,0,28.1,3.6245504,68.526656,,4.3324704,0.61447456
5/23/19,3.11485317,2.35596167,1.002416384,0,28.9,3.1997984,67.677152,,3.9926688,0.51253408
5/24/19,3.11485317,2.35596167,0.954277744,0,28.1,2.81468992,91.180096,,3.7378176,0.47855392
5/25/19,3.11485317,2.338971562,0.911802473,0,28.3,2.5201952,118.93056,,3.5679168,0.41342528
5/26/19,3.11485317,2.341803247,0.855168779,0,28.1,2.33896768,120.912736,,3.3696992,0.37661344
5/27/19,3.11485317,2.336139878,0.815525194,0,27.8,2.17473024,96.560288,,3.1431648,0.34263328
5/28/19,3.143170017,2.324813139,0.784376662,0,27.5,2.12092832,117.231552,,2.973264,0.32847488
5/29/19,3.143170017,2.282337868,0.75322813,0,28.9,1.97651264,45.30688,,2.8599968,0.31714816
5/30/19,3.143170017,2.273842814,0.727742968,12.192,26.1,3.114848,28.599968,,4.0493024,1.16382048
5/31/19,3.171486864,2.256852706,0.696594436,0,27.5,3.3130656,39.64352,,2.973264,0.41625696
6/1/19,3.143170017,2.237030913,0.648455796,0,28.6,2.07845312,38.794016,,2.60797728,0.3114848
6/2/19,3.143170017,2.214377435,0.611643895,0,28.9,1.66219616,36.528672,,2.39560128,0.271558112
6/3/19,3.143170017,2.163407111,0.563505255,0,28.6,1.48946368,71.075168,,2.23136384,0.247772
6/4/19,3.143170017,2.154912057,0.515366615,9.398,26.1,1.66219616,118.364224,,2.22003712,1.22611744
6/5/19,3.171486864,2.152080372,0.549346832,3.556,28.1,2.48621504,116.09888,,3.0582144,2.11243328
6/6/19,3.143170017,2.137921949,0.569168625,14.732,25.8,3.1431648,117.797888,,2.68160096,4.7572224
6/7/19,3.143170017,2.245525967,0.555010201,0,28.3,3.256432,117.51472,,2.5060368,1.4441568
6/8/19,3.143170017,2.285169553,0.495544823,0,28.9,2.22853216,113.2672,,2.1379184,0.4813856
6/9/19,3.143170017,2.242694282,0.472891345,26.416,29.2,1.8830672,120.063232,,1.99916608,1.7698
6/10/19,3.143170017,2.146417003,0.509703246,0,27.2,3.4263328,74.756352,,5.2952416,2.29932416
6/11/19,3.143170017,2.089783309,0.495544823,0.762,23.9,2.48621504,40.493024,,2.73540288,0.42758368
6/12/19,3.143170017,2.103941732,0.492713138,0,25.6,1.95952256,53.80192,,2.3927696,0.36528672
6/13/19,3.143170017,2.081288255,0.481386399,0,27.2,1.69334464,63.7128,,2.07845312,0.281185824
6/14/19,3.143170017,2.055803092,0.450237867,0,27.2,1.4583152,57.483104,,1.85758208,0.236728448
6/15/19,3.143170017,1.993506029,0.407762597,0,29.7,1.31106784,59.182112,,1.69334464,0.208411648
6/16/19,3.143170017,1.979347605,0.402099227,5.842,27.8,1.18647392,39.077184,,1.56591904,0.176696832
6/17/19,3.143170017,1.990674344,0.402099227,4.826,26.4,1.13550368,37.095008,,1.52061216,7.3340512
6/18/19,3.143170017,2.027486245,0.387940804,0,28.6,1.04205824,33.98016,,1.44698848,0.60597952
6/19/19,3.143170017,2.016159506,0.402099227,0,30.8,0.94578112,25.4284864,,1.34221632,0.35962336
6/20/19,3.143170017,2.024654561,0.410594282,0,30.6,0.83251392,25.1453184,,1.24310752,0.271558112
6/21/19,3.143170017,1.979347605,0.419089336,0,30.8,0.7220784,23.0498752,,1.14116704,0.21803936
6/22/19,3.143170017,1.93404065,0.458732921,0,28.9,0.6512864,27.9486816,,1.1043552,0.22087104
6/23/19,3.143170017,1.919882227,0.444574498,0,31.1,0.61447456,29.166304,,1.08170176,0.183776032
6/24/19,3.143170017,1.953862443,0.549346832,9.652,23.9,0.75889024,30.582144,,4.4174208,0.62013792
6/25/19,3.171486864,2.12659521,0.611643895,0,27.2,4.4457376,57.199936,,4.1342528,0.34546496
6/26/19,3.171486864,2.183228904,0.583327048,0.254,27.8,1.55176064,58.332608,,2.23985888,0.47855392
6/27/19,3.143170017,2.304991346,0.617307265,14.986,28.6,1.16665216,58.898944,,1.91987904,0.32847488
6/28/19,3.143170017,2.262516075,0.549346832,0,28.6,1.01374144,42.192032,,1.63671104,0.225401728
6/29/19,3.143170017,2.214377435,0.5181983,10.668,27.8,0.78154368,28.599968,,1.47813696,0.127708768
6/30/19,3.143170017,2.21720912,0.506871561,11.938,25,0.74756352,36.245504,,1.58857248,2.17756192
7/1/19,3.143170017,2.228535859,0.509703246,0,28.3,0.84100896,29.166304,,1.76413664,0.37095008
7/2/19,3.143170017,2.211545751,0.478554714,0,28.9,0.7928704,28.883136,,1.53760224,0.210110656
7/3/19,3.143170017,2.203050697,0.450237867,0.254,28.6,0.64845472,33.98016,,1.38185984,2.42674976
7/4/19,3.143170017,2.186060588,0.441742813,0,29.2,0.66261312,34.829664,,1.30823616,1.0335632
7/5/19,3.143170017,2.160575426,0.410594282,0,30.6,0.48421728,36.245504,,1.26292928,0.252869024
7/6/19,3.143170017,2.135090264,0.399267543,0,30,0.37944512,29.166304,,1.23461248,0.166785952
7/7/19,3.143170017,2.112436786,0.393604173,0,30.6,0.29449472,27.3823456,,1.18081056,0.132239456
7/8/19,3.143170017,2.089783309,0.390772489,9.652,29.2,0.22087104,30.015808,,1.12984032,2.973264
7/9/19,3.143170017,2.067129831,0.390772489,0,30,0.65978144,23.8993792,,1.09586016,1.55459232
7/10/19,3.143170017,2.055803092,0.37944575,0,30.8,0.34546496,26.1080896,,1.07320672,0.254568032
7/11/19,3.143170017,2.027486245,0.402099227,0,30.3,0.160273088,30.298976,,1.05338496,0.161688928
7/12/19,3.143170017,2.013327822,0.382277435,0,30.8,0.049837568,22.087104,,0.95993952,0.12459392
7/13/19,3.143170017,1.996337714,0.336970479,0,30,0.001132672,23.8993792,,0.77021696,0.101657312
7/14/19,3.143170017,1.979347605,0.322812056,0,31.9,0,24.210864,,0.68526656,0.0849504
7/15/19,3.143170017,1.976515921,0.33130711,0,30.8,0,24.4373984,,0.65694976,0.074190016
7/16/19,3.143170017,1.953862443,0.351128903,0,31.7,0,22.8799744,,0.70225664,0.070792
7/17/19,3.11485317,1.973684236,0.325643741,0,31.7,0,20.6995808,,0.4813856,0.061447456
7/18/19,3.11485317,1.942535704,0.305821948,0,31.7,0,20.0482944,,0.41625696,0.05804944
7/19/19,3.11485317,1.922713911,0.291663524,0,31.4,0,18.5758208,,0.35679168,0.053518752
7/20/19,3.11485317,1.908555488,0.279204111,0,31.7,0,18.3209696,,0.31431648,0.050687072
7/21/19,3.11485317,1.928377281,0.270709057,0,31.1,0,18.2926528,,0.275522464,0.051536576
7/22/19,3.11485317,1.897228749,0.259382319,0,31.1,0,19.7934432,,0.252302688,0.051536576
7/23/19,3.11485317,1.829268316,0.251170433,0,30.8,0,19.538592,,0.225684896,0.04389104
7/24/19,3.11485317,1.792456415,0.244940727,0,28.3,0,15.4609728,,0.202748288,0.03964352
7/25/19,3.086536323,1.829268316,0.239843694,0,25.6,0,11.5249376,,0.190855232,0.038794016
7/26/19,3.086536323,1.820773262,0.230782303,0,26.4,0,11.7797888,,0.179528512,0.038510848
7/27/19,3.086536323,1.826436632,0.218606059,0,28.9,0,9.7976128,,0.169051296,0.03964352
7/28/19,3.086536323,1.832100001,0.219738733,0,31.7,0,10.0241472,,0.161122592,0.040209856
7/29/19,3.086536323,1.809446523,0.219738733,0,31.7,0,10.1657312,,0.14441568,0.039926688
7/30/19,3.086536323,1.775466307,0.229366461,0,32.5,0,10.0241472,,0.135637472,0.037661344
7/31/19,3.086536323,1.74714946,0.220871407,0,31.9,0,9.6560288,,0.127142432,0.038794016
8/1/19,3.086536323,1.761307883,0.188873369,0,31.4,0,7.645536,,0.118081056,0.040776192
8/2/19,3.058219476,1.749981145,0.188307033,0,31.4,0,7.6172192,,0.108170176,0.041342528
8/3/19,3.058219476,1.752812829,0.188873369,0,31.7,0,7.503952,,0.102506816,0.043041536
8/4/19,3.058219476,1.752812829,0.189439706,5.08,29.4,0,7.7304864,,0.099958304,0.0495544
8/5/19,3.058219476,1.764139568,0.182643663,0,31.4,0,7.503952,,0.08919792,0.05380192
8/6/19,3.029902629,1.741486091,0.179811978,0,32.2,0,7.503952,,0.079003872,0.046156384
8/7/19,3.029902629,1.701842505,0.180095147,0,32.5,0,7.6738528,,0.07220784,0.04530688
8/8/19,3.001585782,1.673525658,0.163671376,0,33.1,0,8.070288,,0.066261312,0.042758368
8/9/19,3.001585782,1.633882072,0.144982257,0,33.6,0,5.3518752,,0.060031616,0.04389104
8/10/19,2.973268935,1.625387018,0.148946615,0,33.1,0,7.0792,,0.055784096,0.040493024
8/11/19,2.973268935,1.648040495,0.154609985,0,32.8,0,7.3340512,,0.053518752,0.040776192
8/12/19,2.944952088,1.616891964,0.152061468,0,33.3,0,7.220784,,0.051253408,0.04105936
8/13/19,2.944952088,1.591406801,0.155742659,0,33.3,0,19.0855232,,0.048988064,0.04105936
8/14/19,2.916635241,1.580080063,0.161689196,0,33.1,0,13.1956288,,0.047005888,0.068243488
8/15/19,2.916635241,1.546099846,0.18321,0,32.5,0,17.3015648,,0.047572224,0.10335632
8/16/19,2.888318394,1.51211963,0.191705054,0,33.1,0,19.4253248,,0.04672272,0.047005888
8/17/19,2.888318394,1.489466152,0.169334745,0,33.3,0,22.7383904,,0.04530688,0.042758368
8/18/19,2.888318394,1.466812675,0.17018425,0,33.1,0,23.7011616,,0.043324704,0.041908864
8/19/19,2.860001547,1.455485936,0.188590201,0,33.1,0,21.9172032,,0.041908864,0.04105936
8/20/19,2.860001547,1.444159197,0.191988223,0,32.8,0,20.0199776,,0.040493024,0.040776192
8/21/19,2.860001547,1.438495828,0.190006043,0,31.9,0,19.7934432,,0.03964352,0.041342528
8/22/19,2.8316847,1.424337404,0.182643663,0,32.2,0,19.9916608,,0.038794016,0.040493024
8/23/19,2.8316847,1.404515611,0.181510989,0,31.9,0,19.6235424,,0.037944512,0.04530688
8/24/19,2.820357961,1.390357188,0.190006043,33.02,30.6,0,19.8783936,,0.040209856,0.062863296
8/25/19,2.809031222,1.37336708,0.201332782,0,31.4,0,18.6041376,,0.041908864,0.127991936
8/26/19,2.797704484,1.353545287,0.194536739,0,32.5,0,18.5758208,,0.03964352,0.061447456
8/27/19,2.786377745,1.333723494,0.19991694,0,30.6,0,15.4609728,,0.038794016,0.051819744
8/28/19,2.772219321,1.311070016,0.197085255,0.254,31.7,0,13.025728,,0.039360352,0.052102912
8/29/19,2.758060898,1.328060124,0.189722875,0,31.9,0,15.007904,,0.038510848,0.054368256
8/30/19,2.746734159,1.328060124,0.187740696,0,31.9,0,12.8275104,,0.03822768,0.051253408
8/31/19,2.738239105,1.393188872,0.171033756,0,31.1,0,14.9512704,,0.03822768,0.052952416
9/1/19,2.729744051,1.401683927,0.145831762,0,30.8,0,14.1300832,,0.038794016,0.050403904
9/2/19,2.721248997,1.379030449,0.134505023,0,31.7,0,16.848496,,0.040209856,0.050120736
9/3/19,2.704258889,1.432832458,0.140451561,0,30.8,0,15.291072,,0.038510848,0.048704896
9/4/19,2.68726878,1.574416693,0.130257496,0,31.4,0,15.7441408,,0.038794016,0.050120736
9/5/19,2.673110357,1.778297992,0.123744621,0,31.1,0,15.9140416,,0.037378176,0.05238608
9/6/19,2.664615303,1.472476044,0.126576306,0,32.2,0,16.6785952,,0.037095008,0.049271232
9/7/19,2.656120249,1.336555178,0.12770898,0,32.2,0,19.5952256,,0.03681184,0.050120736
9/8/19,2.64479351,1.396020557,0.123461453,0,31.9,0,21.803936,,0.037378176,0.050120736
9/9/19,2.636298456,1.495129522,0.110435703,0,31.9,0,21.8605696,,0.037095008,0.047289056
9/10/19,2.624971717,1.435664143,0.104772334,4.826,30.8,0,20.104928,,0.037095008,0.047855392
9/11/19,2.613644978,1.410178981,0.11836442,0,30.6,0,18.689088,,0.03964352,2.23419552
9/12/19,2.602318239,1.345050233,0.110152535,0,30.6,0,19.0288896,,0.038510848,0.54368256
9/13/19,2.590991501,1.2770898,0.097409954,0,30.3,0,16.5936448,,0.03681184,0.048988064
9/14/19,2.585328131,1.22328779,0.109586198,0,30.8,0,16.4803776,,0.034829664,0.023786112
9/15/19,2.576833077,1.231782845,0.115815904,0,29.7,0,16.706912,,0.03398016,0.014724736
9/16/19,2.565506338,1.194970943,0.131956507,0,31.4,0,16.7635456,,0.033696992,0.012459392
9/17/19,2.557011284,1.158159042,0.145548594,0,28.9,0,17.8962176,,0.034829664,0.011609888
9/18/19,2.542852861,1.158159042,0.148663447,0,30.8,0,13.5637472,,0.035962336,0.01132672
9/19/19,2.534357807,1.124178826,0.141867403,8.636,31.7,0,5.2952416,,0.038794016,0.034546496
9/20/19,2.520199383,1.095861979,0.126859475,0,31.7,0,6.6261312,,0.045873216,0.021803936
9/21/19,2.508872644,1.08453524,0.111568377,0,31.7,0,9.20296,,0.039926688,0.01132672
9/22/19,2.494714221,1.04205997,0.1203466,0,31.4,0,6.5411808,,0.037378176,0.009061376
9/23/19,2.483387482,1.027901546,0.121762442,0,31.7,0,9.6560288,,0.035679168,0.008778208
9/24/19,2.474892428,1.013743123,0.135637697,0,31.1,0,6.0597952,,0.033696992,0.00849504
9/25/19,2.460734004,0.996753014,0.132522844,0,30.8,0,4.6439552,,0.031997984,0.010194048
9/26/19,2.449407266,0.974099537,0.139318887,0,30.3,0,5.6350432,,0.03114848,0.007645536
9/27/19,2.435248842,0.979762906,0.146398099,0,30.6,0,8.1269216,,0.028883136,0.007362368
9/28/19,2.421090419,1.044891654,0.139035719,0,30.8,0,6.1730624,,0.030582144,0.007362368
9/29/19,2.40976368,1.013743123,0.131107002,2.286,30.8,0,8.3817728,,0.03398016,0.007362368
9/30/19,2.398436941,1.04205997,0.098259459,0.508,31.9,0,8.6083072,,0.027184128,0.008211872
10/1/19,2.378615148,1.101525348,0.091180247,0,31.4,0,10.3073152,,0.026617792,0.007645536
10/2/19,2.364456725,1.104357033,0.093728764,0,30.8,0,8.8348416,,0.02548512,0.007362368
10/3/19,2.353129986,0.99392133,0.097126785,0,30,0,9.7409792,,0.024635616,0.007362368
10/4/19,2.338971562,0.974099537,0.098259459,0,29.7,0,12.5160256,,0.023502944,0.006796032
10/5/19,2.327644823,0.976931222,0.098542628,0,29.2,0,10.8736512,,0.022936608,0.006796032
10/6/19,2.3134864,0.934455951,0.085516878,0,29.7,0,12.2045408,,0.02265344,0.0070792
10/7/19,2.299327976,0.891980681,0.082685193,0,24.7,0,10.335632,,0.022087104,0.0070792
10/8/19,2.288001238,0.925960897,0.090897079,0,23.9,0,9.9391968,,0.021520768,0.006512864
10/9/19,2.276674499,0.903307419,0.091746584,0,28.1,0,9.1746432,,0.020954432,0.006512864
10/10/19,2.262516075,0.937287636,0.076455487,0,31.4,0,8.353456,,0.020671264,0.006796032
10/11/19,2.245525967,0.954277744,0.09061391,12.192,18.1,0,8.1835552,,0.020671264,0.0637128
10/12/19,2.234199228,0.843842041,0.095710943,0.254,15.3,0,5.238608,,0.01982176,0.01557424
10/13/19,2.220040805,0.821188563,0.101374312,0.254,20.6,0,4.105936,,0.019538592,0.010760384
10/14/19,2.208714066,0.852337095,0.082402025,0,26.7,0,4.7005888,,0.019538592,0.008778208
10/15/19,2.197387327,0.894812365,0.068809938,27.686,29.4,0,5.0120736,,0.020104928,1.5149488
10/16/19,2.188892273,0.959941113,0.080419845,1.016,18.9,0,6.0314784,,0.020388096,0.193403744
10/17/19,2.171902165,0.923129212,0.074473308,0,18.6,0,7.1358336,,0.018972256,0.021803936
10/18/19,2.157743741,0.883485626,0.067394096,0,20,0,3.8510848,,0.018689088,0.014724736
10/19/19,2.146417003,0.809861824,0.065128748,0,27.2,0,4.9271232,,0.019255424,0.012176224
10/20/19,2.132258579,0.778713293,0.065978254,0,26.7,0,5.1253408,,0.01982176,0.011893056
10/21/19,2.129426894,0.770218238,0.073906971,6.35,22.5,0,5.097024,,0.019538592,0.42758368
10/22/19,2.109605102,0.747564761,0.074190139,0,19.2,0,3.9077184,,0.018689088,0.026334624
10/23/19,2.086951624,0.736238022,0.079287172,0,21.4,0,4.389104,,0.017273248,0.01557424
10/24/19,2.081288255,0.750396446,0.084667373,52.324,19.7,0.000283168,18.2926528,,0.017273248,13.5071136
10/25/19,2.152080372,1.98217929,0.123744621,2.794,10.8,0,30.298976,,0.061164288,12.7991936
10/26/19,2.135090264,1.676357342,0.11836442,0,15.6,0,5.66336,,0.0283168,0.68526656
10/27/19,2.098278363,1.345050233,0.118930757,0,17.8,0,4.3041536,,0.01982176,0.228799744
10/28/19,2.075624885,1.296911593,0.119780263,0.508,20.8,0,3.964352,,0.018122752,0.124310752
10/29/19,2.058634777,1.240277899,0.125726801,2.032,11.7,0,3.8510848,,0.017839584,0.092312768
10/30/19,2.038812984,1.118515457,0.096560448,1.016,7.2,0,3.7095008,,0.017556416,0.082968224
10/31/19,2.018991191,1.064713447,0.085516878,0,7.5,0,3.5962336,,0.017273248,0.06512864
11/1/19,2.004832768,0.874990572,0.092879258,0,8.6,0,3.398016,,0.016706912,0.05804944
11/2/19,1.990674344,0.877822257,0.097126785,0,13.1,0,5.4368256,,0.017556416,0.056916768
11/3/19,1.973684236,0.852337095,0.105905008,0,14.2,0,3.5112832,,0.01699008,0.054085088
11/4/19,1.959525812,0.818356878,0.104489165,0,20.3,0,3.4829664,,0.016140576,0.049837568
11/5/19,1.942535704,0.900475735,0.090897079,0,22.8,0,3.398016,,0.018122752,0.051253408
11/6/19,1.928377281,0.900475735,0.082118856,0,24.7,0,6.0031616,,0.016140576,0.048988064
11/7/19,1.914218857,0.903307419,0.083534699,2.794,13.3,0,4.5873216,,0.023786112,0.051819744
11/8/19,1.902892118,0.880653942,0.095144606,3.302,8.3,0,9.5993952,,0.025768288,0.103639488
11/9/19,1.89156538,0.846673725,0.074190139,0,13.6,0,8.4100896,,0.025768288,0.085516736
11/10/19,1.871743587,0.914634158,0.035396059,0,16.9,0,9.9675136,,0.02548512,0.061164288
11/11/19,1.857585163,0.931624266,0.04077626,3.048,12.2,0,10.4205824,,0.03681184,0.052952416
11/12/19,1.849090109,0.750396446,0.054368346,0,3.9,0,9.5144448,,0.060314784,0.057483104
11/13/19,1.820773262,0.744733076,0.060881221,0,2.2,0,10.0241472,,0.040493024,0.085516736
11/14/19,1.7952881,0.733406337,0.06116439,2.54,5,0,10.8170176,,0.038794016,0.0849504
