Date,PRCP_miroc5.1.rcp26,PRCP_miroc5.1.rcp45,PRCP_miroc5.1.rcp60,PRCP_miroc5.1.rcp85,PRCP_noresm1-me.1.rcp26,PRCP_noresm1-me.1.rcp45,PRCP_noresm1-me.1.rcp60,PRCP_noresm1-me.1.rcp85,TEMP_miroc5.1.rcp26,TEMP_miroc5.1.rcp45,TEMP_miroc5.1.rcp60,TEMP_miroc5.1.rcp85,TEMP_noresm1-me.1.rcp26,TEMP_noresm1-me.1.rcp45,TEMP_noresm1-me.1.rcp60,TEMP_noresm1-me.1.rcp85
1/1/2040,2.347,1.913,2.18,1.206,0.133,1.115,0.53,2.347,11.157,11.432,12.612,10.481,14.097,11.899,9.413,11.313
2/1/2040,5.43,2.694,4.477,3.127,2.075,1.857,2.711,3.46,10.959,13.999,13.651,12.272,14.754,10.695,11,14.616
3/1/2040,2.421,0.152,1.473,4.015,0.647,1.474,2.121,1.295,17.692,21.311,18.053,17.689,17.918,14.006,17.822,14.685
4/1/2040,2.507,3.029,2.971,8.61,2.681,1.546,6.702,0.902,22.918,22.418,21.575,22.353,23.355,22.517,20.751,22.029
5/1/2040,4.623,1.267,5.884,5.514,3.871,1.884,2.624,2.608,24.833,26.074,26.184,24.927,26.038,25.758,23.372,25.987
6/1/2040,2.263,0.622,3.09,3.301,1.415,2.878,4.365,1.265,29.413,30.93,28.549,28.472,29.119,30.034,27.635,31.028
7/1/2040,1.392,0.651,2.4,0.748,0.941,2.985,2.453,0.693,30.355,31.776,30.699,31.738,32.401,28.905,28.9,30.379
8/1/2040,3.162,2.214,2.944,0.567,1.188,7.294,2.807,3.067,30.816,31.347,30.17,31.592,33.756,27.857,29.442,30.085
9/1/2040,2.617,2.793,2.524,1.073,2.215,4.495,2.341,2.978,28.312,27.239,27.1,29.132,28.313,26.532,27.946,27.251
10/1/2040,1.539,0.027,0.804,1.297,3.458,1.32,1.887,5.962,23.58,24.853,23.817,23.362,21.829,23.084,20.846,23.926
11/1/2040,4.519,0.707,0.653,1.099,1.561,2.548,2.487,1.012,13.592,17.099,17.359,17.285,13.627,17.497,13.99,16.677
12/1/2040,1.106,0.942,2.352,3.496,0.09,3.488,1.066,0.075,13.65,13.12,14.09,11.352,11.941,12.961,11.458,13.809
1/1/2041,0.923,0.014,0.08,0.862,1.141,0.36,1.066,0.312,10.859,11.878,12.64,10.74,10.126,14.45,8.849,16.247
2/1/2041,1.625,0.541,3.585,3.592,2.537,2.2,1.952,0.433,10.18,17.113,13.917,14.391,12.372,10.517,12.352,14.35
3/1/2041,0.282,1.848,1.639,0.241,1.792,2.929,1.839,1.1,18.571,21.387,17.849,17.602,18.262,13.715,15.85,22.21
4/1/2041,0.882,1.003,5.182,1.366,0.832,5.174,1.334,2.256,22.238,25.519,21.696,22.811,21.204,21.909,19.364,23.23
5/1/2041,2.845,4.149,2.286,1.3,2.678,2.217,2.772,3.305,26.399,27.726,25.892,27.724,26.121,23.687,25.25,27.683
6/1/2041,3.889,2.089,4.609,4.311,2.868,8.191,7.052,11.136,29.423,29.833,28.309,29.017,29.594,27.391,27.508,29.646
7/1/2041,1.824,1.521,1.249,1.309,3.259,2.961,0.28,0.419,30.541,31.975,29.313,30.554,29.725,27.721,31.025,29.062
8/1/2041,12.542,2.844,0.151,7.465,5.133,0.897,2.162,1.517,29.169,30.537,31.497,29.048,29.043,28.786,30.305,29.585
9/1/2041,1.575,2.362,0.904,3.589,1.367,1.911,5.813,3.961,26.563,26.698,28.033,24.868,26.518,27.856,26.47,28.12
10/1/2041,3.607,1.083,0.54,0.243,0.886,0.686,5.664,1.166,22.038,24.07,22.953,23.663,23.182,23.174,23.378,22.381
11/1/2041,1.186,0.681,0.836,2.252,4.174,6.05,1.789,1.767,16.847,16.987,18.492,16.624,16.193,14.223,20.904,15.3
12/1/2041,4.085,0.387,0.533,2.443,1.369,1.175,3.264,0.306,11.386,14.507,16.987,14.541,10.313,14.871,13.584,14.039
1/1/2042,3.044,4.922,0.39,0.26,0.915,1.159,3.647,0.328,5.703,14.12,11.676,12.099,11.893,14.911,5.347,12.731
2/1/2042,0.658,3.557,0.589,4.101,1.474,2.011,0.266,3.108,11.184,15.03,11.725,14.962,14.372,13.626,12.793,12.558
3/1/2042,1.283,1.608,1.961,1.785,2.55,1.309,1.354,2.118,17.444,19.53,20.467,17.289,16.69,17.407,16.266,15.116
4/1/2042,2.483,4.343,3.497,0.161,2.063,4.123,1.542,2.955,21.91,21.898,22.125,23.082,20.913,21.38,21.291,21.757
5/1/2042,2.741,5.158,2.025,2.034,3.209,0.915,3.121,5.835,25.128,25.479,26.595,25.791,24.985,26.1,25.737,25.439
6/1/2042,3.308,4.392,4.136,2.85,0.874,2.818,2.453,1.867,28.672,29.314,29.009,29.672,30.088,30.303,29.458,28.819
7/1/2042,1.464,3.008,0.175,0.705,1.643,1.085,1.257,1.114,30.568,31.03,32.668,33.204,30.847,31.646,30.124,31.448
8/1/2042,9.033,2.613,2.087,2.283,1.389,1.865,2.031,2.024,31.355,30.801,31.915,33.053,29.701,30.455,29.856,30.593
9/1/2042,0.349,2.418,1.077,2.868,1.715,2.272,2.058,2.759,28.721,26.826,29.413,28.531,29.305,28.396,27.907,29.394
10/1/2042,2.053,10.753,5.38,9.09,0.274,9.695,0.824,6.504,24.047,25.357,22.675,23.642,21.533,22.021,22.626,24.639
11/1/2042,0.707,5.698,3.494,3.372,0.746,1.666,1.159,0.346,18.151,14.671,17.67,17.602,17.452,16.922,15.42,18.103
12/1/2042,1.58,2.449,1.271,1.359,7.585,3.568,0.433,0.651,16.864,14.245,11.245,14.397,14.333,11.106,13.66,16.874
1/1/2043,0.3,2.515,0.623,2.881,1.885,0.556,0.046,0.712,14.16,11.742,12.78,11.311,9.756,10.987,9.508,14.92
2/1/2043,1.704,4.367,5.976,3.297,2.244,4.589,4.574,2.201,16.826,11.132,11.787,10.05,17.134,16.159,13.85,13.967
3/1/2043,0.384,0.588,1.476,1.354,0.768,0.939,1.37,0.976,22.552,15.687,17.763,15.149,18.048,17.253,20.236,18.965
4/1/2043,2.11,0.527,1.438,1.081,2.196,8.693,2.742,6.852,24.103,22.168,21.838,23.47,22.491,24.152,21.994,24.215
5/1/2043,3.675,4.344,6.487,4.804,2.45,5.462,1.012,3.59,27.849,27.192,24.109,26.931,26.627,25.878,28.257,26.385
6/1/2043,3.033,5.783,2.272,5.592,4.569,4.895,1.781,0.525,30.418,30.394,28.774,28.707,30.226,28.138,30.126,30.95
7/1/2043,0.124,0.93,0.405,1.581,1.151,1.654,0.358,0.111,32.206,32.251,31.087,31.687,30.501,29.479,31.553,32.905
8/1/2043,2.856,0.638,9.109,0.443,1.454,4.514,0.118,4.351,31.561,32.62,29.964,33.137,29.708,28.505,31.712,29.896
9/1/2043,0.543,2.76,5.434,2.041,2.745,2.362,3.896,7.905,27.93,27.644,24.393,29.493,28.598,27.838,28.474,26.53
10/1/2043,0.831,0.42,0.363,2.564,0.841,1.772,2.03,1.178,24.095,25.051,23.027,23.991,24.544,23.496,20.888,22.674
11/1/2043,1.864,1.918,1.146,2.08,1.458,1.533,1.525,1.502,16.813,18.918,17.888,16.76,17.51,15.618,16.495,16.835
12/1/2043,0.26,1.344,1.678,1.427,3.22,1.514,1.18,1.45,15.111,11.694,14.678,13.508,15.05,19.168,17.621,13.128
1/1/2044,0.464,2.604,2.694,1.009,2.344,1.563,1.23,1.929,10.23,9.466,9.245,11.844,15.139,14.535,10.35,8.602
2/1/2044,0.219,4.774,2.529,0.44,1.303,3.413,2.19,1.658,13.263,6.925,9.39,15.216,15.124,12.883,13.36,13.814
3/1/2044,1.976,1.419,4.312,0.971,1.117,1.491,2.082,1.205,18.202,12.896,17.182,18.498,19.019,17.501,20.306,19.393
4/1/2044,1.923,1.998,1.239,1.959,4.585,1.251,1.237,7.244,24.541,22.04,24.295,24.696,24.535,21.564,23.044,22.188
5/1/2044,2.963,1.78,1.667,4.937,3.102,1.888,3.532,3.743,26.04,28.09,26.87,26.435,25.814,25.956,25.798,25.696
6/1/2044,4.553,0.252,1.582,2.71,3.603,0.241,2.791,3.493,28.131,32.665,31.748,31.238,30.206,30.352,29.168,29.291
7/1/2044,0.98,0.679,0.705,1.223,0.32,0.104,2.162,2.115,31.443,32.486,31.968,31.017,30.497,32.451,29.598,30.726
8/1/2044,0.903,0.557,2.199,1.07,0.11,0.936,1.319,2.315,32.664,33.023,31.846,31.993,31.998,31.771,29.947,30.138
9/1/2044,2.595,0.801,2.106,3.967,2.46,3.329,2.968,2.679,28.074,30.741,28.558,28.625,28.285,28.532,27.915,28.088
10/1/2044,0.746,0.639,2.76,1.806,9.68,5.769,1.52,1.406,23.942,24.107,21.373,23.536,21.448,22.785,22.506,22.907
11/1/2044,1.281,0.163,2.888,0.014,0.699,0.659,1.575,1.739,17.924,16.854,16.648,17.839,12.953,17.157,15.292,16.384
12/1/2044,0.32,1.199,4.625,0.835,1.844,1.568,0.413,0.317,12.247,12.309,10.804,14.609,12.156,11.415,14.511,12.887
1/1/2045,3.867,0.046,0.835,1.302,1.074,1.638,0.283,0.797,13.087,14.7,9.673,12.534,11.157,10.162,13.418,11.324
2/1/2045,3.221,0.849,3.019,2.693,2.345,2.083,2.198,3.117,14.602,16.468,15.021,12.766,17.027,13.072,13.947,11.714
3/1/2045,1.526,0.152,1.695,2.182,2.131,0.64,1.205,0.437,18.745,18.745,16.955,19.771,15.167,16.753,17.069,19.519
4/1/2045,3.351,1.587,3.411,1.694,2.768,5.224,2.012,3.977,22.485,21.964,21.854,24.035,22.5,21.929,20.879,22.839
5/1/2045,3.11,3.466,5.522,1.028,5.901,2.028,2.828,2.033,27.473,26.448,23.536,28.884,25.736,26.065,25.015,27.079
6/1/2045,6.059,0.617,8.044,2.335,2.981,1.02,10.964,4.955,28.976,30.825,27.833,29.695,28.748,30.308,27.863,29.888
7/1/2045,1.145,1.762,0.382,0.669,1.717,0.204,1.812,0.922,30.537,32.575,31.408,33.254,30.577,32.234,28.798,30.72
8/1/2045,0.762,0.525,4.929,2.34,1.683,0.844,1.339,0.75,31.648,33.039,28.898,31.968,29.738,31.954,29.872,31.973
9/1/2045,3.236,1.422,1.836,0.685,1.6,1.986,1.524,1.732,26.661,28.512,27.19,30.869,28.107,29.164,28.683,30.095
10/1/2045,3.884,4.112,1.704,0.288,0.692,6.961,3.622,8.453,23.186,24.995,24.618,26.223,23.435,23.87,22.767,23.616
11/1/2045,0.966,0.182,2.005,2.345,1.439,2.537,0.947,1.325,15.261,18.164,17.742,17.444,15.003,17.689,16.489,15.207
12/1/2045,1.381,0.566,0.59,0.473,3.213,0.467,0.082,0.296,14.709,13.917,13.189,13.635,15.208,11.414,14.018,15.675
1/1/2046,1.015,0.653,2.072,0.24,0.847,0.449,0.887,0.022,10.69,11.174,12.998,12.95,9.92,12.351,13.274,16.041
2/1/2046,2.189,5.255,1.318,0.75,3.381,0.36,3.187,1.495,12.752,19.331,13.636,15.516,12.995,10.601,14.987,13.133
3/1/2046,2.46,0.892,0.938,1.969,2.347,1.817,0.216,0.533,18.024,20.222,16.599,17.291,18.136,14.557,17.957,19.839
4/1/2046,3.215,3.317,1.844,1.996,9.725,1.095,1.785,1.977,21.465,21.909,21.952,23.221,21.103,21.245,22.498,24.327
5/1/2046,1.287,2.72,2.238,1.428,2.885,3.873,5.461,2.353,26.242,27.262,25.085,26.663,24.111,25.107,24.542,27.303
6/1/2046,3.799,2.642,3.035,1.601,0.575,8.504,4.75,1.244,30.259,32.044,29.618,29.894,29.459,27.954,27.738,31.774
7/1/2046,0.802,0.165,0.119,1.53,1.322,2.69,0.268,0.454,32.243,33.517,31.645,31.63,30.808,29.38,29.794,32.019
8/1/2046,6.646,2.758,0.86,7.465,2.474,2.577,0.084,0.776,31.406,30.849,31.328,27.518,29.428,29.843,30.048,31.124
9/1/2046,3.66,0.386,3.014,2.735,2.338,5.308,1.681,1.875,27.479,29.771,28.018,24.95,25.626,27.959,28.895,28.781
10/1/2046,0.29,2.551,8.99,5.391,6.247,5.478,1.301,2.745,24.833,24.879,21.515,19.773,22.239,21.235,24.372,22.577
11/1/2046,3.24,1.935,0.635,4.54,1.252,3.298,1.19,1.853,16.144,14.627,17.585,15.911,14.017,14.983,16.508,16.844
12/1/2046,2.952,0.873,0.383,1.802,2.264,1.02,2.314,2.561,8.3,14.06,12.398,14.244,12.86,13.16,12.26,16.537
1/1/2047,0.606,0.258,0.573,0.85,0.756,0.055,0.714,0.888,11.946,14.809,12.527,12.966,11.611,8.988,11.391,10.51
2/1/2047,3.347,1.43,1.583,1.91,1.022,1.193,2.242,0.261,13.795,14.552,11.56,14.914,9.862,10.016,13.279,14.228
3/1/2047,1.568,0.735,3.554,1.132,2.606,1.477,3.241,2.479,18.776,21.909,16.843,19.818,16.179,18.003,15.796,18.191
4/1/2047,2.776,3.866,1.352,1.494,6.475,3.132,6.939,6.013,22.7,24.402,22.08,23.665,20.999,22.628,19.977,21.677
5/1/2047,3.259,5.31,1.251,1.488,6.462,1.906,7.542,1.916,25.477,26.089,26.271,28.049,25.019,26.475,25.173,26.831
6/1/2047,2.018,8.092,1.796,3.038,3.413,1.089,0.534,2.457,29.691,27.811,29.634,29.496,27.456,30.232,28.426,31.632
7/1/2047,0.556,0.377,0.37,1.004,0.69,0.368,1.52,0.872,31.868,31.38,34.193,32.988,30.174,32.039,30.244,32.39
8/1/2047,2.744,2.532,1.762,3.324,4.165,0.862,0.624,3.915,30.566,32.614,31.295,30.64,29.537,31.152,30.616,31.681
9/1/2047,2.76,0.514,2.694,7.302,2.982,2.439,4.608,2.914,27.2,29.088,26.858,25.394,26.054,28.245,28.058,27.441
10/1/2047,12.852,6.14,0.598,1.949,9.09,0.707,2.017,1.149,19.804,20.918,23.658,24.205,21.882,23.279,22.754,24.199
11/1/2047,2.984,1.071,2.207,1.906,0.969,0.297,1.351,1.865,15.321,17.515,18.664,18.652,13.545,17.527,15.53,17.572
12/1/2047,0.7,7.771,1.78,3.168,1.531,1.384,0.162,0.484,13.599,13.705,10.585,9.038,13.544,14.378,11.872,15.353
1/1/2048,2.51,0.664,1.721,0.876,1.248,0.898,0.536,1.314,9.464,10.222,13.962,10.633,11.507,9.316,11.816,12.69
2/1/2048,2.497,5.023,1.227,0.518,1.85,3.066,2.477,1.322,6.31,7.898,14.646,15.13,12.672,12.867,13.93,14.49
3/1/2048,2.277,0.866,4.168,0.914,0.655,1.136,1.279,0.713,13.12,17.876,18.19,18.189,16.736,18.838,16.35,19.807
4/1/2048,1.97,7.916,2.051,3.798,0.35,3.713,1.253,1.076,21.201,22.326,22.066,21.952,21.685,23.831,21.758,23.367
5/1/2048,4.69,0.487,4.177,4.884,4.404,0.52,4.788,1.123,25.396,28.486,25.09,25.195,24.985,27.538,25.674,27.865
6/1/2048,2.416,4.176,3.181,1.403,2.489,0.388,1.89,4.004,30.92,29.521,29.925,29.687,28.531,31.632,29.943,31.745
7/1/2048,6.28,0.337,0.358,2.157,1.108,0.645,2.375,2.26,29.155,32.664,32.126,32.055,30.466,32.456,30.451,31.708
8/1/2048,4.637,1.458,1.704,3.134,1.332,0.93,1.344,2.208,28.716,32.744,32.303,30.9,29.535,31.885,30.108,32.899
9/1/2048,2.858,4.033,3.396,1.912,3.929,4.491,2.396,5.944,26.381,27.091,26.515,29.804,26.616,27.835,27.484,28.438
10/1/2048,0.234,9.247,2.18,0.775,7.144,2.36,3.412,5.942,23.103,22.909,21.112,24.063,22.343,21.648,23.646,25.87
11/1/2048,0.094,2.31,3.3,1.208,1.033,2.962,1.292,1.193,18.382,14.457,17.39,18.762,14.172,15.653,14.824,19.227
12/1/2048,0.236,1.27,1.922,1.158,0.127,2.497,0.048,1.013,13.151,13.516,10.287,15.437,12.216,14.431,14.095,13.391
1/1/2049,0.028,2.172,5.165,0.613,0.802,0.951,2.181,1.173,11.451,7.634,12.192,12.219,11.436,11.093,10.911,15.078
2/1/2049,2.54,2.44,5.437,2.321,2.231,3.259,3.44,3.17,19.836,12.999,10.832,13.269,9.696,10.425,9.367,15.932
3/1/2049,0.574,1.223,0.633,0.301,0.738,2.044,0.381,0.302,18.231,17.164,18.354,17.856,12.985,18.388,18.196,19.376
4/1/2049,3.534,0.433,1.651,2.137,1.74,2.095,0.934,0.879,22.337,22.51,21.892,22.38,19.731,20.497,23.601,23.591
5/1/2049,7.757,1.124,1.02,0.84,2.784,2.079,2.028,5.516,25.55,28.061,25.793,28.328,25.481,25.863,25.863,27.468
6/1/2049,4.211,3.656,1.411,2.876,3.139,1.157,3.204,1.082,28.714,29.392,29.933,32.073,28.14,29.756,30.115,30.597
7/1/2049,2.71,2.019,0.387,1.759,3.556,0.361,1.6,0.349,30.163,32.313,32.473,31.164,29.171,30.82,31.744,32.631
8/1/2049,10.651,0.561,1.821,1.262,1.019,1.562,1.897,2.731,31.055,31.886,32.485,31.95,31.314,31.079,31.252,31.291
9/1/2049,8.612,2.138,1.917,1.275,2.297,2.75,2.287,4.197,26.154,29.301,28.672,31.248,27.74,28.343,28.441,28.166
10/1/2049,0.418,0.326,0.607,2.42,8.497,12.984,2.261,1.056,22.64,25.925,24.885,26.171,21.228,21.819,23.033,23.707
11/1/2049,0.089,2.946,1.663,0.211,1.149,0.683,2.426,0.869,17.034,18.779,14.709,19.627,16.026,14.137,17.922,17.146
12/1/2049,1.419,1.007,4.088,3.319,1.23,1.546,0.68,0.993,12.911,13.179,13.142,15.771,12.359,14.377,14.765,16.091
1/1/2050,0.747,0.289,0.311,0.276,1.282,0.315,1.375,2.352,13.772,14.46,11.695,12.038,15.228,14.104,13.78,15.446
2/1/2050,5.667,0.359,1.975,2.599,2.057,2.218,1.965,2.901,16.795,17.111,16.807,16.564,13.558,16.183,13.234,12.458
3/1/2050,0.831,0.514,0.258,0.818,0.955,2.799,2.932,0.721,16.88,19.259,18.705,19.381,16.435,18.935,18.022,18.602
4/1/2050,1.522,2.598,0.585,0.753,2.712,1.795,0.79,1.243,22.569,22.578,24.725,26.296,20.829,22.17,21.135,21.887
5/1/2050,2.448,2.241,2.146,1.704,4.292,5.292,4.042,3.513,27.24,28.504,27.984,28.952,23.578,24.514,25.809,26.891
6/1/2050,2.985,4.423,2.523,1.475,4.652,3.474,1.252,2.418,28.989,30.337,31.668,30.92,27.887,28.28,30.711,31.569
7/1/2050,1.304,4.003,1.929,0.443,4.944,5.724,1.847,1.406,30.427,30.02,32.852,31.588,28.36,27.675,30.902,32.272
8/1/2050,1.286,7.126,1.676,2.666,2.732,2.977,0.961,1.299,31.516,28.682,33.244,32.875,28.866,28.551,31.103,33.828
9/1/2050,1.391,0.696,0.351,4.798,4.607,1.873,1.639,3.687,28.868,28.238,29.844,28.386,24.865,27.299,29.127,28.719
10/1/2050,0.664,1.714,0.748,0.336,6.168,9.565,2.346,2.639,25.207,23.728,23.727,24.221,22.762,21.866,22.944,22.844
11/1/2050,0.913,0.298,1.102,0.126,1.517,2.612,2.223,2.078,17.099,16.54,17.399,20.188,16.883,16.753,14.998,18.76
12/1/2050,0.395,0.248,2.425,0.805,1.932,1.169,0.15,2.467,15.215,15.697,9.291,18.273,13.318,13.208,13.414,12.817
1/1/2051,0.34,0.526,0.586,0.303,1.506,1.193,0.603,2.112,12.355,12.46,13.021,14.388,10.909,9.572,12.025,10.749
2/1/2051,3.415,0.561,2.443,1.546,2.897,2.677,1.313,0.082,15.292,14.732,12.464,13.065,11.218,13.496,13.72,14.354
3/1/2051,0.254,0.841,0.816,3.179,3.584,1.136,0.401,1.842,18.126,19.643,17.522,19.659,17.283,16.454,18.433,19.727
4/1/2051,3.23,2.798,1.085,2.528,8.161,1.117,2.139,7.463,22.38,22.413,23.211,25.125,20.662,20.237,22.125,23.016
5/1/2051,1.44,8.449,1.845,4.178,1.937,2.65,0.969,4.232,25.899,25.01,27.342,28.216,25.415,26.672,26.695,25.995
6/1/2051,3.142,1.284,2.413,2.772,1.507,7.814,8.72,6.494,30.197,29.694,31.111,30.713,28.04,28.3,28.852,29.669
7/1/2051,2.189,0.214,0.435,1.248,0.602,2.049,0.363,0.835,30.231,33.545,33.67,32.341,30.825,29.323,29.65,31.667
8/1/2051,1.961,3.231,2.54,3.719,0.948,2.417,1.007,0.548,30.719,31.45,32.121,32.556,30.898,28.846,31.382,33.473
9/1/2051,1.919,1.624,0.583,2.014,3.308,2.83,0.921,4.696,28.184,27.049,29.497,28.998,27.887,26.824,29.514,29.473
10/1/2051,8.738,0.157,0.991,1.019,6.306,1.896,2.087,1.713,25.119,24.527,23.877,24.36,21.366,23.775,23.669,24.158
11/1/2051,3.051,0.527,1.265,0.32,1.291,1.153,0.794,0.844,18.451,17.019,16.769,18.118,14.462,14.392,17.216,15.801
12/1/2051,4.506,0.6,0.436,2.824,1.801,1.272,3.465,1.947,11.185,14.035,12.681,16.254,13.564,15.138,14.611,13.019
1/1/2052,0.377,5.797,1.127,0.627,0.356,0.863,1.64,3.554,13.709,15.145,13.172,12.465,10.101,11.379,12.522,13.287
2/1/2052,2.631,1.034,2.488,0.977,1.294,3.208,1.451,0.336,12.98,15.269,11.912,13.309,14.434,14.095,16.701,14.662
3/1/2052,0.561,2.971,0.806,0.327,1.746,1.66,1.261,0.607,17.749,18.165,18.53,17.944,17.27,18.113,20.676,18.902
4/1/2052,1.951,1.439,2.164,3.267,0.812,0.773,1.295,2.979,22.295,23.092,23.442,21.014,21.512,23.579,23.022,23.476
5/1/2052,4.846,2.204,6.05,5.046,4.339,3.989,3.165,1.165,22.986,27.366,25.48,25.932,25.478,26.64,24.501,26.407
6/1/2052,3.603,1.644,3.338,2.622,0.192,1.619,3.312,3.687,28.084,30.176,29.863,31.154,29.709,29.806,29.241,30.038
7/1/2052,3.699,1.919,1.105,1.566,1.204,0.691,0.334,0.3,30.247,32.831,32.22,30.556,30.772,30.888,30.295,31.946
8/1/2052,7.111,2.163,2.49,0.275,0.167,0.319,0.183,0.701,29.305,30.08,31.66,31.942,31.371,31.558,32.199,32.863
9/1/2052,3.345,0.48,2.061,2.541,0.482,3.843,5.23,4.713,26.059,29.53,28.784,29.369,26.458,29.163,27.622,29.094
10/1/2052,1.373,3.075,0.975,1.313,1.225,0.831,7.652,5.971,24.153,24.467,23.635,25.146,24.727,23.864,21.259,23.252
11/1/2052,7.015,1.473,0.785,3.05,1.482,1.65,1.659,0.423,14.47,17.052,14.86,18.057,17.004,16.727,17.317,19.753
12/1/2052,2.999,3.295,0.314,3.511,0.556,0.378,2.595,0.053,10.99,13.792,14.147,9.656,16.361,15.576,15.401,16.55
1/1/2053,1.211,1.331,5.205,1.309,0.744,1.303,1.666,1.061,10.719,12.855,14.074,11.928,14.581,15.154,11.237,17.786
2/1/2053,1.65,3.747,1.04,3.882,3.052,1.803,2.236,1.666,10.943,15.403,16.638,14.509,12.438,15.105,12.747,16.355
3/1/2053,3.264,2.113,2.015,2.583,0.927,2.035,0.599,1.376,17.063,19.123,20.917,19.006,17.338,16.578,17.517,18.912
4/1/2053,3.126,4.704,1.231,3.392,7.321,4.349,1.301,0.48,21.67,23.223,22.48,22.296,22.637,21.933,21.419,23.039
5/1/2053,4.399,1.477,1.876,1.188,3.321,1.656,2.577,1.861,25.376,27.677,27.332,28.1,25.899,26.524,23.932,28.015
6/1/2053,3.882,2.159,1.653,4.058,3.04,6.518,4.742,5.364,27.17,31.592,31.789,31.166,29.395,29.772,27.978,30.389
7/1/2053,0.664,0.803,0.687,0.523,1.214,0.615,1.539,1.446,31.043,32.785,33.664,32.075,28.856,30.391,31.437,32.469
8/1/2053,1.148,2.274,2.31,13.753,1.344,2.475,0.729,1.217,31.972,33.315,32.585,32.741,29.612,29.034,31.811,32.269
9/1/2053,4.3,2.744,2.782,2.339,4.397,2.706,1.458,4.63,26.602,29.102,28.291,28.116,27.79,28.781,28.229,29.248
10/1/2053,0.891,9.393,9.289,0.723,1.942,3.868,5.833,4.578,23.563,21.512,23.039,25.297,22.876,25.249,22.916,24.285
11/1/2053,3.252,5.295,0.551,0.403,1.537,0.413,7.049,2.081,17.193,19.51,16.945,17.584,17.007,17.759,15.609,18.663
12/1/2053,1.099,4.722,3.031,6.622,2.089,1.101,2.669,0.719,14.422,11.304,12.444,15.254,13.552,15.795,8.501,15.087
1/1/2054,1.032,1.472,1.266,5.343,1.458,0.566,2.281,1.351,13.47,14.465,11.663,11.956,15.638,13.638,9.903,10.97
2/1/2054,2.692,3.051,1.149,0.916,2.151,1.959,2.083,1.491,13.264,13.342,13.448,16.439,15.846,17.182,11.063,13.862
3/1/2054,3.568,3.971,1.216,0.256,2.235,1.602,0.293,2.195,18.425,18.833,15.248,20.842,20.43,15.976,16.364,18.976
4/1/2054,1.028,2.448,1.577,3.907,4.184,6.076,1.211,4.17,22.853,22.779,22.368,22.947,21.392,22.52,21.122,21.853
5/1/2054,2.697,5.193,4.827,2.691,1.692,3.654,5.747,2.212,25.881,27.175,25.659,27.437,25.419,24.433,25.446,26.887
6/1/2054,2.134,0.733,5.167,0.585,2.132,0.399,0.46,2.967,29.585,29.68,28.635,30.975,29.444,30.437,30.093,29.789
7/1/2054,1.012,1.587,1.478,1.4,0.714,0.371,0.106,1.065,31.249,31.976,31.605,32.795,29.658,31.425,31.386,32.184
8/1/2054,2.656,1.119,10.14,0.317,1.431,0.137,0.617,0.563,30.593,31.911,31.077,31.921,29.593,31.429,30.847,32.507
9/1/2054,0.898,2.327,2.029,4.124,3.051,0.405,2.322,4.183,27.666,28.062,27.311,28.589,27.773,29.967,28.563,28.924
10/1/2054,9.033,5.295,0.233,4.919,2.09,3.182,5.106,5.807,22.377,21.693,23.542,25.104,20.878,24.699,21.683,24.038
11/1/2054,3.253,2.876,0.146,0.621,1.045,1.368,1.193,1.393,14.4,18.656,17.633,16.401,16.938,15.834,17.957,17.346
12/1/2054,1.342,1.747,1.105,1.701,2.834,0.111,3.421,0.312,11.361,11.712,13.957,14.054,10.64,16.08,11.764,13.507
1/1/2055,0.618,1.184,0.36,1.523,0.32,1.209,0.355,0.723,11.294,14.43,14.23,12.166,10.387,11.33,12.038,12.579
2/1/2055,1.931,1.868,3.545,3.634,1.449,0.804,0.507,0.928,14.113,13.776,13.488,19.052,13.813,17.428,13.892,14.931
3/1/2055,0.878,0.66,0.153,1.97,2.416,0.622,0.761,0.229,18.359,19.736,17.949,19.232,17.844,21.911,18.156,20.183
4/1/2055,3.219,3.951,6.89,4.377,4.078,1.345,1.794,1.776,22.58,22.529,21.806,22.967,23.068,24.303,22.121,22.806
5/1/2055,1.849,2.727,1.217,5.467,7.217,3.858,5.967,1.3,25.601,26.825,26.315,27.409,25.329,26.735,26.021,27.836
6/1/2055,2.802,2.921,0.744,2.261,0.437,2.291,3.915,0.64,28.455,30.671,31.955,30.61,27.197,30.921,28.869,31.058
7/1/2055,1.194,1.094,1.361,0.913,1.532,1.047,4.001,0.273,30.768,31.867,33.159,32.261,31.187,31.327,30.279,32.508
8/1/2055,0.893,0.157,1.193,0.214,0.367,1.096,0.301,0.921,31.873,33.932,31.943,32.829,31.364,31.709,29.913,31.278
9/1/2055,0.526,2.172,1.827,2.691,2.304,4.112,4.41,2.245,30.021,28.897,28.638,30.428,28.396,28.786,27.879,29.577
10/1/2055,2.061,0.266,2.699,0.005,1.952,6.319,4.709,0.892,24.09,25.439,23.222,26.101,20.651,24.311,21.563,25.225
11/1/2055,3.23,0.344,1.054,2.729,1.614,1.317,0.662,0.586,16.596,18.031,18.812,19.865,15.641,16.895,16.234,16.987
12/1/2055,4.624,3.775,3.305,7.452,3.193,0.268,1.7,0.328,8.501,13.85,11.574,12.847,10.377,15.305,13.941,16.07
1/1/2056,2.589,0.248,0.815,0.533,1.331,1.808,2.267,0.295,9.244,15.138,11.515,9.551,9.752,9.732,8.444,12.955
