datetime,Barton_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER_F,T_AVER_C,T_MAX_C,T_MIN_C
12/14/88,0.707921175,,,0,56,13.33333333,22.2,4.4
12/15/88,0.679604328,,,0,51,10.55555556,13.9,7.2
12/16/88,0.679604328,,,0,46.5,8.055555556,12.2,3.9
12/17/88,0.679604328,,,0,48.5,9.166666667,16.1,2.2
12/18/88,0.679604328,,,0,49.5,9.722222222,18.9,0.6
12/19/88,0.679604328,,,0,57.5,14.16666667,22.2,6.1
12/20/88,0.679604328,,,0,68.5,20.27777778,22.8,17.8
12/21/88,0.679604328,,,0,66,18.88888889,24.4,13.3
12/22/88,0.679604328,,,0.508,68.5,20.27777778,25.6,15
12/23/88,0.679604328,,,0,61,16.11111111,20.6,11.7
12/24/88,0.679604328,,,0,60.5,15.83333333,20,11.7
12/25/88,0.679604328,,,0,56,13.33333333,17.8,8.9
12/26/88,0.679604328,,,0,72,22.22222222,26.7,17.8
12/27/88,0.679604328,,,0,59.5,15.27777778,23.3,7.2
12/28/88,0.679604328,,,0,42,5.555555556,10,1.1
12/29/88,0.679604328,,,0,44,6.666666667,12.8,0.6
12/30/88,0.679604328,,,2.032,49.5,9.722222222,11.1,8.3
12/31/88,0.679604328,,,1.016,60,15.55555556,21.7,9.4
1/1/89,0.679604328,,,0,56,13.33333333,22.2,4.4
1/2/89,0.679604328,,,0,63.5,17.5,20,15
1/3/89,0.679604328,,,0,65.5,18.61111111,25.6,11.7
1/4/89,0.679604328,,,0,58,14.44444444,20,8.9
1/5/89,0.679604328,,,0,70,21.11111111,27.2,15
1/6/89,0.679604328,,,0,65.5,18.61111111,28.9,8.3
1/7/89,0.679604328,,,0,69.5,20.83333333,26.1,15.6
1/8/89,0.679604328,,,0,51.5,10.83333333,15.6,6.1
1/9/89,0.679604328,,,1.778,42,5.555555556,7.2,3.9
1/10/89,0.679604328,,,0,47.5,8.611111111,15.6,1.7
1/11/89,0.679604328,,,0.508,58.5,14.72222222,17.8,11.7
1/12/89,0.679604328,,,7.366,50.5,10.27777778,16.7,3.9
1/13/89,0.679604328,,,11.43,38.5,3.611111111,5,2.2
1/14/89,0.707921175,,,0,46.5,8.055555556,14.4,1.7
1/15/89,0.679604328,,,0,53,11.66666667,23.3,0
1/16/89,0.679604328,,,0,46,7.777777778,12.8,2.8
1/17/89,0.679604328,,,0,50.5,10.27777778,16.1,4.4
1/18/89,0.679604328,,,0,56,13.33333333,16.1,10.6
1/19/89,0.707921175,,,12.446,57.5,14.16666667,15,13.3
1/20/89,0.764554869,,,1.778,50.5,10.27777778,14.4,6.1
1/21/89,0.736238022,,,0,46,7.777777778,13.3,2.2
1/22/89,0.736238022,,,0,47,8.333333333,16.1,0.6
1/23/89,0.707921175,,,0,55,12.77777778,18.9,6.7
1/24/89,0.707921175,,,5.334,64.5,18.05555556,23.3,12.8
1/25/89,0.736238022,,,0.762,68.5,20.27777778,22.2,18.3
1/26/89,0.792871716,,,26.162,58.5,14.72222222,20,9.4
1/27/89,0.84950541,,,0.762,51.5,10.83333333,13.9,7.8
1/28/89,0.906139104,,,4.572,60,15.55555556,19.4,11.7
1/29/89,0.962772798,,,23.368,50.5,10.27777778,11.7,8.9
1/30/89,1.019406492,,,0,57,13.88888889,20.6,7.2
1/31/89,0.962772798,,,0,59.5,15.27777778,24.4,6.1
2/1/89,0.906139104,,,0,64,17.77777778,22.2,13.3
2/2/89,0.877822257,,,10.414,58,14.44444444,25,3.9
2/3/89,0.84950541,,,0,31,-0.555555556,3.9,-5
2/4/89,0.821188563,,,0,21.5,-5.833333333,-4.4,-7.2
2/5/89,0.821188563,,,0,22,-5.555555556,-4.4,-6.7
2/6/89,0.821188563,,,0,23,-5,-3.3,-6.7
2/7/89,0.821188563,,,0,32.5,0.277777778,5.6,-5
2/8/89,0.821188563,,,0,39,3.888888889,10.6,-2.8
2/9/89,0.821188563,,,0,41.5,5.277777778,11.1,-0.6
2/10/89,0.821188563,,,0,45,7.222222222,14.4,0
2/11/89,0.792871716,,,0.254,53,11.66666667,13.3,10
2/12/89,0.792871716,,,3.048,64,17.77777778,23.3,12.2
2/13/89,0.792871716,,,0,71.5,21.94444444,25,18.9
2/14/89,0.792871716,,,0.254,59.5,15.27777778,20,10.6
2/15/89,0.792871716,,,0,52,11.11111111,13.9,8.3
2/16/89,0.764554869,,,0.254,46.5,8.055555556,8.9,7.2
2/17/89,0.764554869,,,6.35,47,8.333333333,10,6.7
2/18/89,0.736238022,,,0,45,7.222222222,8.3,6.1
2/19/89,0.764554869,,,0.254,48,8.888888889,11.7,6.1
2/20/89,0.764554869,,,0.508,62.5,16.94444444,23.9,10
2/21/89,0.764554869,,,0,53.5,11.94444444,16.1,7.8
2/22/89,0.736238022,,,0,51.5,10.83333333,16.7,5
2/23/89,0.736238022,,,0,43,6.111111111,12.2,0
2/24/89,0.736238022,,,0,48,8.888888889,15.6,2.2
2/25/89,0.707921175,,,0,63,17.22222222,23.9,10.6
2/26/89,0.736238022,,,0,68,20,28.9,11.1
2/27/89,0.736238022,,,0,59.5,15.27777778,22.2,8.3
2/28/89,0.736238022,,,0.254,47.5,8.611111111,9.4,7.8
3/1/89,0.736238022,,,6.858,50.5,10.27777778,12.2,8.3
3/2/89,0.764554869,,,0,56.5,13.61111111,17.2,10
3/3/89,0.736238022,,,0,64,17.77777778,21.7,13.9
3/4/89,0.707921175,,,3.302,49,9.444444444,20.6,-1.7
3/5/89,0.736238022,,,0,33.5,0.833333333,4.4,-2.8
3/6/89,0.736238022,,,0,38.5,3.611111111,10,-2.8
3/7/89,0.736238022,,,0,43,6.111111111,15,-2.8
3/8/89,0.707921175,,,0,47.5,8.611111111,17.2,0
3/9/89,0.707921175,,,0,53.5,11.94444444,22.2,1.7
3/10/89,0.707921175,,,0,60,15.55555556,26.1,5
3/11/89,0.707921175,,,0,64.5,18.05555556,28.3,7.8
3/12/89,0.679604328,,,0,67,19.44444444,29.4,9.4
3/13/89,0.679604328,,,0,71.5,21.94444444,31.7,12.2
3/14/89,0.679604328,,,0,77,25,32.2,17.8
3/15/89,0.679604328,,,0,63.5,17.5,21.1,13.9
3/16/89,0.651287481,,,0,65.5,18.61111111,22.8,14.4
3/17/89,0.651287481,,,0,74,23.33333333,28.9,17.8
3/18/89,0.651287481,,,0,67.5,19.72222222,25.6,13.9
3/19/89,0.679604328,,,0,66,18.88888889,24.4,13.3
3/20/89,0.707921175,,,7.874,68.5,20.27777778,29.4,11.1
3/21/89,0.764554869,,,11.43,45,7.222222222,11.1,3.3
3/22/89,0.764554869,,,0,52.5,11.38888889,17.8,5
3/23/89,0.736238022,,,0,57,13.88888889,22.2,5.6
3/24/89,0.707921175,,,0,63,17.22222222,25,9.4
3/25/89,0.679604328,,,0,67.5,19.72222222,23.9,15.6
3/26/89,0.707921175,,,1.778,71,21.66666667,25,18.3
3/27/89,0.707921175,,,0.254,73,22.77777778,25,20.6
3/28/89,0.764554869,,,22.352,70,21.11111111,26.7,15.6
3/29/89,0.764554869,,,0,70.5,21.38888889,28.3,14.4
3/30/89,0.764554869,,,0,74,23.33333333,31.1,15.6
3/31/89,0.764554869,,,0,60.5,15.83333333,21.1,10.6
4/1/89,0.764554869,,,0,63.5,17.5,25.6,9.4
4/2/89,0.764554869,,,0,74.5,23.61111111,29.4,17.8
4/3/89,0.764554869,,,0,78.5,25.83333333,32.2,19.4
4/4/89,0.736238022,,,0,70.5,21.38888889,26.1,16.7
4/5/89,0.736238022,,,0,64.5,18.05555556,25,11.1
4/6/89,0.736238022,,,0,69.5,20.83333333,30,11.7
4/7/89,0.707921175,,,0,72,22.22222222,31.7,12.8
4/8/89,0.707921175,,,0,77,25,32.8,17.2
4/9/89,0.736238022,,,0,58.5,14.72222222,17.2,12.2
4/10/89,0.736238022,,,0,52,11.11111111,13.9,8.3
4/11/89,0.736238022,,,0,51.5,10.83333333,16.7,5
4/12/89,0.736238022,,,3.556,53.5,11.94444444,13.3,10.6
4/13/89,0.736238022,,,6.35,53.5,11.94444444,13.3,10.6
4/14/89,0.736238022,,,12.954,58,14.44444444,18.3,10.6
4/15/89,0.764554869,,,0,62.5,16.94444444,24.4,9.4
4/16/89,0.764554869,,,0,68,20,27.8,12.2
4/17/89,0.764554869,,,0,74,23.33333333,28.9,17.8
4/18/89,0.764554869,,,0,76.5,24.72222222,29.4,20
4/19/89,0.792871716,,,31.75,73,22.77777778,28.3,17.2
4/20/89,1.047723339,,,0,71.5,21.94444444,28.3,15.6
4/21/89,1.076040186,,,0,75,23.88888889,29.4,18.3
4/22/89,1.019406492,,,0,75,23.88888889,30,17.8
4/23/89,0.991089645,,,0,75,23.88888889,29.4,18.3
4/24/89,0.934455951,,,0,73.5,23.05555556,28.9,17.2
4/25/89,0.906139104,,,0,76,24.44444444,30,18.9
4/26/89,0.906139104,,,0,78.5,25.83333333,30,21.7
4/27/89,0.877822257,,,0,77.5,25.27777778,30,20.6
4/28/89,0.84950541,,,0,76.5,24.72222222,29.4,20
4/29/89,0.821188563,,,7.112,73,22.77777778,30.6,15
4/30/89,0.84950541,,,0,72,22.22222222,27.8,16.7
5/1/89,0.84950541,,,0,74,23.33333333,28.3,18.3
5/2/89,0.84950541,,,0,73,22.77777778,29.4,16.1
5/3/89,0.84950541,,,0.762,75,23.88888889,27.2,20.6
5/4/89,0.821188563,,,0.254,80.5,26.94444444,31.7,22.2
5/5/89,0.934455951,,,36.322,73.5,23.05555556,28.9,17.2
5/6/89,0.906139104,,,0,74.5,23.61111111,30.6,16.7
5/7/89,0.877822257,,,0,76,24.44444444,29.4,19.4
5/8/89,0.84950541,,,0,79,26.11111111,32.2,20
5/9/89,0.84950541,,,0,80.5,26.94444444,32.2,21.7
5/10/89,1.302574962,,,27.432,68.5,20.27777778,25,15.6
5/11/89,1.274258115,,,0,68,20,23.9,16.1
5/12/89,1.217624421,,,1.27,72,22.22222222,26.7,17.8
5/13/89,1.160990727,,,36.322,73,22.77777778,28.9,16.7
5/14/89,1.217624421,,,0,73,22.77777778,28.9,16.7
5/15/89,1.160990727,,,27.178,75,23.88888889,29.4,18.3
5/16/89,1.104357033,,,0,79,26.11111111,28.9,23.3
5/17/89,2.491882536,,,44.45,79,26.11111111,31.7,20.6
5/18/89,2.378615148,,,0,82.5,28.05555556,35,21.1
5/19/89,2.208714066,,,0,82,27.77777778,33.9,21.7
5/20/89,2.123763525,,,1.27,81.5,27.5,33.9,21.1
5/21/89,2.038812984,,,0,79,26.11111111,33.3,18.9
5/22/89,2.010496137,,,0,82,27.77777778,32.8,22.8
5/23/89,1.98217929,,,0,82.5,28.05555556,32.8,23.3
5/24/89,1.98217929,,,0,83.5,28.61111111,34.4,22.8
5/25/89,1.98217929,,,0,84,28.88888889,34.4,23.3
5/26/89,1.953862443,,,0,84,28.88888889,33.9,23.9
5/27/89,1.953862443,,,0,83.5,28.61111111,33.9,23.3
5/28/89,1.925545596,,,0,82.5,28.05555556,33.9,22.2
5/29/89,1.925545596,,,0,81,27.22222222,33.9,20.6
5/30/89,1.897228749,,,0,82,27.77777778,32.8,22.8
5/31/89,1.868911902,,,0,82.5,28.05555556,33.9,22.2
6/1/89,1.840595055,,,0,83.5,28.61111111,33.9,23.3
6/2/89,1.812278208,,,0,83.5,28.61111111,34.4,22.8
6/3/89,1.812278208,,,0,85,29.44444444,35,23.9
6/4/89,1.812278208,,,0,83.5,28.61111111,33.3,23.9
6/5/89,1.812278208,,,0,84.5,29.16666667,35,23.3
6/6/89,1.783961361,,,0,82.5,28.05555556,35,21.1
6/7/89,1.783961361,,,0,85.5,29.72222222,37.2,22.2
6/8/89,1.755644514,,,0,81,27.22222222,33.9,20.6
6/9/89,1.755644514,,,0,79,26.11111111,32.2,20
6/10/89,1.727327667,,,1.27,85.5,29.72222222,35.6,23.9
6/11/89,1.783961361,,,27.178,81,27.22222222,34.4,20
6/12/89,1.783961361,,,0,84.5,29.16666667,33.3,25
6/13/89,1.98217929,,,30.226,80,26.66666667,33.9,19.4
6/14/89,2.123763525,,,17.018,73,22.77777778,26.7,18.9
6/15/89,2.067129831,,,0,75,23.88888889,29.4,18.3
6/16/89,2.010496137,,,0,72.5,22.5,29.4,15.6
6/17/89,1.98217929,,,0,75.5,24.16666667,31.1,17.2
6/18/89,1.98217929,,,0,82.5,28.05555556,33.9,22.2
6/19/89,1.953862443,,,0,84.5,29.16666667,34.4,23.9
6/20/89,1.953862443,,,0,84,28.88888889,35.6,22.2
6/21/89,1.925545596,,,0,82.5,28.05555556,33.9,22.2
6/22/89,1.897228749,,,0,82.5,28.05555556,32.8,23.3
6/23/89,1.868911902,,,0,80.5,26.94444444,31.7,22.2
6/24/89,1.840595055,,,1.27,78,25.55555556,28.3,22.8
6/25/89,1.812278208,,,0,79,26.11111111,29.4,22.8
6/26/89,1.812278208,,,1.778,79,26.11111111,28.9,23.3
6/27/89,1.783961361,,,0,83.5,28.61111111,33.9,23.3
6/28/89,1.755644514,,,0,82.5,28.05555556,33.3,22.8
6/29/89,1.727327667,,,0,83,28.33333333,32.8,23.9
6/30/89,1.69901082,,,0,83,28.33333333,32.8,23.9
7/1/89,1.670693973,,,0,86,30,36.1,23.9
7/2/89,1.642377126,,,0,87,30.55555556,36.7,24.4
7/3/89,1.642377126,,,0.508,83,28.33333333,35,21.7
7/4/89,1.614060279,,,0,87,30.55555556,36.1,25
7/5/89,1.614060279,,,0,87,30.55555556,36.7,24.4
7/6/89,1.585743432,,,0,87,30.55555556,37.2,23.9
7/7/89,1.585743432,,,1.524,85.5,29.72222222,36.7,22.8
7/8/89,1.557426585,,,0,85,29.44444444,36.1,22.8
7/9/89,1.529109738,,,0,85.5,29.72222222,35.6,23.9
7/10/89,1.529109738,,,0,85.5,29.72222222,35.6,23.9
7/11/89,1.500792891,,,0,85,29.44444444,35,23.9
7/12/89,1.472476044,,,0,86.5,30.27777778,36.7,23.9
7/13/89,1.444159197,,,0,88,31.11111111,37.8,24.4
7/14/89,1.41584235,,,0,89,31.66666667,38.9,24.4
7/15/89,1.387525503,,,0,89.5,31.94444444,38.9,25
7/16/89,1.387525503,,,0,88.5,31.38888889,39.4,23.3
7/17/89,1.359208656,,,0,88.5,31.38888889,38.3,24.4
7/18/89,1.359208656,,,0,89,31.66666667,38.9,24.4
7/19/89,1.330891809,,,0,89.5,31.94444444,38.9,25
7/20/89,1.302574962,,,0,85.5,29.72222222,36.1,23.3
7/21/89,1.302574962,,,0,84.5,29.16666667,36.1,22.2
7/22/89,1.274258115,,,0,83.5,28.61111111,36.7,20.6
7/23/89,1.274258115,,,0,83.5,28.61111111,35.6,21.7
7/24/89,1.274258115,,,0,82,27.77777778,34.4,21.1
7/25/89,1.245941268,,,0.254,79,26.11111111,32.8,19.4
7/26/89,1.245941268,,,0,81,27.22222222,32.8,21.7
7/27/89,1.217624421,,,0,82.5,28.05555556,32.8,23.3
7/28/89,1.189307574,,,0,83.5,28.61111111,35.6,21.7
7/29/89,1.189307574,,,0,85.5,29.72222222,36.7,22.8
7/30/89,1.160990727,,,0,87,30.55555556,37.2,23.9
7/31/89,1.160990727,,,0,87.5,30.83333333,37.8,23.9
8/1/89,1.13267388,,,4.572,82,27.77777778,30.6,25
8/2/89,1.104357033,,,10.414,84.5,29.16666667,35.6,22.8
8/3/89,1.104357033,,,0,87,30.55555556,36.1,25
8/4/89,1.104357033,,,0,86.5,30.27777778,36.7,23.9
8/5/89,1.076040186,,,0,87.5,30.83333333,37.2,24.4
8/6/89,1.076040186,,,0,87,30.55555556,37.2,23.9
8/7/89,1.047723339,,,0,79.5,26.38888889,30,22.8
8/8/89,1.047723339,,,0,80.5,26.94444444,32.2,21.7
8/9/89,1.047723339,,,0,78.5,25.83333333,32.2,19.4
8/10/89,1.047723339,,,0,77,25,31.7,18.3
8/11/89,1.019406492,,,0,80,26.66666667,33.9,19.4
8/12/89,1.019406492,,,0,81.5,27.5,34.4,20.6
8/13/89,0.991089645,,,0,79.5,26.38888889,33.9,18.9
8/14/89,0.991089645,,,0,82,27.77777778,34.4,21.1
8/15/89,0.962772798,,,7.62,85,29.44444444,35.6,23.3
8/16/89,0.962772798,,,0,84,28.88888889,36.1,21.7
8/17/89,0.962772798,,,0,84.5,29.16666667,36.1,22.2
8/18/89,0.934455951,,,0,85.5,29.72222222,36.1,23.3
8/19/89,0.934455951,,,0,85.5,29.72222222,36.7,22.8
8/20/89,0.934455951,,,0,87.5,30.83333333,37.8,23.9
8/21/89,0.906139104,,,0,86.5,30.27777778,37.2,23.3
8/22/89,0.906139104,,,0,87.5,30.83333333,37.8,23.9
8/23/89,0.877822257,,,0,87.5,30.83333333,38.3,23.3
8/24/89,0.877822257,,,46.482,87,30.55555556,37.8,23.3
8/25/89,0.84950541,,,0,86.5,30.27777778,37.2,23.3
8/26/89,0.84950541,,,0,87.5,30.83333333,37.8,23.9
8/27/89,0.84950541,,,0,87.5,30.83333333,37.2,24.4
8/28/89,0.821188563,,,0,87,30.55555556,37.2,23.9
8/29/89,0.821188563,,,0,87,30.55555556,36.7,24.4
8/30/89,0.821188563,,,0,87.5,30.83333333,37.2,24.4
8/31/89,0.821188563,,,0,89,31.66666667,37.2,26.1
9/1/89,0.792871716,,,0,87.5,30.83333333,37.2,24.4
9/2/89,0.792871716,,,0,89.5,31.94444444,38.9,25
9/3/89,0.821188563,,,0,89,31.66666667,38.9,24.4
9/4/89,0.792871716,,,0,89,31.66666667,38.3,25
9/5/89,0.821188563,,,0,89,31.66666667,38.3,25
9/6/89,0.792871716,,,0,87,30.55555556,36.1,25
9/7/89,0.792871716,,,0.508,86,30,36.1,23.9
9/8/89,0.764554869,,,0,86.5,30.27777778,36.7,23.9
9/9/89,0.764554869,,,0,87,30.55555556,37.2,23.9
9/10/89,0.764554869,,,0,88,31.11111111,36.7,25.6
9/11/89,0.764554869,,,0,86,30,35.6,24.4
9/12/89,0.764554869,,,0,85,29.44444444,36.1,22.8
9/13/89,0.764554869,,,6.35,76,24.44444444,32.2,16.7
9/14/89,0.736238022,,,0,69.5,20.83333333,25.6,16.1
9/15/89,0.736238022,,,0,72.5,22.5,30,15
9/16/89,0.736238022,,,0,73.5,23.05555556,31.7,14.4
9/17/89,0.736238022,,,0,75,23.88888889,32.8,15
9/18/89,0.736238022,,,0,76.5,24.72222222,33.9,15.6
9/19/89,0.736238022,,,0,77.5,25.27777778,33.3,17.2
9/20/89,0.736238022,,,0,78,25.55555556,33.3,17.8
9/21/89,0.736238022,,,0,79,26.11111111,33.3,18.9
9/22/89,0.707921175,,,0,79.5,26.38888889,32.8,20
9/23/89,0.707921175,,,0,69.5,20.83333333,25.6,16.1
9/24/89,0.679604328,,,0,66.5,19.16666667,25.6,12.8
9/25/89,0.679604328,,,0,67.5,19.72222222,27.8,11.7
9/26/89,0.679604328,,,0,71,21.66666667,28.9,14.4
9/27/89,0.679604328,,,0,73,22.77777778,30,15.6
9/28/89,0.679604328,,,0,73.5,23.05555556,30.6,15.6
9/29/89,0.651287481,,,0,74,23.33333333,31.1,15.6
9/30/89,0.651287481,,,0,76.5,24.72222222,31.7,17.8
10/1/89,0.538020093,,,0,78.5,25.83333333,36.7,15
10/2/89,0.538020093,,,0,80,26.66666667,36.7,16.7
10/3/89,0.509703246,,,0,77.5,25.27777778,32.8,17.8
10/4/89,0.509703246,,,0.508,80,26.66666667,30.6,22.8
10/5/89,0.509703246,,,0,79.5,26.38888889,32.2,20.6
10/6/89,0.509703246,,,0,84.5,29.16666667,35.6,22.8
10/7/89,0.538020093,,,20.32,70.5,21.38888889,26.1,16.7
10/8/89,0.538020093,,,0,70.5,21.38888889,27.8,15
10/9/89,0.538020093,,,0,70.5,21.38888889,29.4,13.3
10/10/89,0.538020093,,,0,73,22.77777778,32.2,13.3
10/11/89,0.538020093,,,0,76,24.44444444,33.9,15
10/12/89,0.538020093,,,0,75,23.88888889,32.8,15
10/13/89,0.509703246,,,0,75,23.88888889,31.7,16.1
10/14/89,0.509703246,,,0,78.5,25.83333333,32.8,18.9
10/15/89,0.509703246,,,0,77,25,32.8,17.2
10/16/89,0.509703246,,,0,78.5,25.83333333,33.3,18.3
10/17/89,0.509703246,,,0,62.5,16.94444444,21.1,12.8
10/18/89,0.509703246,,,0,58,14.44444444,18.9,10
10/19/89,0.509703246,,,0,53,11.66666667,17.8,5.6
10/20/89,0.509703246,,,0,60,15.55555556,26.1,5
10/21/89,0.509703246,,,0,67.5,19.72222222,26.7,12.8
10/22/89,0.509703246,,,0,72,22.22222222,30.6,13.9
10/23/89,0.509703246,,,0,73.5,23.05555556,30,16.1
10/24/89,0.509703246,,,0,73.5,23.05555556,30,16.1
10/25/89,0.509703246,,,0,73.5,23.05555556,28.3,17.8
10/26/89,0.509703246,,,3.302,76,24.44444444,29.4,19.4
10/27/89,0.509703246,,,0,74,23.33333333,28.9,17.8
10/28/89,0.509703246,,,4.572,74.5,23.61111111,28.3,18.9
10/29/89,0.509703246,,,1.524,72,22.22222222,26.7,17.8
10/30/89,0.594653787,,,25.654,61.5,16.38888889,21.7,11.1
10/31/89,0.679604328,,,0,55,12.77777778,19.4,6.1
11/1/89,0.651287481,,,0,63.5,17.5,24.4,10.6
11/2/89,0.651287481,,,0,55,12.77777778,18.3,7.2
11/3/89,0.622970634,,,0,54,12.22222222,19.4,5
11/4/89,0.594653787,,,0,62,16.66666667,25.6,7.8
11/5/89,0.594653787,,,0,75,23.88888889,27.2,20.6
11/6/89,0.56633694,,,0,77.5,25.27777778,30.6,20
11/7/89,0.538020093,,,0,78.5,25.83333333,30,21.7
11/8/89,0.538020093,,,0,75,23.88888889,31.1,16.7
11/9/89,0.509703246,,,0,65.5,18.61111111,26.1,11.1
11/10/89,0.509703246,,,0,64.5,18.05555556,27.8,8.3
11/11/89,0.509703246,,,0,65,18.33333333,27.2,9.4
11/12/89,0.538020093,,,0,70,21.11111111,28.3,13.9
11/13/89,0.538020093,,,3.302,71,21.66666667,25,18.3
11/14/89,0.538020093,,,0,78,25.55555556,30.6,20.6
11/15/89,0.538020093,,,0,63,17.22222222,23.3,11.1
11/16/89,0.538020093,,,0,51.5,10.83333333,15.6,6.1
11/17/89,0.56633694,,,0,50,10,14.4,5.6
11/18/89,0.56633694,,,0.508,51.5,10.83333333,12.8,8.9
11/19/89,0.56633694,,,1.524,56.5,13.61111111,16.1,11.1
11/20/89,0.56633694,,,1.524,68.5,20.27777778,25.6,15
11/21/89,0.56633694,,,0,68,20,26.1,13.9
11/22/89,0.651287481,,,21.844,62,16.66666667,23.9,9.4
11/23/89,0.707921175,,,0,47.5,8.611111111,13.9,3.3
11/24/89,0.651287481,,,0,51,10.55555556,18.9,2.2
11/25/89,0.622970634,,,0,64,17.77777778,22.8,12.8
11/26/89,0.622970634,,,0,70.5,21.38888889,28.3,14.4
11/27/89,0.594653787,,,0,72.5,22.5,28.3,16.7
11/28/89,0.594653787,,,0,53.5,11.94444444,16.7,7.2
11/29/89,0.622970634,,,0,50,10,12.8,7.2
11/30/89,0.594653787,,,3.302,45,7.222222222,8.9,5.6
12/1/89,0.538020093,,,0,44.5,6.944444444,8.9,5
12/2/89,0.56633694,,,0.762,50,10,12.8,7.2
12/3/89,0.56633694,,,0,49.5,9.722222222,15,4.4
12/4/89,0.56633694,,,0,50.5,10.27777778,20.6,0
12/5/89,0.56633694,,,0,55.5,13.05555556,21.7,4.4
12/6/89,0.538020093,,,0,66.5,19.16666667,27.2,11.1
12/7/89,0.509703246,,,0.762,52,11.11111111,16.7,5.6
12/8/89,0.538020093,,,0,45,7.222222222,11.7,2.8
12/9/89,0.538020093,,,0,46,7.777777778,16.7,-1.1
12/10/89,0.538020093,,,0,56.5,13.61111111,23.3,3.9
12/11/89,0.538020093,,,0,43,6.111111111,12.8,-0.6
12/12/89,0.538020093,,,0,36.5,2.5,7.8,-2.8
12/13/89,0.538020093,,,0,41.5,5.277777778,16.1,-5.6
12/14/89,0.538020093,,,0,47,8.333333333,18.3,-1.7
12/15/89,0.538020093,,,0,38,3.333333333,12.8,-6.1
12/16/89,0.538020093,,,0,24.5,-4.166666667,0.6,-8.9
12/17/89,0.538020093,,,0,32,0,2.2,-2.2
12/18/89,0.509703246,,,0,35.5,1.944444444,3.9,0
12/19/89,0.509703246,,,0.508,38,3.333333333,7.2,-0.6
12/20/89,0.481386399,,,0,39,3.888888889,10.6,-2.8
12/21/89,0.481386399,,,0,32,0,5,-5
12/22/89,0.509703246,,,0,17.5,-8.055555556,-5,-11.1
12/23/89,0.509703246,,,0,16.5,-8.611111111,-1.7,-15.6
12/24/89,0.509703246,,,0,30.5,-0.833333333,8.3,-10
12/25/89,0.509703246,,,0,47.5,8.611111111,19.4,-2.2
12/26/89,0.481386399,,,0,58.5,14.72222222,23.3,6.1
12/27/89,0.509703246,,,0,56,13.33333333,22.8,3.9
12/28/89,0.481386399,,,0.762,53,11.66666667,18.3,5
12/29/89,0.424752705,,,0,64,17.77777778,21.1,14.4
12/30/89,0.396435858,,,0.762,55,12.77777778,18.3,7.2
12/31/89,0.424752705,,,0,49.5,9.722222222,14.4,5
1/1/90,0.424752705,,,0,50,10,13.9,6.1
1/2/90,0.424752705,,,0,50.5,10.27777778,12.8,7.8
1/3/90,0.453069552,,,0.762,62.5,16.94444444,23.3,10.6
1/4/90,0.453069552,,,0,57,13.88888889,17.8,10
1/5/90,0.453069552,,,0,48.5,9.166666667,10.6,7.8
1/6/90,0.481386399,,,9.144,46,7.777777778,8.9,6.7
1/7/90,0.481386399,,,0,53.5,11.94444444,17.8,6.1
1/8/90,0.453069552,,,0,53.5,11.94444444,23.3,0.6
1/9/90,0.424752705,,,0,59,15,25,5
1/10/90,0.424752705,,,0,62,16.66666667,25,8.3
1/11/90,0.424752705,,,0,70,21.11111111,29.4,12.8
1/12/90,0.424752705,,,0,53,11.66666667,17.2,6.1
1/13/90,0.424752705,,,0,46.5,8.055555556,15,1.1
1/14/90,0.424752705,,,0,57,13.88888889,16.7,11.1
1/15/90,0.424752705,,,0,68.5,20.27777778,25,15.6
1/16/90,0.424752705,,,1.27,69.5,20.83333333,23.9,17.8
1/17/90,0.453069552,,,0.254,71.5,21.94444444,24.4,19.4
1/18/90,0.453069552,,,6.604,72,22.22222222,24.4,20
1/19/90,0.509703246,,,0.762,63,17.22222222,21.7,12.8
1/20/90,0.509703246,,,0,59,15,18.9,11.1
1/21/90,0.481386399,,,0,56.5,13.61111111,20.6,6.7
1/22/90,0.453069552,,,0,56.5,13.61111111,22.8,4.4
1/23/90,0.453069552,,,0,63,17.22222222,25.6,8.9
1/24/90,0.424752705,,,0.254,64,17.77777778,23.3,12.2
1/25/90,0.424752705,,,0,49.5,9.722222222,15.6,3.9
1/26/90,0.424752705,,,0,50.5,10.27777778,20,0.6
1/27/90,0.424752705,,,0,64.5,18.05555556,26.1,10
1/28/90,0.453069552,,,9.144,55.5,13.05555556,19.4,6.7
1/29/90,0.481386399,,,0,50,10,17.8,2.2
1/30/90,0.481386399,,,0,55.5,13.05555556,23.3,2.8
1/31/90,0.453069552,,,4.318,57.5,14.16666667,21.1,7.2
2/1/90,0.622970634,,,23.622,61.5,16.38888889,21.7,11.1
2/2/90,0.56633694,,,0,59,15,21.1,8.9
2/3/90,0.509703246,,,1.778,58,14.44444444,20,8.9
2/4/90,0.453069552,,,0,53,11.66666667,18.9,4.4
2/5/90,0.481386399,,,0,49.5,9.722222222,17.8,1.7
2/6/90,0.453069552,,,0.254,63,17.22222222,22.8,11.7
2/7/90,0.453069552,,,0,62,16.66666667,23.9,9.4
2/8/90,0.453069552,,,0,71.5,21.94444444,27.8,16.1
2/9/90,0.481386399,,,10.414,65.5,18.61111111,25.6,11.7
2/10/90,0.538020093,,,0,59,15,21.1,8.9
