Date,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
4/1/1944,3.071099116,2.50325695,21.01420201,61.8543956,-2.666730955,4.1855616,16.21482368,43.71483716,-8.266285253,0.947556,12.99391839,29.34798358,-17.68396754,,6.349318755,15.91382655,-7.366826156,,8.087975,37.96172366,-1.126123412,,15.00760545,49.77454365
5/1/1944,9.283188101,19.4804176,43.03498455,98.90192308,3.398394536,37.1889792,38.01472433,69.84855394,2.61541252,4.682916,31.82444217,64.17802893,1.632464881,,7.603106604,63.55932091,3.793141634,,28.86815,71.07751075,6.010067043,,30.52908819,83.01913478
6/1/1944,15.55016526,28.6115797,59.31050824,118.0500032,11.98921077,75.430656,49.62585802,99.39307299,11.04473138,103.5612,53.28560543,93.89403268,8.580961728,,32.96713349,87.00600909,10.54035057,,40.55529,96.61243786,11.47861962,,63.43542623,101.2362778
7/1/1944,17.20939539,25.3957424,80.0027215,117.4320862,15.36647499,32.773248,79.6197716,99.96852922,15.14425139,46.1592,88.09237658,95.59422946,10.23026033,,57.35935543,76.77314933,12.31339713,,48.47706,92.01116427,13.86572347,,52.4091911,106.2304493
8/1/1944,14.98752683,16.7440271,52.69402043,93.01362305,12.82665357,27.419904,63.66883931,73.12973181,12.34087852,37.98,55.47135103,70.73822907,9.398997213,,52.22568575,61.98757818,8.815949119,,86.62937,59.02360688,11.79417686,,47.36174223,81.16738643
9/1/1944,10.30247253,10.8922576,50.73947459,54.86703458,6.969942322,24.7104,48.74952834,37.63198412,6.071162068,28.6776,37.43771401,34.20469685,3.77815641,,37.30697332,30.06613447,3.28596499,,46.14354,31.58851733,6.613810966,,39.45393364,42.96089972
10/1/1944,2.358351756,9.97173153,25.42212612,25.16961455,-3.817854786,22.2984576,31.59936476,12.70860605,-9.439193845,15.43176,21.45812716,5.744611452,-10.4008016,,37.01875626,4.808416928,-3.677033493,,33.06367,11.38644278,0.850831906,,28.61817874,22.3886017
11/1/1944,-12.5840112,5.14270373,16.94617102,1.725824126,-21.15131764,6.7747968,22.16329982,2.287090794,-27.38838379,3.83004,9.040535869,0.720650169,-25.0611242,,17.96216456,0.084168335,-15.65167402,,17.77657,2.842105336,-12.73918469,,30.32137547,3.918469218
12/1/1944,-17.30450614,3.57256678,12.886341,1.400109968,-25.77090609,5.4072576,19.02400199,1.146820779,-34.17381284,3.07584,10.93656165,0.218362447,-32.99298597,,16.5642085,0.472144283,-18.88660349,,21.26888,2.783572719,-16.07853772,,16.1880054,3.994925361
1/1/1945,-21.03774682,3.21759458,7.640181254,0.938516458,-28.31117785,5.72832,12.50827914,1.005459216,-38.60337334,2.8296,6.824883118,0.059723064,-38.48917757,,7.753046131,1.149298597,-18.29075085,,13.41117,1.71068573,-20.89999903,,20.42066856,2.684775138
2/1/1945,-22.63769317,2.72467525,6.290082525,2.895384803,-27.87983201,4.68288,6.691965719,2.713680044,-32.77838793,1.81476,5.367140465,0.807465408,-34.65450824,,4.29444925,1.548697416,-18.22535854,,18.83198,5.323126201,-18.93935076,,19.44971437,6.813643927
3/1/1945,-13.04252769,2.91973424,14.45498369,10.50934066,-17.96949387,4.8339072,11.1545465,12.39999976,-21.96273423,1.19952,6.737344667,7.261950746,-29.18597351,,3.870781358,5.181162419,-15.70781468,,15.86954,16.42456201,-12.55166438,,11.66074235,18.93011647
4/1/1945,2.455494505,2.90743322,27.57040479,55.19505495,-1.372768081,3.927744,19.10928719,44.6319827,-5.865864055,0.861768,13.50531024,32.75436484,-11.11683425,,15.93296554,16.98998033,-9.043221846,,10.82099,31.48325359,-9.747754394,,15.38620194,32.3460868
5/1/1945,9.590165694,12.3768732,48.76254293,96.08808191,7.118175979,61.1860608,40.01058978,84.04444833,4.020891147,3.411576,20.82464912,70.98272672,0.719438878,,11.02773516,53.80581011,1.566188295,,20.64871,71.54721376,3.258319468,,18.58669397,78.12413149
6/1/1945,15.83565848,28.7199458,52.26865127,123.5521978,13.00700089,47.772288,61.64442337,97.23506744,12.33136688,71.6148,42.56951761,98.56472358,7.357114131,,44.15264513,78.55912264,8.460766173,,49.27402,85.50239234,10.62678901,,46.76803788,102.4642239
7/1/1945,16.74280349,21.0991729,76.34109718,112.6287895,15.26268465,21.181824,71.51292048,99.17212588,15.62733293,34.2828,79.84060807,99.59567255,10.84148277,,51.64274643,83.73727607,11.12328595,,61.7444,83.14130661,13.71805292,,54.67212281,106.8932663
8/1/1945,17.10527558,12.3332339,32.06773695,104.8975275,12.30141222,15.918336,56.12502007,74.91168428,12.31493171,32.4972,53.69891067,72.3899449,8.868738453,,36.90380762,60.66433245,8.842583421,,72.92274,57.57990913,12.83668983,,41.76813569,89.06697171
9/1/1945,10.29901163,9.35755932,52.11756954,53.01428893,7.75639062,13.716864,46.64673651,42.12138916,5.077784585,26.3916,21.79915149,38.31727875,0.437274574,,36.23484469,26.43487231,3.216587,,50.73282,31.38755981,4.969551074,,43.25612023,36.76372712
10/1/1945,2.325824444,8.87547661,32.47210251,26.99554987,-1.18792556,16.039296,27.4142055,15.90815793,-5.832931969,11.24748,23.7852268,10.14918701,-11.3210415,,16.58819592,6.870942263,-5.322966507,,39.07338,14.04641179,-0.540765289,,27.14733703,20.43885191
11/1/1945,-11.13362594,4.55869831,24.26280048,5.676923479,-16.09550493,7.7925888,20.40788701,3.90558761,-22.98964526,2.60496,15.04108265,0.657435308,-24.16974183,,26.88030358,0.006012024,-22.22488038,,22.99365,5.148325651,-18.91339467,,28.54973132,5.408486162
12/1/1945,-19.81648352,4.47639864,17.61748369,1.23489024,-27.31419597,5.6173824,18.51800964,0.860115622,-38.70668084,2.32416,7.853329249,0.556170967,-31.95731502,,19.29236598,0.01242485,-21.42663633,,16.39332,3.174162529,-22.82936642,,22.69297951,1.921381228
1/1/1946,-16.52307692,4.26610983,18.58971497,1.349010937,-26.17386199,4.948992,16.44015309,0.617212588,-38.34304683,1.7118,9.009572194,0.055990372,-38.46673816,,10.11701332,0.639879771,-21.80829471,,15.62459,3.342264677,-23.0785361,,23.58566198,2.393344308
2/1/1946,-12.8559903,2.65877695,15.32676962,4.009230863,-21.80970014,4.1700096,16.26982102,2.594990421,-34.61824579,1.40364,8.596941907,0.991210102,-37.45350467,,6.098256082,1.84609227,-20.61244019,,12.69911,5.725039736,-24.02129751,,16.66775355,4.936106702
3/1/1946,-12.27098858,2.27041627,12.30912066,11.62670392,-18.03243417,4.3721856,11.7301288,10.34328716,-24.04816376,1.29672,6.549741778,6.709512342,-30.68096153,,4.915671675,4.96372755,-18.90334991,,18.76518,17.3985658,-12.08910117,,13.67402376,18.22861865
4/1/1946,1.34076907,2.51526508,28.04171746,48.49285553,-3.165510723,4.2256512,17.25529363,42.94990554,-7.119325825,1.08288,13.31587005,30.64479362,-16.35230422,,3.702945931,16.38276737,-7.53907496,,12.00458,35.28229782,-3.292429285,,14.15449088,44.19384238
5/1/1946,7.524121094,12.7801708,31.79357186,93.29467532,3.49473365,24.0039936,24.40972473,74.3044316,0.999578597,1.249092,24.05992013,60.27176217,-1.799198372,,5.051563576,49.56893939,4.067783094,,28.65831,74.44450123,4.964309565,,29.16835677,78.29691928
6/1/1946,12.79329713,32.7002034,72.32720639,104.4576859,10.97482388,86.97024,59.45538797,92.17534471,11.03299264,67.16304,60.4706314,89.88801574,7.667134562,,31.16416818,81.55311355,11.59633236,,27.306,105.6507224,11.16988369,,34.5929381,104.4034966
7/1/1946,17.97587998,30.3161492,67.07279791,114.9214286,16.61124032,37.18656,81.87498996,102.3975594,16.23744756,53.4564,56.92309791,103.2406418,10.20841683,,54.6470754,84.14730217,12.42296682,,48.19049,95.04688512,13.73968354,,58.90437187,105.7275374
8/1/1946,15.14109826,28.4007051,72.35291037,83.51603897,12.84123364,21.644928,65.62013789,73.42440688,11.4883812,33.9012,63.70321437,67.31722128,7.705411311,,63.77871759,53.78096268,8.537001906,,63.78582,64.37814871,12.54326123,,38.52196369,88.04825921
9/1/1946,8.142472957,17.7163932,54.91737208,44.97692469,3.074117142,18.323712,35.67302655,36.78419991,1.363877271,26.2368,39.60242794,29.76881309,1.045290532,,32.46881654,26.63326653,3.212280858,,37.71597,33.89473801,5.883444585,,37.85469924,43.62728785
10/1/1946,0.242747246,12.142861,39.42949863,23.0149463,-2.853885678,14.7239424,26.89564768,17.26801639,-7.627212405,15.23448,20.62081389,9.128296891,-13.9975948,,16.22685312,5.125250501,-3.942743377,,45.76146,10.71403494,-2.720632239,,26.65464087,16.84367815
11/1/1946,-9.193681319,8.07356746,25.02714844,4.226373526,-16.47938243,6.0614784,22.06258279,3.210019385,-26.10704442,2.99268,17.87906617,0.491270298,-26.96332509,,30.15368824,0.006012024,-19.84912343,,22.09297,4.650717922,-16.07196339,,22.53969833,6.479202245
12/1/1946,-20.84269402,5.54072949,14.37334736,0.430934053,-31.58638658,4.50144,12.75833685,1.682402055,-38.0028903,2.51496,9.373907026,0.63082479,-34.61663561,,10.22589124,0.658517058,-29.55661882,,22.72273,3.985008276,-26.15266223,,29.43240362,2.883361144
1/1/1947,-21.73115342,3.90586576,11.37809817,0.99302203,-32.06275088,5.1791616,10.73386696,1.073153531,-40.61908771,2.82312,8.524063652,0.001866346,-36.88918071,,8.960360173,1.317034116,-30.53843949,,26.93365,5.364433812,-25.43319565,,26.70530963,3.626123286
2/1/1947,-20.83818896,2.91153356,11.86079692,2.538461538,-27.67533719,4.309632,9.024880705,2.65073849,-32.29651048,1.88784,6.765876049,0.923780906,-27.43386774,,21.71394938,1.245691426,-21.38245583,,9.261611,4.898883777,-25.04858602,,20.22669293,6.051913193
3/1/1947,-8.979120879,3.11684339,21.29877447,15.68055007,-16.71265354,4.041792,12.06654424,12.13320537,-21.28187556,1.56636,3.931890498,8.027153001,-26.89398719,,4.770461333,5.839679359,-12.74306282,,14.0137,16.59760826,-13.13702261,,14.39585996,18.07645654
4/1/1947,3.023516644,3.82180881,26.09301597,54.12198044,-2.214258252,4.6842624,20.16534326,40.95375723,-6.362312331,1.2978,11.41777238,31.56050616,-13.58056151,,3.104348834,17.69940027,-6.379904228,,10.57504,34.1244025,-6.628286352,,21.66824753,34.27288036
5/1/1947,8.27967033,22.3111159,47.22729224,91.72082251,5.839177028,61.7452416,35.48167048,83.09074756,3.6638773,8.21736,20.3940562,72.49072574,-3.098196637,,14.2700391,43.35651075,4.057894425,,14.32266,75.95246968,3.685690678,,24.37787915,73.96414058
6/1/1947,13.78653846,31.3968814,61.465449,110.043956,12.56088682,63.40032,61.43189025,97.72062033,12.65863937,78.5448,38.02097522,102.3720738,7.155110514,,37.40087988,81.17434576,8.964434123,,42.6177,92.6842152,9.768635932,,45.91169201,95.23128364
7/1/1947,15.63467119,31.3148746,91.96612294,104.4018748,15.41560669,27.381888,75.73310553,99.86897881,16.25538903,32.724,31.41587805,106.8090891,9.105210421,,37.71591621,78.24549098,12.58468993,,48.0122,98.64130661,13.95249617,,49.43821408,109.1163994
8/1/1947,15.14862745,30.6441763,68.90770089,83.32868465,11.70128477,17.653248,57.04019649,73.27707421,11.02829621,15.2604,57.61170323,67.71288563,7.607014322,,41.37483169,52.87394638,7.5617228,,52.86196,58.92472331,9.578120125,,54.16921432,68.9427608
9/1/1947,9.320494935,22.3439186,33.31109418,56.02911846,5.54393026,20.297088,44.02405969,39.21001927,4.663334929,22.6944,42.26788738,32.77423415,2.667935725,,16.38330665,30.91382839,2.82248835,,43.81175,32.62679543,5.453660403,,35.74565682,41.7878548
10/1/1947,3.239065719,12.2512271,23.85511461,29.6526948,-0.88201673,16.689024,19.89784792,18.39293489,-3.815352374,22.2732,16.47701991,12.14804266,-9.764930251,,24.61461008,7.423847695,-5.353269537,,19.69994,13.52232855,-0.15282868,,26.10516062,19.81472672
11/1/1947,-7.922032752,6.97086915,32.38114483,5.617582719,-21.80532976,7.1874432,17.59175297,3.17148374,-27.20722409,5.34564,10.00093952,0.182420236,-25.36332626,,9.40847711,1.797595282,-12.12902774,,23.94938,3.684210526,-11.65640599,,28.35477423,4.307820452
12/1/1947,-19.33598901,4.69254508,13.90648395,0.551868158,-29.09152467,5.1314688,12.26515083,0.846178624,-36.75930116,2.7162,7.922335354,0.378868137,-36.29779481,,7.126974163,1.29218444,-16.99074991,,19.13367,1.735406623,-17.12038205,,25.21987492,2.264392758
1/1/1948,-15.40428614,4.54141831,20.39076451,0.742637402,-24.4682106,4.5391104,18.98231149,0.56146437,-34.4914514,2.35404,13.57651405,0,-37.18256826,,12.04452949,0.962925911,-20.6709732,,26.0573,4.711802384,-19.13361195,,24.86601856,4.023294509
2/1/1948,-17.56401206,3.51984814,12.47613217,4.115769523,-23.71618347,3.806784,14.79365492,2.583365105,-30.76490066,1.5606,9.125954809,0.890427453,-29.77054304,,8.906212816,0.802004019,-23.92232979,,12.77951,6.771292289,-24.63843627,,22.93723589,7.225873544
3/1/1948,-10.02538419,3.10922847,17.86505409,14.63472548,-12.44971174,3.6177408,11.54485539,17.9588941,-17.90698492,1.3518,7.288368735,11.02263765,-25.46512948,,10.33106154,4.640681173,-18.47942677,,22.85593,15.37639553,-18.71064989,,18.93899827,15.93069915
4/1/1948,0.618571455,2.74752,21.48709864,46.95824256,-2.029158576,3.456,23.06180505,44.09055971,-6.010897403,1.16856,17.48544857,32.0499699,-12.25150398,,8.105971709,19.52104282,-9.123126308,,24.4256,30.82775353,-10.28078203,,24.19936548,33.19467554
5/1/1948,9.655549236,16.2856678,39.54001545,97.09132201,3.160115481,18.617472,33.43078386,68.72363422,2.59000602,3.44772,26.25055972,66.5408197,1.867935945,,12.51939817,63.35430786,3.136523087,,20.51254,74.18246338,6.146505905,,26.66668732,86.24551001
6/1/1948,15.16532988,28.5032136,58.9384272,114.3428539,11.11091793,90.467712,61.11847202,94.41041215,11.87182514,86.7924,43.52999887,95.72546659,9.122044871,,24.86793509,89.86773107,10.41355709,,38.27047,96.5119664,12.20848553,,42.19333003,109.2703851
7/1/1948,18.73802155,32.187661,78.65945227,121.1401665,17.04951805,39.598848,85.09114082,101.3184387,16.59181216,35.9208,62.2687199,108.1621987,9.080561514,,54.94168024,81.52565434,11.38867655,,67.90988,88.2090897,14.54217905,,66.85501878,110.0654792
8/1/1948,14.87137491,34.8060203,48.3745922,93.83632034,12.26859546,22.30848,82.10369501,68.46679123,13.04708078,30.1716,68.52813629,71.98121705,8.408216824,,40.2868941,63.01262449,7.685486132,,55.75784,59.7602907,11.99559003,,59.54040588,77.84043765
9/1/1948,10.26791295,22.4991458,45.4752919,55.66978102,6.716827608,20.0448,36.11860499,39.95568777,4.581156107,27.5976,27.65387238,33.52739402,-0.024448886,,20.45573178,26.27254326,2.071770335,,35.07454,32.27751371,6.268635526,,45.34828881,41.19384359
10/1/1948,3.018132136,11.8587661,34.07555374,27.26467158,-3.290944123,16.70976,32.60746327,13.21432266,-5.878086079,18.13824,29.4523795,8.236182794,-12.79819698,,17.36214421,5.423447083,-5.602073365,,24.63262,13.51738407,-0.330033339,,27.8117794,24.51888708
11/1/1948,-7.81560461,6.70200407,19.32541209,7.017032665,-16.16050121,7.1093376,17.57939698,3.323699716,-21.31011298,4.34088,16.56524919,1.16134864,-28.50681245,,10.47158281,1.190380716,-19.70574163,,28.05606,4.315789328,-12.97836938,,34.27987401,4.951746936
12/1/1948,-18.40956173,4.37828339,18.86131739,0.429230782,-24.36242825,4.5387648,15.35017386,0.589338403,-33.51517346,3.27852,10.78117357,0.029861532,-36.12444811,,9.278096232,0.615030096,-28.10127592,,22.1725,4.785965063,-25.45066491,,22.48851439,3.308901909
1/1/1949,-12.39730748,4.31092068,18.18085723,2.25175819,-21.72306017,5.3149824,18.73495329,0.931791892,-32.27736256,3.68928,10.0588983,0.083985551,-37.749499,,15.8783162,0.180160312,-23.32217062,,32.46711,5.102392571,-23.79267952,,22.35455577,4.804742175
2/1/1949,-16.18500172,3.2738278,13.31318145,4.3,-20.9002564,4.679424,11.31570252,3.366473934,-30.72703285,2.49264,5.996742832,1.412643038,-34.3631286,,12.73232402,1.139078114,-26.72503925,,18.03317,7.033492823,-27.27595934,,17.13418197,6.324459235
3/1/1949,-12.09862637,2.74166237,7.175636912,16.76554924,-15.78696261,4.6134144,8.005318095,15.03410356,-21.79951836,2.2806,4.736869321,8.25298036,-26.26192228,,11.33863724,4.280360816,-11.38931513,,13.19992,17.72982486,-12.49384408,,13.29712118,20.3537425
4/1/1949,2.209999973,2.73756203,22.38377618,49.02032806,-2.088952958,4.2125184,15.71579209,45.53757508,-7.5692354,1.7262,11.59265526,30.59422299,-14.04108216,,5.351723466,19.9659304,-8.233493446,,11.56255,35.31578831,-2.12687188,,24.12710148,44.06655513
5/1/1949,8.345879121,16.1319051,50.18774897,91.59478022,4.15728991,44.390592,43.95658217,70.37816411,3.707645644,4.7322,32.14826582,66.69758634,-1.378356567,,10.69318716,48.72404734,1.488516727,,22.40555,66.94417863,3.310898665,,30.93081894,71.73843846
6/1/1949,14.57131804,29.5546576,54.64978537,112.5840675,10.28034682,77.763456,50.53070809,89.69942949,11.91258208,98.6292,56.64012643,92.89705703,8.101803705,,26.87466926,85.26253679,7.191068269,,48.29692,76.9425884,9.01098186,,42.63531015,91.27537072
7/1/1949,16.17708727,29.9266169,66.69808551,115.383032,14.91624895,32.393088,81.07274607,99.19402892,15.51065576,44.1756,66.27392666,101.1522029,9.994187594,,50.43807146,86.42104057,11.3039874,,54.91851,87.99649364,13.12163078,,53.95412928,103.9918457
8/1/1949,17.42697781,29.4960814,44.1536487,101.3717033,12.81971791,21.682944,73.23339154,69.92421323,12.25731511,28.4472,75.35876355,65.82600843,6.509819444,,50.13498873,54.02324498,9.659170342,,55.29577,66.6425789,12.79900199,,70.59382826,82.42337519
9/1/1949,6.900934173,13.8761329,54.98345639,45.46483838,5.654399737,18.00576,41.38826168,37.97687861,5.810234681,37.4688,36.92736868,35.17640152,0.479158298,,8.202103915,28.07013991,5.732057416,,29.98762,38.47368596,7.830282862,,39.64344546,49.3252924
10/1/1949,1.504725194,8.92058034,28.80469823,25.13895854,-1.522671993,16.637184,26.16978263,17.85337211,-5.158820458,24.237,19.54933022,10.32835573,-12.053708,,17.11521089,3.584569186,-4.950079667,,22.47619,11.55949054,-2.947504078,,31.30503313,16.11381158
11/1/1949,-11.40049472,5.38110915,21.77005709,3.064285865,-19.89723828,7.36128,23.9219603,2.863198576,-28.64027694,5.589,10.14260752,0.415412437,-29.50320954,,11.86583323,0.907815712,-11.40717828,,20.1866,3.354067278,-7.681863236,,31.0409928,6.044925429
12/1/1949,-21.6962075,4.74145627,15.1399178,2.013296781,-29.93442417,5.4642816,14.60406506,1.877520934,-36.38242211,3.519,12.03376166,0.726008457,-32.52204409,,21.73166254,0.360320653,-25.44529692,,18.32809,4.33110078,-24.18377736,,26.10326945,2.669301361
1/1/1950,-23.58593321,4.04264136,16.01078511,1.570439508,-30.08195599,4.8715776,14.74822124,1.320038445,-37.86929702,3.19824,8.482666457,0.057856711,-27.38657197,,32.96114103,1.323246446,-24.62615723,,26.33448,5.433652388,-31.48544093,,16.94978121,3.133527454
2/1/1950,-17.80214307,2.84827119,10.21107594,1.338461538,-23.94091201,4.033152,13.10347548,2.348619249,-31.60764647,2.15352,7.963858368,1.16146902,-30.9286581,,15.80310621,0.072945896,-28.60446571,,10.44437,5.573205878,-24.20257903,,25.9879291,4.586689065
3/1/1950,-9.146428571,2.79584542,10.787588,16.71274746,-15.01997406,4.1807232,11.27764857,15.60154094,-21.69711159,1.62216,6.800698351,8.226851067,-29.29158512,,5.03512983,4.249298692,-13.07655502,,8.509186,17.59138696,-15.29900199,,9.969314906,17.5890183
4/1/1950,0.630054918,3.06822508,24.90161616,45.79615465,-6.0536294,3.3716736,19.47326966,34.68208328,-9.31390752,1.28484,16.6950103,25.66345619,-18.42124288,,3.892044098,14.63326617,-6.763955343,,9.880032,33.46889952,-6.47462603,,17.4944243,35.60066617
5/1/1950,8.917198231,15.5118753,44.50014166,93.98621544,4.704046682,23.8166784,31.74171584,76.03660886,2.74671902,2.99088,23.41407661,68.18133563,-6.021442788,,10.47743436,34.86412901,3.348166336,,16.8385,70.73636726,4.686772047,,24.77287178,81.18544471
