date,Onega_discharge,Onega_temp,Onega_prcp,Pur_discharge,Pur_temp,Pur_prcp,Yana_discharge,Yana_temp,Yana_prcp
9/2/1940,,,,791,13.4,0,,,
9/3/1940,,,,779,11.2,0,,,
9/4/1940,,,,760,10.4,0,,,
9/5/1940,,,,736,12.5,0,,,
9/6/1940,,,,712,14.4,0,,,
9/7/1940,,,,695,11.2,0,,,
9/8/1940,,,,689,11.6,0,,,
9/9/1940,,,,677,12.4,0,,,
9/10/1940,,,,660,13.5,0,,,
9/11/1940,,,,643,11.4,6.2,,,
9/12/1940,,,,627,10.4,4.7,,,
9/13/1940,,,,643,9,0.2,,,
9/14/1940,,,,666,12.5,0.5,,,
9/15/1940,,,,712,10.3,1.2,,,
9/16/1940,,,,730,13,0,,,
9/17/1940,,,,712,9.6,0.9,,,
9/18/1940,,,,706,6.6,6.4,,,
9/19/1940,,,,847,2.8,4.3,,,
9/20/1940,,,,874,2,0.1,,,
9/21/1940,,,,832,0,0,,,
9/22/1940,,,,804,0.7,0,,,
9/23/1940,,,,736,-0.6,0.2,,,
9/24/1940,,,,677,0,13.3,,,
9/25/1940,,,,649,4.6,13.7,,,
9/26/1940,,,,643,1.5,0.2,,,
9/27/1940,,,,655,-1.9,0,,,
9/28/1940,,,,655,-2.6,1,,,
9/29/1940,,,,683,-0.3,4.4,,,
9/30/1940,,,,701,-2,0,,,
10/1/1940,,,,671,-2.6,0.9,,,
10/2/1940,,,,683,-2.9,0,,,
10/3/1940,,,,666,-0.8,0,,,
10/4/1940,,,,666,0.2,6.6,,,
10/5/1940,,,,655,0.2,1.1,,,
10/6/1940,,,,670,1.5,5.1,,,
10/7/1940,,,,727,0,0.2,,,
10/8/1940,,,,718,-3.4,1.3,,,
10/9/1940,,,,624,-3.9,0.1,,,
10/10/1940,,,,474,-3.6,0.2,,,
10/11/1940,,,,412,-5.2,0.3,,,
10/12/1940,,,,374,-1.2,2.8,,,
10/13/1940,,,,347,0,4.9,,,
10/14/1940,,,,348,-5,0,,,
10/15/1940,,,,337,-6.4,0.6,,,
10/16/1940,,,,334,-8.7,0.6,,,
10/17/1940,,,,337,-7.8,0,,,
10/18/1940,,,,323,-12.9,0,,,
10/19/1940,,,,321,-14.6,0,,,
10/20/1940,,,,311,-10.7,0.3,,,
10/21/1940,,,,299,-9.8,0.2,,,
10/22/1940,,,,297,-8.1,1,,,
10/23/1940,,,,292,-12.2,0,,,
10/24/1940,,,,299,-16.7,0.1,,,
10/25/1940,,,,313,-17.8,0.1,,,
10/26/1940,,,,334,-17.2,0,,,
10/27/1940,,,,375,-10.8,2,,,
10/28/1940,,,,389,-23.7,0.2,,,
10/29/1940,,,,403,-24.8,0,,,
10/30/1940,,,,414,-20,0,,,
10/31/1940,,,,424,-21.5,0,,,
11/1/1940,,,,431,-18.7,0.2,,,
11/2/1940,,,,445,-19.3,0.4,,,
11/3/1940,,,,449,-17.7,0.2,,,
11/4/1940,,,,453,-10,0,,,
11/5/1940,,,,460,-6.4,0,,,
11/6/1940,,,,467,-6,0.1,,,
11/7/1940,,,,467,-1.9,4.5,,,
11/8/1940,,,,467,0.4,0.5,,,
11/9/1940,,,,470,-5.6,0.8,,,
11/10/1940,,,,462,-11.4,0.1,,,
11/11/1940,,,,458,-9,0.2,,,
11/12/1940,,,,450,-11.4,1,,,
11/13/1940,,,,442,-11.2,0.9,,,
11/14/1940,,,,434,-15.3,0,,,
11/15/1940,,,,429,-15.2,1.1,,,
11/16/1940,,,,428,-7.7,3.9,,,
11/17/1940,,,,424,-5.5,1.8,,,
11/18/1940,,,,404,-1.7,0.5,,,
11/19/1940,,,,393,-4.6,1.7,,,
11/20/1940,,,,378,-9.2,1.2,,,
11/21/1940,,,,367,-19.2,0,,,
11/22/1940,,,,359,-12.2,0.1,,,
11/23/1940,,,,351,-14.9,0,,,
11/24/1940,,,,343,-21.8,0,,,
11/25/1940,,,,332,-23,0.2,,,
11/26/1940,,,,322,-28.8,0,,,
11/27/1940,,,,322,-22.2,0.5,,,
11/28/1940,,,,314,-6.8,0.6,,,
11/29/1940,,,,306,-6.2,1.4,,,
11/30/1940,,,,294,-12.4,1,,,
12/1/1940,,,,291,-19.1,0.1,,,
12/2/1940,,,,283,-22.1,0.3,,,
12/3/1940,,,,271,-27.2,0,,,
12/4/1940,,,,264,-30,0.1,,,
12/5/1940,,,,264,-34.8,0,,,
12/6/1940,,,,256,-19.3,1.4,,,
12/7/1940,,,,256,-25.7,0.7,,,
12/8/1940,,,,247,-36.3,0.2,,,
12/9/1940,,,,245,-38.9,0,,,
12/10/1940,,,,236,-29.4,0.1,,,
12/11/1940,,,,236,-28.2,0,,,
12/12/1940,,,,236,-33.6,0,,,
12/13/1940,,,,234,-27.5,0.3,,,
12/14/1940,,,,232,-24,0.7,,,
12/15/1940,,,,232,-26.7,0.2,,,
12/16/1940,,,,232,-25,0,,,
12/17/1940,,,,239,-33,0,,,
12/18/1940,,,,246,-33.6,0,,,
12/19/1940,,,,246,-34.7,0.1,,,
12/20/1940,,,,253,-40.8,0,,,
12/21/1940,,,,263,-40.5,0,,,
12/22/1940,,,,270,-16.2,0.6,,,
12/23/1940,,,,280,-9.5,0.4,,,
12/24/1940,,,,278,-11.3,0.9,,,
12/25/1940,,,,302,-14.2,0.2,,,
12/26/1940,,,,306,-20.2,0,,,
12/27/1940,,,,306,-17.2,0.9,,,
12/28/1940,,,,306,-22.9,2.4,,,
12/29/1940,,,,306,-39.1,0,,,
12/30/1940,,,,304,-42.8,0,,,
12/31/1940,,,,304,-40,0,,,
1/1/1941,,,,302,-41.2,0,,,
1/2/1941,,,,302,-35.6,0,,,
1/3/1941,,,,299,-37.1,0.1,,,
1/4/1941,,,,297,-42.9,0,,,
1/5/1941,,,,297,-37.8,0,,,
1/6/1941,,,,295,-23.9,1.4,,,
1/7/1941,,,,294,-30,0.2,,,
1/8/1941,,,,297,-45.8,0,,,
1/9/1941,,,,289,-41.1,0,,,
1/10/1941,,,,289,-42.4,0,,,
1/11/1941,,,,289,-43.6,0.1,,,
1/12/1941,,,,292,-33.4,0.5,,,
1/13/1941,,,,284,-21.9,0.6,,,
1/14/1941,,,,284,-18.3,0.8,,,
1/15/1941,,,,284,-35.8,0,,,
1/16/1941,,,,284,-36.2,0,,,
1/17/1941,,,,284,-27.6,0.5,,,
1/18/1941,,,,286,-30.2,1.3,,,
1/19/1941,,,,286,-38.4,0,,,
1/20/1941,,,,286,-40.4,0,,,
1/21/1941,,,,286,-20.9,0,,,
1/22/1941,,,,286,-20.9,0,,,
1/23/1941,,,,286,-25.4,0,,,
1/24/1941,,,,286,-23.3,0.3,,,
1/25/1941,,,,389,-32.8,0,,,
1/26/1941,,,,291,-24.7,0.1,,,
1/27/1941,,,,291,-16,1.7,,,
1/28/1941,,,,291,-12.8,0,,,
1/29/1941,,,,291,-9.7,0,,,
1/30/1941,,,,291,-21.3,0.1,,,
1/31/1941,,,,291,-25.3,0,,,
2/1/1941,,,,291,-25.1,0.3,,,
2/2/1941,,,,291,-20.8,0.8,,,
2/3/1941,,,,294,-30.8,0,,,
2/4/1941,,,,296,-25.5,0,,,
2/5/1941,,,,296,-25.2,0,,,
2/6/1941,,,,296,-29,0,,,
2/7/1941,,,,296,-31.2,0,,,
2/8/1941,,,,296,-28.4,0,,,
2/9/1941,,,,298,-33,0,,,
2/10/1941,,,,298,-18.2,0.1,,,
2/11/1941,,,,298,-15.2,0.2,,,
2/12/1941,,,,301,-13.1,1,,,
2/13/1941,,,,298,-12.7,0,,,
2/14/1941,,,,303,-19.6,0,,,
2/15/1941,,,,295,-26.9,0,,,
2/16/1941,,,,295,-33.6,0,,,
2/17/1941,,,,287,-33.8,0,,,
2/18/1941,,,,287,-35.8,0,,,
2/19/1941,,,,287,-39.1,0,,,
2/20/1941,,,,281,-35,0,,,
2/21/1941,,,,273,-31.4,0,,,
2/22/1941,,,,273,-33.2,0,,,
2/23/1941,,,,276,-36,0,,,
2/24/1941,,,,268,-31.4,0,,,
2/25/1941,,,,268,-23,0,,,
2/26/1941,,,,262,-20.7,0,,,
2/27/1941,,,,262,-20.5,0,,,
2/28/1941,,,,262,-16.5,0.1,,,
3/1/1941,,,,256,-15.3,0.1,,,
3/2/1941,,,,256,-13.4,1.1,,,
3/3/1941,,,,258,-21.2,0.1,,,
3/4/1941,,,,258,-29.4,0,,,
3/5/1941,,,,258,-21.4,0.1,,,
3/6/1941,,,,260,-18.9,0.5,,,
3/7/1941,,,,260,-28.8,0.1,,,
3/8/1941,,,,260,-36.2,0,,,
3/9/1941,,,,260,-35.1,0,,,
3/10/1941,,,,260,-32.1,0.1,,,
3/11/1941,,,,263,-35.8,0,,,
3/12/1941,,,,263,-33.3,0.1,,,
3/13/1941,,,,263,-29.6,0,,,
3/14/1941,,,,265,-25.4,0,,,
3/15/1941,,,,265,-29,0,,,
3/16/1941,,,,269,-29.6,0,,,
3/17/1941,,,,278,-28.6,0,,,
3/18/1941,,,,278,-22.2,0,,,
3/19/1941,,,,278,-22.3,0,,,
3/20/1941,,,,280,-24,0,,,
3/21/1941,,,,280,-17.4,0.5,,,
3/22/1941,,,,281,-7.5,0.5,,,
3/23/1941,,,,281,-13.9,0,,,
3/24/1941,,,,283,-11.7,0,,,
3/25/1941,,,,283,-14.5,0,,,
3/26/1941,,,,283,-19.9,0.2,,,
3/27/1941,,,,283,-8.5,1.8,,,
3/28/1941,,,,285,-25,0.1,,,
3/29/1941,,,,285,-13.9,0.4,,,
3/30/1941,,,,285,-14.2,2.3,,,
3/31/1941,,,,285,-22.7,0.1,,,
4/1/1941,,,,285,-19.1,0,,,
4/2/1941,,,,285,-8.5,0.5,,,
4/3/1941,,,,285,-4.3,3.6,,,
4/4/1941,,,,287,-13,1.8,,,
4/5/1941,,,,288,-15.9,2.4,,,
4/6/1941,,,,279,-21,0,,,
4/7/1941,,,,279,-15.8,0,,,
4/8/1941,,,,279,-7.2,0.5,,,
4/9/1941,,,,281,-9.3,0.3,,,
4/10/1941,,,,281,-16.1,0,,,
4/11/1941,,,,283,-14,2.3,,,
4/12/1941,,,,283,-16.3,0.5,,,
4/13/1941,,,,283,-21.3,0,,,
4/14/1941,,,,283,-18.7,0,,,
4/15/1941,,,,283,-14,0,,,
4/16/1941,,,,292,-14.9,0,,,
4/17/1941,,,,292,-9.9,0,,,
4/18/1941,,,,292,-8.3,0,,,
4/19/1941,,,,294,-7,0.1,,,
4/20/1941,,,,294,-1.6,0.2,,,
4/21/1941,,,,294,-4.7,0,,,
4/22/1941,,,,303,-16.7,0,,,
4/23/1941,,,,303,-18,0,,,
4/24/1941,,,,303,-16.6,0,,,
4/25/1941,,,,303,-8.4,0,,,
4/26/1941,,,,294,-7.7,0,,,
4/27/1941,,,,295,-11.4,0,,,
4/28/1941,,,,295,-13.9,0,,,
4/29/1941,,,,295,-5.3,0.3,,,
4/30/1941,,,,295,-7.2,0.1,,,
5/1/1941,,,,297,-10.3,0.1,,,
5/2/1941,,,,297,-11.6,0.2,,,
5/3/1941,,,,297,-12.3,0.1,,,
5/4/1941,,,,300,-16.1,0,,,
5/5/1941,,,,300,-12.6,0,,,
5/6/1941,,,,300,-10.4,0,,,
5/7/1941,,,,300,-1.6,0,,,
5/8/1941,,,,300,0,0,,,
5/9/1941,,,,300,4.4,0,,,
5/10/1941,,,,300,3.8,0,,,
5/11/1941,,,,301,4.6,0,,,
5/12/1941,,,,301,0.8,0.1,,,
5/13/1941,,,,301,1.4,0.1,,,
5/14/1941,,,,301,3.2,0,,,
5/15/1941,,,,303,3.8,0,,,
5/16/1941,,,,329,3.2,0.7,,,
5/17/1941,,,,338,2.7,1.9,,,
5/18/1941,,,,346,4.6,0,,,
5/19/1941,,,,361,6.4,0,,,
5/20/1941,,,,403,8.7,0,,,
5/21/1941,,,,496,8.9,0,,,
5/22/1941,,,,664,8.3,0.4,,,
5/23/1941,,,,1000,9.2,0,,,
5/24/1941,,,,1390,9.7,0,,,
5/25/1941,,,,1650,8,1.2,,,
5/26/1941,,,,2170,11,0,,,
5/27/1941,,,,2530,13.1,1.1,,,
5/28/1941,,,,2900,13.3,1.1,,,
5/29/1941,,,,2900,13.2,3.7,,,
5/30/1941,,,,3810,12,4.3,,,
5/31/1941,,,,4170,10.2,11,,,
6/1/1941,,,,4150,8.7,13.4,,,
6/2/1941,,,,4120,10.6,3.6,,,
6/3/1941,,,,4080,10.1,7.7,,,
6/4/1941,,,,4170,9.3,1.5,,,
6/5/1941,,,,4210,9.7,5.7,,,
6/6/1941,,,,4270,10.7,0.4,,,
6/7/1941,,,,4210,12.3,2.2,,,
6/8/1941,,,,4240,12.2,10,,,
6/9/1941,,,,4260,3.2,7.3,,,
6/10/1941,,,,4260,4.1,0.4,,,
6/11/1941,,,,4120,11.6,8.8,,,
6/12/1941,,,,4110,3.8,0.3,,,
6/13/1941,,,,4000,5.4,0,,,
6/14/1941,,,,3900,5.6,0,,,
6/15/1941,,,,3840,7.5,0,,,
6/16/1941,,,,3720,11.4,0,,,
6/17/1941,,,,3600,13.6,9.4,,,
6/18/1941,,,,3510,11,9.5,,,
6/19/1941,,,,3440,6.8,1,,,
6/20/1941,,,,3440,8.4,1.4,,,
6/21/1941,,,,3440,8.2,3.1,,,
6/22/1941,,,,3410,10.8,0.5,,,
6/23/1941,,,,3340,10.4,15.1,,,
6/24/1941,,,,3320,11.8,0,,,
6/25/1941,,,,3150,13.6,0,,,
6/26/1941,,,,3100,19,0,,,
6/27/1941,,,,2980,19.9,0.1,,,
6/28/1941,,,,2810,21.6,3.1,,,
6/29/1941,,,,2810,20.9,0.9,,,
6/30/1941,,,,2630,20.4,0,,,
7/1/1941,,,,2410,17.2,0,,,
7/2/1941,,,,2310,11.9,1.9,,,
7/3/1941,,,,2180,6.6,1.7,,,
7/4/1941,,,,2120,6.4,8.7,,,
7/5/1941,,,,2070,8.5,1.9,,,
7/6/1941,,,,1970,8,1.2,,,
7/7/1941,,,,1880,6.6,6.4,,,
7/8/1941,,,,1840,8.6,5.2,,,
7/9/1941,,,,1810,12.4,0,,,
7/10/1941,,,,1740,12.2,2.4,,,
7/11/1941,,,,1720,9,10.4,,,
7/12/1941,,,,1730,10.8,1.6,,,
7/13/1941,,,,1340,11.2,4,,,
7/14/1941,,,,1700,13,0,,,
7/15/1941,,,,1650,14.2,0,,,
7/16/1941,,,,1640,9.5,0.2,,,
7/17/1941,,,,1620,9.8,0,,,
7/18/1941,,,,1580,12.8,0,,,
7/19/1941,,,,1540,10.8,0.9,,,
7/20/1941,,,,1520,8.6,1.8,,,
7/21/1941,,,,1500,7.8,4.5,,,
7/22/1941,,,,1510,9,0.3,,,
7/23/1941,,,,1540,10.2,0,,,
7/24/1941,,,,1540,11.6,0.6,,,
7/25/1941,,,,1500,12.9,0,,,
7/26/1941,,,,1460,13.1,0,,,
7/27/1941,,,,1420,15.6,0,,,
7/28/1941,,,,1450,13.2,14.8,,,
7/29/1941,,,,1450,12.4,3,,,
7/30/1941,,,,1480,11.2,0.9,,,
7/31/1941,,,,1390,12.6,0.2,,,
8/1/1941,,,,1360,13.4,0,,,
8/2/1941,,,,1350,14.9,0,,,
8/3/1941,,,,1320,14.6,6,,,
8/4/1941,,,,1280,15.2,1.7,,,
8/5/1941,,,,1280,16.1,3.6,,,
8/6/1941,,,,1280,15.7,0,,,
8/7/1941,,,,1390,9.6,8.5,,,
8/8/1941,,,,1540,10.3,0.1,,,
8/9/1941,,,,1500,11.3,0,,,
8/10/1941,,,,1420,16.6,0,,,
8/11/1941,,,,1350,17.7,0,,,
8/12/1941,,,,1320,16.4,0.4,,,
8/13/1941,,,,1280,16.6,1.5,,,
8/14/1941,,,,1250,17.6,0,,,
8/15/1941,,,,1230,18.1,0,,,
8/16/1941,,,,1200,16.4,10.5,,,
8/17/1941,,,,1190,16.2,4.8,,,
8/18/1941,,,,1180,15.2,0,,,
8/19/1941,,,,1220,11.5,0,,,
8/20/1941,,,,1190,12.4,0.1,,,
8/21/1941,,,,1160,12.5,0.7,,,
8/22/1941,,,,1120,11.4,0,,,
8/23/1941,,,,1100,11.6,0,,,
8/24/1941,,,,1110,11.2,4,,,
8/25/1941,,,,1220,8.1,1.8,,,
8/26/1941,,,,1290,4.9,2.1,,,
8/27/1941,,,,1280,4.8,0,,,
8/28/1941,,,,1190,6.6,0,,,
8/29/1941,,,,1190,10.6,2.4,,,
8/30/1941,,,,1100,11.5,0,,,
8/31/1941,,,,976,10.9,0,,,
9/1/1941,,,,948,12.9,0,,,
9/2/1941,,,,922,13.5,0,,,
9/3/1941,,,,916,11.8,4.7,,,
9/4/1941,,,,916,4.8,16.4,,,
9/5/1941,,,,1020,5.9,6.6,,,
9/6/1941,,,,1020,5.2,0,,,
9/7/1941,,,,1010,8.6,0,,,
9/8/1941,,,,990,12.2,3.6,,,
9/9/1941,,,,969,10.5,14,,,
9/10/1941,,,,969,8.5,3.9,,,
9/11/1941,,,,997,5.4,4.3,,,
9/12/1941,,,,1070,3,0.1,,,
9/13/1941,,,,1180,3.2,0.7,,,
9/14/1941,,,,1200,2.7,0,,,
9/15/1941,,,,1180,3.4,0,,,
9/16/1941,,,,1130,7,0,,,
9/17/1941,,,,1090,10.2,4.4,,,
9/18/1941,,,,1050,14.5,0.6,,,
9/19/1941,,,,1050,9.8,6.2,,,
9/20/1941,,,,1040,3.7,0,,,
9/21/1941,,,,1110,5.8,3,,,
9/22/1941,,,,1140,6.2,6.7,,,
9/23/1941,,,,1130,3.6,2,,,
9/24/1941,,,,1100,2.7,4,,,
9/25/1941,,,,1100,2.2,0.2,,,
9/26/1941,,,,1170,1.7,5.1,,,
9/27/1941,,,,1310,2.2,0.5,,,
9/28/1941,,,,1310,3.2,0.2,,,
9/29/1941,,,,1310,1.2,3.7,,,
9/30/1941,,,,1390,-0.8,0,,,
10/1/1941,,,,1460,-1.2,0,,,
10/2/1941,,,,1410,-2.9,0.2,,,
10/3/1941,,,,1380,-0.1,0,,,
10/4/1941,,,,1340,-1.3,0,,,
10/5/1941,,,,1280,-0.5,0,,,
10/6/1941,,,,1230,1,0.4,,,
10/7/1941,,,,1180,-0.5,1,,,
10/8/1941,,,,1170,-0.8,0.8,,,
10/9/1941,,,,1120,1.2,0.2,,,
10/10/1941,,,,1080,1.5,0.5,,,
10/11/1941,,,,997,2.2,0.2,,,
10/12/1941,,,,969,2.7,0,,,
10/13/1941,,,,936,1.6,0,,,
10/14/1941,,,,929,0.8,0,,,
10/15/1941,,,,879,-1.2,2.1,,,
10/16/1941,,,,824,-1.7,1.9,,,
10/17/1941,,,,827,-3.2,0.1,,,
10/18/1941,,,,891,-4.3,0,,,
10/19/1941,,,,881,-2.4,7.7,,,
10/20/1941,,,,825,-4.8,2.2,,,
10/21/1941,,,,767,-10,0.2,,,
10/22/1941,,,,738,-15.4,0,,,
10/23/1941,,,,682,-4.8,0.9,,,
10/24/1941,,,,639,-5.3,0,,,
10/25/1941,,,,590,-4.6,3.2,,,
10/26/1941,,,,550,-1.6,2,,,
10/27/1941,,,,514,-2.3,0.4,,,
10/28/1941,,,,504,1.9,0.6,,,
10/29/1941,,,,504,-0.2,2.1,,,
10/30/1941,,,,482,-1.4,2,,,
10/31/1941,,,,460,-5.4,0.4,,,
11/1/1941,,,,469,-8.2,1,,,
11/2/1941,,,,483,-16.2,0,,,
11/3/1941,,,,492,-8.2,0.1,,,
11/4/1941,,,,512,-4.6,1.9,,,
11/5/1941,,,,526,-9.4,1.6,,,
11/6/1941,,,,547,-14.7,0.2,,,
11/7/1941,,,,538,-11.2,1.7,,,
11/8/1941,,,,538,-14.4,1.4,,,
11/9/1941,,,,538,-19.6,0.1,,,
11/10/1941,,,,538,-23.4,0.2,,,
11/11/1941,,,,549,-24,0.6,,,
11/12/1941,,,,549,-26.6,0.3,,,
11/13/1941,,,,519,-24.8,0.1,,,
11/14/1941,,,,544,-18.9,0.2,,,
11/15/1941,,,,539,-17.2,0.3,,,
11/16/1941,,,,529,-16.4,0.8,,,
11/17/1941,,,,524,-22.3,1.7,,,
11/18/1941,,,,524,-32.2,0,,,
11/19/1941,,,,514,-35.5,0.2,,,
11/20/1941,,,,509,-16.6,0.8,,,
11/21/1941,,,,499,-29.8,0.2,,,
11/22/1941,,,,499,-8.9,3.3,,,
11/23/1941,,,,494,-16.5,0,,,
11/24/1941,,,,490,-23.8,0,,,
11/25/1941,,,,490,-17.1,0,,,
11/26/1941,,,,490,-12.2,0.2,,,
11/27/1941,,,,485,-14.2,0.2,,,
11/28/1941,,,,479,-15.6,0,,,
11/29/1941,,,,479,-13.5,0.7,,,
11/30/1941,,,,462,-14.5,0.9,,,
12/1/1941,,,,455,-20.9,1.2,,,
12/2/1941,,,,459,-32,0,,,
12/3/1941,,,,459,-26.8,0.2,,,
12/4/1941,,,,446,-31.6,0,,,
12/5/1941,,,,439,-28.2,0,,,
12/6/1941,,,,424,-27.9,0.4,,,
12/7/1941,,,,415,-26.8,0.1,,,
12/8/1941,,,,403,-19.7,0.7,,,
12/9/1941,,,,397,-22.6,0.3,,,
12/10/1941,,,,392,-33,0,,,
12/11/1941,,,,386,-16,2.2,,,
12/12/1941,,,,378,-13.3,0,,,
12/13/1941,,,,372,-15.9,0,,,
12/14/1941,,,,367,-9.6,0.6,,,
12/15/1941,,,,367,-14.5,0.7,,,
12/16/1941,,,,365,-34.1,0,,,
12/17/1941,,,,365,-40,0,,,
12/18/1941,,,,362,-35.6,0.1,,,
12/19/1941,,,,362,-40.4,0,,,
12/20/1941,,,,362,-44.7,0,,,
12/21/1941,,,,362,-46.6,0,,,
12/22/1941,,,,362,-26.3,0.2,,,
12/23/1941,,,,362,-19.8,0.3,,,
12/24/1941,,,,367,-15.9,0.2,,,
12/25/1941,,,,359,-13.3,0.3,,,
12/26/1941,,,,350,-17.6,0.2,,,
12/27/1941,,,,343,-20.2,0.5,,,
12/28/1941,,,,347,-12.7,0.9,,,
12/29/1941,,,,347,-10,0.5,,,
12/30/1941,,,,347,-3.9,0,,,
12/31/1941,,,,350,-17.1,0.4,,,
1/1/1942,,,,350,-26.4,0.1,,,
1/2/1942,,,,350,-16.8,0.6,,,
1/3/1942,,,,350,-17.3,2.8,,,
1/4/1942,,,,352,-25.9,0.3,,,
1/5/1942,,,,356,-33.6,0,,,
1/6/1942,,,,356,-32.8,0,,,
1/7/1942,,,,354,-20.9,0.3,,,
1/8/1942,,,,345,-13.2,0.2,,,
1/9/1942,,,,343,-8.3,0.6,,,
1/10/1942,,,,343,-21.2,0,,,
1/11/1942,,,,338,-29.3,0.2,,,
1/12/1942,,,,338,-31.3,0,,,
1/13/1942,,,,330,-20.4,1.6,,,
1/14/1942,,,,322,-13.1,2.2,,,
1/15/1942,,,,322,-18.6,1.3,,,
1/16/1942,,,,384,-31.8,0,,,
1/17/1942,,,,314,-34.7,0,,,
1/18/1942,,,,314,-37.6,0,,,
1/19/1942,,,,306,-33.4,0.1,,,
1/20/1942,,,,306,-20.7,0.3,,,
1/21/1942,,,,299,-17.3,0,,,
1/22/1942,,,,299,-15.2,0.1,,,
1/23/1942,,,,299,-18.2,0.2,,,
1/24/1942,,,,303,-19.4,0,,,
1/25/1942,,,,297,-20.3,0.1,,,
1/26/1942,,,,298,-12.4,0.7,,,
1/27/1942,,,,298,-8.4,0.3,,,
1/28/1942,,,,298,-9.6,0.1,,,
1/29/1942,,,,291,-20.1,0,,,
1/30/1942,,,,291,-18.4,0.1,,,
1/31/1942,,,,289,-17.3,0.3,,,
2/1/1942,,,,289,-23.5,0,,,
2/2/1942,,,,287,-25.4,0.9,,,
2/3/1942,,,,283,-22.4,0.2,,,
2/4/1942,,,,283,-14.6,0.5,,,
2/5/1942,,,,283,-18.8,1.2,,,
2/6/1942,,,,283,-19.4,0.3,,,
2/7/1942,,,,289,-17.6,0.9,,,
2/8/1942,,,,289,-18.7,1,,,
2/9/1942,,,,283,-26.8,0,,,
2/10/1942,,,,283,-22.3,0,,,
2/11/1942,,,,275,-15.7,0,,,
2/12/1942,,,,275,-16.6,0,,,
2/13/1942,,,,267,-10.5,0.2,,,
2/14/1942,,,,259,-9.7,1.1,,,
2/15/1942,,,,259,-8,2.3,,,
2/16/1942,,,,295,-11.7,1,,,
2/17/1942,,,,252,-10.4,0.9,,,
2/18/1942,,,,244,-11,1.2,,,
2/19/1942,,,,244,-17.4,1.5,,,
2/20/1942,,,,246,-26.4,0,,,
2/21/1942,,,,238,-15.6,0.8,,,
2/22/1942,,,,238,-24.3,1.6,,,
2/23/1942,,,,231,-26.7,0.1,,,
2/24/1942,,,,222,-28.9,0.5,,,
2/25/1942,,,,215,-32,0,,,
2/26/1942,,,,215,-33.4,0,,,
2/27/1942,,,,215,-34,0,,,
2/28/1942,,,,215,-29.8,0.8,,,
3/1/1942,,,,215,-31,0,,,
3/2/1942,,,,215,-32.6,0,,,
3/3/1942,,,,215,-35,0,,,
3/4/1942,,,,215,-32.7,0,,,
3/5/1942,,,,215,-33.6,0,,,
3/6/1942,,,,215,-29.9,0.1,,,
3/7/1942,,,,215,-19.3,0.3,,,
3/8/1942,,,,215,-17.8,0.1,,,
3/9/1942,,,,215,-16.8,0.3,,,
3/10/1942,,,,215,-26.6,0.5,,,
3/11/1942,,,,215,-31.4,0,,,
3/12/1942,,,,215,-29.3,0.1,,,
3/13/1942,,,,215,-13.4,0.7,,,
3/14/1942,,,,215,-28.4,0.4,,,
3/15/1942,,,,215,-29.3,0,,,
3/16/1942,,,,269,-15.6,3.2,,,
3/17/1942,,,,216,-27.4,0,,,
3/18/1942,,,,218,-35.1,0,,,
3/19/1942,,,,218,-30.6,0.6,,,
3/20/1942,,,,218,-37.6,0.1,,,
3/21/1942,,,,226,-39.6,0,,,
3/22/1942,,,,224,-23.2,0.6,,,
3/23/1942,,,,224,-20,0.9,,,
3/24/1942,,,,224,-27,0,,,
3/25/1942,,,,224,-10.6,0.6,,,
3/26/1942,,,,224,-11.8,0.5,,,
3/27/1942,,,,224,-12.1,0.2,,,
3/28/1942,,,,224,-1.3,0.8,,,
3/29/1942,,,,224,-1.6,7.3,,,
3/30/1942,,,,216,-13.5,0.2,,,
3/31/1942,,,,216,-21.3,0,,,
4/1/1942,,,,216,-15.7,0,,,
4/2/1942,,,,217,-17.2,0,,,
4/3/1942,,,,216,-10.9,0.2,,,
4/4/1942,,,,216,-6.1,0.3,,,
4/5/1942,,,,209,-6.3,0.3,,,
4/6/1942,,,,209,-14.6,0,,,
4/7/1942,,,,208,-21.1,0,,,
4/8/1942,,,,208,-13.1,0.5,,,
4/9/1942,,,,208,-17.1,0,,,
4/10/1942,,,,208,-18.9,0,,,
4/11/1942,,,,208,-19.2,0,,,
4/12/1942,,,,208,-7.5,0.4,,,
4/13/1942,,,,208,-0.8,0,,,
4/14/1942,,,,209,-8.2,0,,,
4/15/1942,,,,209,-11.8,0,,,
4/16/1942,,,,292,-15,0,,,
4/17/1942,,,,209,-11.1,0.1,,,
4/18/1942,,,,210,-1.2,0.5,,,
4/19/1942,,,,210,-0.5,0.2,,,
4/20/1942,,,,210,-4.2,8.6,,,
4/21/1942,,,,210,-12.7,0.1,,,
4/22/1942,,,,212,-7.5,0.2,,,
4/23/1942,,,,212,-4.8,2.6,,,
4/24/1942,,,,212,-2.6,0.9,,,
4/25/1942,,,,205,-5.2,0.2,,,
4/26/1942,,,,205,-1.2,0.1,,,
4/27/1942,,,,198,-13,0,,,
4/28/1942,,,,196,-13.8,0.1,,,
4/29/1942,,,,196,-10.3,0,,,
4/30/1942,,,,196,-8.8,1.2,,,
5/1/1942,,,,196,-0.5,0.7,,,
5/2/1942,,,,187,-8.1,0,,,
5/3/1942,,,,187,-6.7,0,,,
5/4/1942,,,,186,-12.8,0.1,,,
5/5/1942,,,,178,-12.8,0,,,
